BarNumber,Time,Direction,Families,Entry,Segment,Prime,Ambiguous,Outcome,RoomTicks,PullbackBars,ImpulseBars,DepthRatio,SpeedRatio,ImpulseTicks,PullbackDepthTicks,ImpulseSeconds,PullbackSeconds
30909,2026-08-26 20:03:00.972,1,EMA8,7728.75,LATER,False,False,STOP,,2,2,0.8,0.8891455506044121,5.0,4.0,569.68,512.564
30920,2026-08-26 20:50:11.396,1,EMA24,7728.25,LATER,False,False,STOP,10.0,3,1,4.5,0.5224458523918539,2.0,9.0,101.224,871.876
30972,2026-08-26 22:55:43.032,-1,EMA8,7711.0,LATER,False,False,TARGET,3.0,1,1,0.0,-0.0,2.0,-0.0,177.12,35.312
30974,2026-08-26 23:00:47.720,-1,EMA8,7711.25,LATER,False,False,TARGET,4.0,1,1,0.75,0.9720515308322553,4.0,3.0,144.268,111.312
31035,2026-08-27 00:38:22.528,1,EMA50,7718.5,LATER,False,False,STOP,12.0,3,1,4.333333333333333,0.6477261253556178,3.0,13.0,33.556,224.492
31070,2026-08-27 01:23:22.900,1,EMA24,7728.25,LATER,False,False,TARGET,19.0,1,1,1.0,0.22190574831693421,3.0,3.0,20.568,92.688
31118,2026-08-27 02:06:44.124,-1,EMA8,7722.25,LATER,False,False,STOP,,2,3,0.625,2.2102249899558055,8.0,5.0,176.04,49.78
31121,2026-08-27 02:11:25.768,-1,EMA24,7724.25,LATER,False,False,TARGET,13.0,2,1,3.0,0.3346338807730696,3.0,9.0,14.752,132.252
31123,2026-08-27 02:12:45.936,-1,EMA24,7724.25,LATER,False,False,TARGET,13.0,1,1,3.0,26.56330014224751,1.0,3.0,149.392,16.872
31162,2026-08-27 03:19:17.976,-1,EMA24,7722.75,LATER,False,False,TARGET,8.0,2,2,0.8333333333333334,0.6691879604953754,6.0,5.0,122.94,153.096
31170,2026-08-27 03:39:36.104,-1,EMA8,7719.25,LATER,False,False,STOP,,1,2,0.3333333333333333,2.3946820926574315,9.0,3.0,377.536,52.552
31201,2026-08-27 04:22:05.156,1,EMA24,7726.75,LATER,False,False,STOP,12.0,2,1,4.5,1.5790894722978315,2.0,9.0,63.944,182.224
31203,2026-08-27 04:25:37.264,1,EMA24,7726.25,LATER,False,False,STOP,14.0,1,1,,,,,,
31212,2026-08-27 04:31:41.244,-1,EMA8,7722.0,LATER,False,True,STOP,9.0,2,3,0.5384615384615384,1.5471026770586245,13.0,7.0,146.096,50.848
31234,2026-08-27 04:42:29.836,-1,EMA8,7719.5,LATER,False,False,TARGET,6.0,1,1,,,,,,
31274,2026-08-27 05:22:25.684,1,EMA50,7723.5,LATER,False,False,TARGET,6.0,1,1,1.3333333333333333,1.682578539371685,3.0,4.0,20.62,16.34
31306,2026-08-27 05:51:30.760,-1,EMA8,7712.0,LATER,False,False,TARGET,,1,2,0.5714285714285714,0.6361273554256011,7.0,4.0,54.824,49.248
31325,2026-08-27 06:08:01.532,-1,EMA50,7714.25,LATER,False,False,TARGET,15.0,1,1,2.0,2.2801066508665384,2.0,4.0,61.572,54.008
31456,2026-08-27 06:37:47.704,-1,EMA50,7708.0,LATER,True,False,TARGET,13.0,3,1,4.666666666666667,0.6651734202131271,3.0,14.0,2.8,19.644
31497,2026-08-27 06:43:34.728,1,EMA8,7716.75,LATER,True,False,TARGET,9.0,1,1,0.75,0.3498303167420815,4.0,3.0,4.948,10.608
31501,2026-08-27 06:44:04.728,1,EMA8,7717.25,LATER,True,True,TARGET,7.0,1,1,0.5,0.5502183406113537,2.0,1.0,8.064,7.328
31524,2026-08-27 06:46:34.316,1,EMA8,7727.5,LATER,False,False,STOP,,1,7,0.2,1.4823104693140794,20.0,4.0,49.272,6.648
31543,2026-08-27 06:47:54.408,-1,EMA8,7713.0,LATER,False,False,STOP,,1,1,1.0,1.3360588716271462,3.0,3.0,6.536,4.892
31545,2026-08-27 06:48:04.308,-1,EMA8,7713.75,LATER,False,False,TARGET,,1,1,,,,,,
31580,2026-08-27 06:52:28.104,1,EMA8,7721.25,LATER,False,False,TARGET,,1,2,0.5714285714285714,2.212106537530266,7.0,4.0,22.84,5.9
31593,2026-08-27 06:53:52.272,1,EMA8,7723.0,LATER,False,False,TARGET,,2,7,0.5,1.255644852659778,10.0,5.0,52.496,20.904
31597,2026-08-27 06:54:44.140,1,EMA8,7724.0,LATER,False,False,STOP,,2,2,0.5,0.9226158763985083,10.0,5.0,27.708,15.016
31599,2026-08-27 06:55:03.336,1,EMA8,7723.75,LATER,False,False,STOP,7.0,1,1,1.0,0.8851040821843742,3.0,3.0,13.096,14.796
31677,2026-08-27 07:01:42.060,1,EMA8,7718.25,LATER,True,False,STOP,,1,4,0.3333333333333333,2.241255605381166,12.0,4.0,29.988,4.46
31682,2026-08-27 07:02:17.404,1,EMA24,7717.75,LATER,True,False,TARGET,7.0,2,1,2.0,0.5424325381306219,2.0,4.0,5.548,20.456
31700,2026-08-27 07:04:47.928,1,EMA24,7719.5,LATER,True,False,TARGET,9.0,3,3,0.7272727272727273,0.21884343787772761,11.0,8.0,10.32,34.296
31706,2026-08-27 07:05:40.492,1,EMA8,7721.5,LATER,True,False,STOP,,1,3,0.3076923076923077,3.2716832156956572,13.0,4.0,27.348,2.572
31722,2026-08-27 07:07:27.932,-1,EMA8,7714.25,LATER,True,False,STOP,9.0,3,4,0.6875,0.7408433734939759,16.0,11.0,17.888,16.6
31729,2026-08-27 07:08:22.492,-1,EMA50,7715.5,LATER,True,False,TARGET,14.0,1,2,0.16666666666666666,0.37695207323640284,6.0,1.0,16.8,7.428
31760,2026-08-27 07:13:25.644,1,EMA50,7719.25,LATER,True,False,TARGET,6.0,1,1,1.0,0.4166417240347201,4.0,4.0,5.568,13.364
31773,2026-08-27 07:16:48.264,1,EMA24,7720.5,LATER,True,False,TARGET,,2,4,0.5,0.7930670339761248,16.0,8.0,69.092,43.56
31783,2026-08-27 07:20:02.780,1,EMA8,7723.5,LATER,True,False,TARGET,6.0,1,1,,,,,,
31790,2026-08-27 07:22:06.456,1,EMA24,7723.75,LATER,True,False,TARGET,11.0,3,4,0.9285714285714286,1.2167487684729064,14.0,13.0,73.872,56.376
31954,2026-08-27 08:20:13.584,1,EMA8,7741.75,LATER,False,False,STOP,,1,1,1.0,1.5123663101604279,3.0,3.0,36.2,23.936
31959,2026-08-27 08:23:44.856,1,EMA24,7740.5,LATER,False,False,STOP,,2,1,4.0,1.3914719716246433,2.0,8.0,36.092,103.752
31963,2026-08-27 08:26:04.420,1,EMA50,7738.25,LATER,False,False,STOP,13.0,3,1,3.6666666666666665,1.3228930246633381,3.0,11.0,34.972,96.932
31976,2026-08-27 08:32:10.244,-1,EMA8,7733.75,LATER,False,False,STOP,5.0,1,1,1.3333333333333333,0.8979441997063143,3.0,4.0,4.892,7.264
31994,2026-08-27 08:38:31.316,-1,EMA8,7731.5,LATER,False,False,TARGET,,1,1,1.0,1.0440752669944058,3.0,3.0,24.636,23.596
31996,2026-08-27 08:39:02.808,-1,EMA8,7731.25,LATER,False,False,TARGET,,1,1,0.6666666666666666,0.9824654622741764,3.0,2.0,22.188,15.056
32002,2026-08-27 08:40:27.264,-1,EMA8,7730.25,LATER,False,False,STOP,3.0,1,2,1.3333333333333333,5.625184456468274,3.0,4.0,34.308,8.132
32045,2026-08-27 08:57:44.420,1,EMA8,7738.25,LATER,False,False,TARGET,9.0,1,1,1.3333333333333333,16.477255779269203,3.0,4.0,88.384,7.152
32048,2026-08-27 09:00:39.556,1,EMA8,7739.0,LATER,False,False,TARGET,6.0,1,2,0.4444444444444444,0.1805448234413904,9.0,4.0,29.44,72.472
32058,2026-08-27 09:06:36.928,1,EMA24,7738.5,LATER,False,False,STOP,12.0,3,3,1.0833333333333333,1.124497043490431,12.0,13.0,118.668,114.324
32077,2026-08-27 09:19:30.564,1,EMA50,7738.25,LATER,False,False,STOP,13.0,2,1,2.0,0.5375728251209637,4.0,8.0,21.776,81.016
32175,2026-08-27 10:56:08.544,-1,EMA8,7744.5,LATER,False,False,TARGET,4.0,1,1,1.3333333333333333,3.2681212715534853,3.0,4.0,39.992,16.316
32192,2026-08-27 11:03:29.028,-1,EMA8,7738.75,LATER,True,False,TARGET,,1,2,0.6666666666666666,0.2886374746839864,6.0,4.0,16.532,38.184
32194,2026-08-27 11:04:11.016,-1,EMA8,7739.0,LATER,True,False,TARGET,6.0,1,1,,,,,,
32208,2026-08-27 11:12:07.420,-1,EMA8,7735.25,LATER,True,False,TARGET,,1,2,0.2857142857142857,0.4697122427859092,7.0,2.0,69.896,42.516
32211,2026-08-27 11:13:17.364,-1,EMA8,7734.75,LATER,True,False,TARGET,,1,2,0.75,3.639408528198074,4.0,3.0,70.556,14.54
32221,2026-08-27 11:16:20.984,-1,EMA8,7733.0,LATER,True,False,STOP,7.0,1,2,0.5,4.953488372093022,6.0,3.0,40.896,4.128
32245,2026-08-27 11:29:02.884,-1,EMA8,7726.25,LATER,True,False,TARGET,,2,11,0.19047619047619047,2.6604119628517355,42.0,8.0,364.096,26.068
32333,2026-08-27 12:15:41.932,1,EMA50,7731.5,LATER,True,False,TARGET,9.0,2,2,1.4,1.4627356873500172,5.0,7.0,85.336,81.676
32348,2026-08-27 12:26:08.756,1,EMA50,7731.25,LATER,True,False,TARGET,,1,1,2.0,3.2205748865355517,1.0,2.0,21.288,13.22
32378,2026-08-27 12:50:40.340,1,EMA24,7736.75,LATER,True,False,TARGET,12.0,3,1,5.0,0.6490106874638937,2.0,10.0,14.38,110.784
32393,2026-08-27 12:55:12.044,1,EMA8,7743.0,LATER,True,False,STOP,,2,4,0.5333333333333333,1.8446343779677115,15.0,8.0,63.128,18.252
32395,2026-08-27 12:55:30.552,1,EMA8,7742.75,LATER,True,False,TARGET,7.0,1,1,1.0,1.22078501338091,4.0,4.0,10.948,8.968
32397,2026-08-27 12:56:18.680,1,EMA24,7741.75,LATER,True,False,TARGET,11.0,1,1,1.3333333333333333,1.3205980066445182,3.0,4.0,9.54,9.632
32453,2026-08-27 13:59:25.744,-1,EMA8,7732.5,LATER,False,False,TARGET,,1,2,0.5714285714285714,4.730331948821309,7.0,4.0,849.596,102.632
32464,2026-08-27 15:02:38.244,-1,EMA8,7731.25,LATER,False,False,TARGET,,1,3,0.3333333333333333,5.4605923694779115,12.0,4.0,87.02,5.312
32471,2026-08-27 15:06:00.400,-1,EMA24,7731.5,LATER,False,False,STOP,14.0,3,4,1.0714285714285714,1.0600381446849092,14.0,15.0,64.028,64.716
32533,2026-08-27 18:27:10.020,1,EMA8,7738.75,LATER,False,False,TARGET,,2,4,0.46153846153846156,0.48249364261790867,13.0,6.0,967.788,925.756
32608,2026-08-27 23:24:42.556,-1,EMA50,7736.0,LATER,False,False,TARGET,20.0,3,1,,,,,,
32757,2026-08-28 04:41:39.284,1,EMA24+EMA50,7740.5,LATER,False,False,TARGET,12.0,3,2,1.625,0.7712905596975743,8.0,13.0,126.56,266.644
32782,2026-08-28 05:28:35.092,1,EMA8,7749.75,LATER,False,False,STOP,,2,8,0.32,0.8456113500152372,25.0,8.0,624.336,236.264
32801,2026-08-28 05:58:09.836,1,EMA8,7750.75,LATER,False,False,TARGET,3.0,1,1,2.0,2.8488643233439848,2.0,4.0,131.948,92.632
32813,2026-08-28 06:07:48.748,1,EMA24,7752.0,LATER,False,False,STOP,12.0,3,3,1.3333333333333333,0.5137544217234937,9.0,12.0,69.568,180.548
32815,2026-08-28 06:11:02.828,1,EMA24,7752.0,LATER,False,False,STOP,12.0,1,1,2.0,4.70876419732158,1.0,2.0,111.108,47.192
32898,2026-08-28 06:38:18.376,1,EMA24,7751.0,LATER,True,False,TARGET,11.0,1,1,2.0,3.144186046511628,2.0,4.0,9.464,6.02
32900,2026-08-28 06:39:16.380,1,EMA24,7750.75,LATER,True,False,TARGET,12.0,1,1,1.0,0.2336532693461308,3.0,3.0,6.232,26.672
32919,2026-08-28 06:44:57.920,1,EMA24,7755.25,LATER,True,False,STOP,10.0,2,2,0.8571428571428571,0.42338291248702864,7.0,6.0,28.56,57.82
32923,2026-08-28 06:45:41.320,1,EMA50,7752.5,LATER,False,False,TARGET,17.0,3,1,13.0,18.118003025718608,1.0,13.0,47.904,34.372
32948,2026-08-28 06:50:24.084,-1,EMA8,7749.5,LATER,False,False,TARGET,1.0,1,2,0.2857142857142857,1.5471521942110178,7.0,2.0,26.512,4.896
32957,2026-08-28 06:51:57.168,-1,EMA8,7747.25,LATER,False,False,NONE,,2,7,0.4375,3.318527304415182,16.0,7.0,78.34,10.328
32962,2026-08-28 06:53:20.536,-1,EMA8,7747.25,LATER,False,False,TARGET,3.0,1,2,1.0,2.2676611314382216,3.0,3.0,32.228,14.212
33012,2026-08-28 07:00:00.488,-1,EMA24,7743.75,LATER,True,True,NONE,8.0,1,1,1.0,,3.0,3.0,0.008,0.0
33143,2026-08-28 07:00:20.956,1,EMA8,7756.25,LATER,True,False,TARGET,,2,3,0.5454545454545454,1.0145030067209055,11.0,6.0,1.912,1.028
33145,2026-08-28 07:00:22.072,1,EMA8,7757.25,LATER,True,True,TARGET,1.0,1,1,0.0,0.0,3.0,0.0,0.412,0.588
33149,2026-08-28 07:00:23.412,1,EMA8,7758.5,LATER,True,False,STOP,,2,2,0.3,0.31588235294117645,10.0,3.0,0.716,0.68
33162,2026-08-28 07:00:32.000,1,EMA50,7755.0,LATER,True,False,TARGET,20.0,1,1,1.0,1.6764705882352942,4.0,4.0,0.456,0.272
33198,2026-08-28 07:01:49.600,-1,EMA8,7749.75,LATER,True,False,STOP,,2,4,0.42857142857142855,0.8689275893675528,14.0,6.0,8.848,4.364
33200,2026-08-28 07:01:51.768,-1,EMA8,7750.0,LATER,True,False,TARGET,6.0,1,1,1.0,2.7138364779874213,4.0,4.0,3.452,1.272
33202,2026-08-28 07:01:53.808,-1,EMA8,7749.75,LATER,True,False,STOP,5.0,1,1,1.0,1.5664335664335665,3.0,3.0,0.896,0.572
33205,2026-08-28 07:02:09.844,-1,EMA24,7751.0,LATER,True,False,TARGET,10.0,2,1,1.75,0.2267031415460642,4.0,7.0,1.468,11.332
33220,2026-08-28 07:02:57.652,-1,EMA50,7750.25,LATER,True,False,TARGET,19.0,1,1,,,,,,
33235,2026-08-28 07:03:52.036,-1,EMA8,7745.5,LATER,True,False,TARGET,,1,1,0.75,0.47490347490347484,4.0,3.0,1.968,3.108
33242,2026-08-28 07:04:17.184,-1,EMA8,7743.0,LATER,True,False,TARGET,,2,5,0.4375,0.7601673427991887,16.0,7.0,17.132,9.86
33284,2026-08-28 07:06:52.520,-1,EMA8,7736.75,LATER,True,False,TARGET,,1,1,1.0,1.5148148148148148,4.0,4.0,4.908,3.24
33290,2026-08-28 07:07:12.584,-1,EMA8,7735.75,LATER,True,False,STOP,,1,3,0.5,0.7156454491374182,8.0,4.0,9.624,6.724
33294,2026-08-28 07:07:30.536,-1,EMA24,7737.5,LATER,True,False,TARGET,10.0,3,1,2.0,0.2436926605504587,4.0,8.0,1.7,13.952
33338,2026-08-28 07:11:31.348,-1,EMA8,7736.0,LATER,True,False,TARGET,4.0,1,5,0.1875,1.105252968508002,16.0,3.0,45.672,7.748
33351,2026-08-28 07:12:54.552,-1,EMA24,7734.5,LATER,True,False,TARGET,10.0,3,3,1.1,1.467200832466181,10.0,11.0,25.636,19.22
33362,2026-08-28 07:14:03.996,-1,EMA8,7728.5,LATER,True,False,STOP,,2,7,0.22580645161290322,0.7659745910665842,31.0,7.0,48.888,14.412
33405,2026-08-28 07:18:31.644,1,EMA8,7741.25,LATER,True,False,TARGET,,2,11,0.24242424242424243,2.1517613069558346,33.0,8.0,83.044,9.356
33415,2026-08-28 07:19:43.604,1,EMA8,7745.0,LATER,True,False,TARGET,,2,4,0.5714285714285714,2.193943596856218,14.0,8.0,37.964,9.888
33494,2026-08-28 07:28:44.952,-1,EMA8,7736.5,LATER,True,False,STOP,6.0,1,1,,,,,,
33502,2026-08-28 07:29:32.816,-1,EMA50,7739.0,LATER,True,False,STOP,8.0,3,2,1.8333333333333333,1.580381189144396,6.0,11.0,16.644,19.308
33548,2026-08-28 07:32:23.584,1,EMA50,7741.75,LATER,True,False,TARGET,13.0,3,3,1.0,2.540810953133228,13.0,13.0,19.3,7.596
33566,2026-08-28 07:34:31.848,1,EMA8,7749.5,LATER,True,False,TARGET,,1,1,0.6666666666666666,0.12015702338282983,3.0,2.0,1.408,7.812
33568,2026-08-28 07:34:47.396,1,EMA8,7749.5,LATER,True,False,TARGET,5.0,1,1,,,,,,
33586,2026-08-28 07:37:43.952,1,EMA8,7752.75,LATER,True,False,TARGET,5.0,1,3,0.4,1.1601880877742947,10.0,4.0,44.412,15.312
33589,2026-08-28 07:38:14.104,1,EMA8,7753.75,LATER,True,True,TARGET,,1,2,0.5714285714285714,1.108994708994709,7.0,4.0,10.48,5.4
33598,2026-08-28 07:40:16.532,1,EMA24,7753.5,LATER,True,False,TARGET,8.0,3,1,6.0,0.839600023390445,1.0,6.0,9.572,68.404
33610,2026-08-28 07:42:52.428,1,EMA8,7758.25,LATER,True,False,TARGET,,1,3,0.4,7.13240997229917,10.0,4.0,51.496,2.888
33616,2026-08-28 07:43:56.116,1,EMA8,7759.5,LATER,True,False,TARGET,,2,2,0.75,0.2929845600359766,8.0,6.0,10.424,26.684
33627,2026-08-28 07:45:29.024,1,EMA8,7764.5,LATER,True,False,STOP,,1,1,1.5,0.48267326732673266,2.0,3.0,3.38,10.504
33631,2026-08-28 07:46:09.628,1,EMA24,7762.5,LATER,True,False,TARGET,10.0,3,1,2.5,1.0967849966510383,4.0,10.0,10.48,23.888
33637,2026-08-28 07:47:08.924,1,EMA8,7765.25,LATER,True,False,TARGET,,1,5,0.2857142857142857,1.894081432768994,14.0,4.0,54.148,8.168
33652,2026-08-28 07:51:32.292,1,EMA8,7769.75,LATER,True,False,TARGET,,2,5,0.23529411764705882,0.6112283248549863,17.0,4.0,99.368,38.252
33657,2026-08-28 07:52:30.424,1,EMA8,7770.75,LATER,True,False,TARGET,2.0,1,2,0.2,0.5129990993695587,5.0,1.0,34.176,13.324
33661,2026-08-28 07:53:12.428,1,EMA8,7771.5,LATER,True,False,TARGET,,1,3,0.5,2.98285536159601,8.0,4.0,38.276,6.416
33670,2026-08-28 07:55:47.512,1,EMA8,7775.5,LATER,True,False,TARGET,,2,1,1.75,0.2922198514303777,4.0,7.0,8.452,50.616
33676,2026-08-28 07:57:37.104,1,EMA8,7777.75,LATER,True,False,TARGET,,1,1,0.6666666666666666,0.3274284426414244,3.0,2.0,14.528,29.58
33793,2026-08-28 08:32:04.272,1,EMA50,7777.0,LATER,False,False,TARGET,11.0,1,1,1.0,0.5048780487804878,3.0,3.0,4.14,8.2
33841,2026-08-28 08:42:18.684,-1,EMA24,7761.0,LATER,False,False,TARGET,15.0,1,2,1.0,7.461656441717793,3.0,3.0,19.46,2.608
33857,2026-08-28 08:45:23.036,-1,EMA24,7758.25,LATER,False,False,TARGET,10.0,2,1,2.0,1.7642614280317341,4.0,8.0,9.34,10.588
33877,2026-08-28 08:49:02.052,-1,EMA8,7752.75,LATER,False,False,TARGET,,2,7,0.32,2.7869603524229074,25.0,8.0,79.08,9.08
33881,2026-08-28 08:49:42.348,-1,EMA8,7752.0,LATER,False,False,TARGET,,2,2,0.7777777777777778,0.9319096255029404,9.0,7.0,24.088,20.104
33886,2026-08-28 08:50:32.588,-1,EMA24,7753.0,LATER,False,False,TARGET,9.0,3,2,1.5,0.8052170409910364,8.0,12.0,21.32,39.716
33903,2026-08-28 08:52:56.872,-1,EMA8,7744.75,LATER,False,False,STOP,4.0,1,1,2.0,0.8038990825688074,2.0,4.0,2.804,6.976
33938,2026-08-28 08:57:40.180,-1,EMA8,7738.75,LATER,False,False,STOP,,2,2,0.75,0.08711770157553289,8.0,6.0,3.008,25.896
33976,2026-08-28 09:02:23.840,-1,EMA24,7737.0,LATER,False,False,TARGET,13.0,2,1,,,,,,
34072,2026-08-28 09:19:59.812,-1,EMA24,7730.75,LATER,False,False,TARGET,18.0,1,1,,,,,,
34085,2026-08-28 09:21:18.652,-1,EMA8,7726.25,LATER,False,False,STOP,,2,7,0.32,2.826518105849582,25.0,8.0,50.736,5.744
34091,2026-08-28 09:22:03.092,-1,EMA24,7728.0,LATER,False,False,TARGET,13.0,2,1,1.5,0.3823529411764706,4.0,6.0,5.252,20.604
34105,2026-08-28 09:23:44.820,-1,EMA24,7726.0,LATER,False,False,TARGET,5.0,2,2,1.6,3.7233138281490605,5.0,8.0,30.224,12.988
34161,2026-08-28 09:30:25.372,1,EMA50,7727.5,LATER,False,False,TARGET,,2,2,0.7777777777777778,0.25259815242494227,9.0,7.0,4.5,13.856
34173,2026-08-28 09:32:28.016,1,EMA8,7730.5,LATER,False,False,TARGET,4.0,1,2,0.5,0.6877476882430646,6.0,3.0,16.66,12.112
34196,2026-08-28 09:37:21.180,1,EMA8,7732.25,LATER,False,False,TARGET,8.0,2,8,0.16666666666666666,0.5310564003540108,30.0,5.0,105.608,33.144
34221,2026-08-28 09:42:26.384,-1,EMA8,7727.5,LATER,False,False,TARGET,6.0,1,2,0.42857142857142855,0.30185237159696887,7.0,3.0,14.34,20.36
34246,2026-08-28 09:47:25.096,1,EMA8,7733.0,LATER,False,False,TARGET,10.0,2,1,1.5,0.49300037835792654,4.0,6.0,10.424,31.716
34252,2026-08-28 09:48:29.544,1,EMA8,7733.25,LATER,False,False,TARGET,6.0,1,1,1.0,0.2838732772507607,3.0,3.0,6.344,22.348
34255,2026-08-28 09:49:00.668,1,EMA8,7734.25,LATER,False,False,STOP,2.0,1,2,0.4444444444444444,0.4052921203606136,9.0,4.0,17.308,18.98
34259,2026-08-28 09:49:58.672,1,EMA24,7732.75,LATER,False,False,STOP,10.0,3,1,2.6666666666666665,0.40191438731584717,3.0,8.0,7.516,49.868
34286,2026-08-28 09:56:01.664,-1,EMA8,7728.25,LATER,False,False,TARGET,4.0,1,1,0.75,0.12642829631531646,4.0,3.0,5.252,31.156
34294,2026-08-28 09:58:39.536,-1,EMA50,7729.0,LATER,False,False,TARGET,11.0,2,1,3.5,0.5934440496047575,2.0,7.0,9.352,55.156
34310,2026-08-28 10:01:25.500,-1,EMA8,7718.0,LATER,False,False,TARGET,,2,14,0.16,4.113254156769597,50.0,8.0,173.168,6.736
34350,2026-08-28 10:07:37.692,-1,EMA8,7715.0,LATER,False,False,TARGET,,2,1,2.0,2.1161113019580897,2.0,4.0,12.32,11.644
34352,2026-08-28 10:07:55.404,-1,EMA8,7715.5,LATER,False,False,TARGET,7.0,1,1,1.0,0.5159851301115241,4.0,4.0,5.552,10.76
34425,2026-08-28 10:23:18.352,-1,EMA24+EMA50,7717.75,LATER,False,False,TARGET,12.0,3,3,1.0,1.9043478260869566,13.0,13.0,47.304,24.84
34471,2026-08-28 10:37:54.468,1,EMA24+EMA50,7721.0,LATER,False,False,STOP,13.0,3,1,4.333333333333333,22.622018857459793,3.0,13.0,50.2,9.616
34504,2026-08-28 10:51:13.712,1,EMA8,7724.75,LATER,False,False,TARGET,,2,4,0.6153846153846154,0.635715504008187,13.0,8.0,93.18,90.2
34506,2026-08-28 10:51:39.344,1,EMA8,7724.5,LATER,False,False,TARGET,7.0,1,1,1.0,1.2820169567157518,4.0,4.0,11.492,8.964
34528,2026-08-28 11:01:55.176,1,EMA50,7723.75,LATER,True,False,TARGET,8.0,1,1,2.0,3.302325581395349,2.0,4.0,17.324,10.492
34537,2026-08-28 11:05:06.168,1,EMA24,7724.75,LATER,True,False,TARGET,10.0,3,2,2.5,2.015682956985749,4.0,10.0,49.56,61.468
34543,2026-08-28 11:07:14.452,1,EMA50,7724.5,LATER,True,False,TARGET,9.0,1,1,1.3333333333333333,1.7632241813602014,3.0,4.0,18.9,14.292
34597,2026-08-28 11:29:21.288,-1,EMA50,7720.75,LATER,True,False,TARGET,11.0,1,3,0.5714285714285714,1.5217248634354432,7.0,4.0,78.836,29.604
34607,2026-08-28 11:32:42.864,-1,EMA50,7720.5,LATER,True,False,STOP,6.0,1,2,0.8,2.4822060957910015,5.0,4.0,42.756,13.78
34661,2026-08-28 11:59:46.716,-1,EMA50,7716.0,LATER,True,False,TARGET,12.0,2,1,2.0,4.072318692543412,2.0,4.0,79.736,39.16
34688,2026-08-28 12:12:51.752,1,EMA8,7721.5,LATER,True,False,TARGET,7.0,2,1,2.0,0.33728283782801477,1.0,2.0,18.56,110.056
34691,2026-08-28 12:14:26.916,1,EMA24,7720.5,LATER,True,False,TARGET,7.0,2,1,1.75,0.13775973250537377,4.0,7.0,6.592,83.74
34704,2026-08-28 12:22:03.272,1,EMA8,7723.5,LATER,True,False,STOP,,1,5,0.2,3.0504953877690464,20.0,4.0,178.576,11.708
34709,2026-08-28 12:25:16.408,1,EMA24,7722.75,LATER,True,False,TARGET,8.0,1,1,1.0,2.362484157160963,1.0,1.0,37.28,15.78
34759,2026-08-28 12:50:25.512,1,EMA8,7726.0,LATER,True,False,STOP,5.0,1,2,0.4444444444444444,1.2278338945005614,9.0,4.0,8.752,3.168
34813,2026-08-28 12:59:58.116,-1,EMA8,7720.75,LATER,True,False,STOP,,2,3,0.5,0.5393939393939394,10.0,5.0,3.56,3.3
34826,2026-08-28 13:05:03.000,-1,EMA50,7721.75,LATER,False,False,TARGET,3.0,1,2,0.375,0.3222450786376419,8.0,3.0,99.004,115.212
34904,2026-08-30 15:03:33.796,-1,EMA8,7708.0,LATER,False,True,TARGET,5.0,1,2,0.375,3.0770547945205484,8.0,3.0,9.584,1.168
34960,2026-08-30 15:40:19.308,-1,EMA50,7708.75,LATER,False,False,TARGET,9.0,1,1,,,,,,
34969,2026-08-30 15:47:08.448,-1,EMA24,7707.75,LATER,False,False,TARGET,10.0,3,4,0.75,0.5282234957020058,16.0,12.0,132.732,188.46
35029,2026-08-30 16:48:22.080,-1,EMA8,7691.25,LATER,False,False,TARGET,2.0,1,1,2.0,5.5407949790794975,1.0,2.0,21.188,7.648
35034,2026-08-30 16:49:03.256,-1,EMA8,7690.0,LATER,False,False,TARGET,,1,4,0.3333333333333333,0.684572410829394,12.0,4.0,19.116,9.308
35054,2026-08-30 16:58:06.832,-1,EMA24,7691.0,LATER,False,False,TARGET,10.0,2,5,0.5333333333333333,0.6461553955385466,15.0,8.0,96.24,79.436
35064,2026-08-30 17:01:12.920,-1,EMA8,7688.0,LATER,False,False,TARGET,3.0,1,1,1.5,0.9440993788819876,2.0,3.0,9.728,15.456
