Scope,Family,Segment,Feature,Bucket,Boundaries,Selected,Targets,Stops,Unresolved,TargetRate,TotalProxyTicks,ProxyTicksPerSelected,NetAtHalfTick,NetAtOneTick,NetAtOneHalfTicks
ALL_HOURS,COMBINED,SHORT,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",76,52,17,7,75.3623188405797,90,1.1842105263157894,0.6842105263157894,0.18421052631578938,-0.3157894736842106
ALL_HOURS,COMBINED,UNAMBIGUOUS,RoomTicks,1,"(0, 3, 6, 11)",66,50,16,0,75.75757575757575,90,1.3636363636363635,0.8636363636363635,0.36363636363636354,-0.13636363636363646
ALL_HOURS,COMBINED,UNAMBIGUOUS,RoomTicks,2,"(0, 3, 6, 11)",270,194,75,1,72.11895910780669,220,0.8148148148148148,0.31481481481481477,-0.18518518518518523,-0.6851851851851852
ALL_HOURS,COMBINED,UNAMBIGUOUS,RoomTicks,3,"(0, 3, 6, 11)",515,402,111,2,78.3625730994152,900,1.7475728155339805,1.2475728155339805,0.7475728155339805,0.24757281553398047
ALL_HOURS,COMBINED,UNAMBIGUOUS,RoomTicks,4,"(0, 3, 6, 11)",397,305,87,5,77.8061224489796,655,1.649874055415617,1.149874055415617,0.649874055415617,0.14987405541561705
ALL_HOURS,COMBINED,UNAMBIGUOUS,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",648,483,161,4,75.0,805,1.242283950617284,0.742283950617284,0.24228395061728403,-0.257716049382716
ALL_HOURS,COMBINED,UNAMBIGUOUS,DepthRatio,1,"(0, 0.5, 1)",433,319,110,4,74.35897435897436,495,1.1431870669745958,0.6431870669745958,0.14318706697459582,-0.3568129330254042
ALL_HOURS,COMBINED,UNAMBIGUOUS,DepthRatio,2,"(0, 0.5, 1)",473,367,104,2,77.91932059447983,795,1.6807610993657505,1.1807610993657505,0.6807610993657505,0.18076109936575047
ALL_HOURS,COMBINED,UNAMBIGUOUS,DepthRatio,3,"(0, 0.5, 1)",870,658,208,4,75.98152424942263,1210,1.3908045977011494,0.8908045977011494,0.3908045977011494,-0.10919540229885061
ALL_HOURS,COMBINED,UNAMBIGUOUS,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",120,90,28,2,76.27118644067797,170,1.4166666666666667,0.9166666666666667,0.41666666666666674,-0.08333333333333326
ALL_HOURS,COMBINED,UNAMBIGUOUS,SpeedRatio,1,"(0, 0.5, 1, 2)",433,325,105,3,75.5813953488372,575,1.327944572748268,0.8279445727482679,0.32794457274826794,-0.17205542725173206
ALL_HOURS,COMBINED,UNAMBIGUOUS,SpeedRatio,2,"(0, 0.5, 1, 2)",418,323,93,2,77.64423076923077,685,1.638755980861244,1.138755980861244,0.638755980861244,0.13875598086124397
ALL_HOURS,COMBINED,UNAMBIGUOUS,SpeedRatio,3,"(0, 0.5, 1, 2)",408,312,96,0,76.47058823529412,600,1.4705882352941178,0.9705882352941178,0.47058823529411775,-0.02941176470588225
ALL_HOURS,COMBINED,UNAMBIGUOUS,SpeedRatio,4,"(0, 0.5, 1, 2)",517,384,128,5,75.0,640,1.2379110251450678,0.7379110251450678,0.2379110251450678,-0.2620889748549322
ALL_HOURS,COMBINED,UNAMBIGUOUS,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",120,90,28,2,76.27118644067797,170,1.4166666666666667,0.9166666666666667,0.41666666666666674,-0.08333333333333326
ALL_HOURS,EMA8,ALL,RoomTicks,1,"(0, 3, 6, 11)",64,48,16,0,75.0,80,1.25,0.75,0.25,-0.25
ALL_HOURS,EMA8,ALL,RoomTicks,2,"(0, 3, 6, 11)",258,182,75,1,70.8171206225681,160,0.6201550387596899,0.12015503875968991,-0.3798449612403101,-0.8798449612403101
ALL_HOURS,EMA8,ALL,RoomTicks,3,"(0, 3, 6, 11)",208,163,43,2,79.12621359223301,385,1.8509615384615385,1.3509615384615385,0.8509615384615385,0.35096153846153855
ALL_HOURS,EMA8,ALL,RoomTicks,4,"(0, 3, 6, 11)",15,9,2,4,81.81818181818181,25,1.6666666666666667,1.1666666666666667,0.6666666666666667,0.16666666666666674
ALL_HOURS,EMA8,ALL,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",585,432,145,8,74.87001733102252,710,1.2136752136752136,0.7136752136752136,0.21367521367521358,-0.2863247863247864
ALL_HOURS,EMA8,ALL,DepthRatio,1,"(0, 0.5, 1)",419,304,107,8,73.96593673965937,450,1.0739856801909309,0.5739856801909309,0.07398568019093088,-0.4260143198090691
ALL_HOURS,EMA8,ALL,DepthRatio,2,"(0, 0.5, 1)",334,254,77,3,76.73716012084593,500,1.4970059880239521,0.9970059880239521,0.4970059880239521,-0.0029940119760478723
ALL_HOURS,EMA8,ALL,DepthRatio,3,"(0, 0.5, 1)",339,246,89,4,73.43283582089552,340,1.0029498525073746,0.5029498525073746,0.002949852507374562,-0.49705014749262544
ALL_HOURS,EMA8,ALL,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",38,30,8,0,78.94736842105263,70,1.8421052631578947,1.3421052631578947,0.8421052631578947,0.3421052631578947
ALL_HOURS,EMA8,ALL,SpeedRatio,1,"(0, 0.5, 1, 2)",272,195,74,3,72.4907063197026,235,0.8639705882352942,0.36397058823529416,-0.13602941176470584,-0.6360294117647058
ALL_HOURS,EMA8,ALL,SpeedRatio,2,"(0, 0.5, 1, 2)",265,207,56,2,78.70722433460077,475,1.7924528301886793,1.2924528301886793,0.7924528301886793,0.2924528301886793
ALL_HOURS,EMA8,ALL,SpeedRatio,3,"(0, 0.5, 1, 2)",247,185,60,2,75.51020408163265,325,1.3157894736842106,0.8157894736842106,0.3157894736842106,-0.18421052631578938
ALL_HOURS,EMA8,ALL,SpeedRatio,4,"(0, 0.5, 1, 2)",295,212,77,6,73.35640138408304,290,0.9830508474576272,0.48305084745762716,-0.016949152542372836,-0.5169491525423728
ALL_HOURS,EMA8,ALL,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",51,35,14,2,71.42857142857143,35,0.6862745098039216,0.18627450980392157,-0.3137254901960784,-0.8137254901960784
ALL_HOURS,EMA8,DEV,RoomTicks,1,"(0, 3, 6, 11)",31,23,8,0,74.19354838709677,35,1.1290322580645162,0.6290322580645162,0.12903225806451624,-0.37096774193548376
ALL_HOURS,EMA8,DEV,RoomTicks,2,"(0, 3, 6, 11)",137,98,38,1,72.05882352941177,110,0.8029197080291971,0.3029197080291971,-0.1970802919708029,-0.6970802919708029
ALL_HOURS,EMA8,DEV,RoomTicks,3,"(0, 3, 6, 11)",100,81,18,1,81.81818181818181,225,2.25,1.75,1.25,0.75
ALL_HOURS,EMA8,DEV,RoomTicks,4,"(0, 3, 6, 11)",8,5,2,1,71.42857142857143,5,0.625,0.125,-0.375,-0.875
ALL_HOURS,EMA8,DEV,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",274,203,68,3,74.90774907749078,335,1.2226277372262773,0.7226277372262773,0.22262773722627727,-0.27737226277372273
ALL_HOURS,EMA8,DEV,DepthRatio,1,"(0, 0.5, 1)",198,142,53,3,72.82051282051282,180,0.9090909090909091,0.40909090909090906,-0.09090909090909094,-0.5909090909090909
ALL_HOURS,EMA8,DEV,DepthRatio,2,"(0, 0.5, 1)",152,119,32,1,78.80794701986756,275,1.8092105263157894,1.3092105263157894,0.8092105263157894,0.3092105263157894
ALL_HOURS,EMA8,DEV,DepthRatio,3,"(0, 0.5, 1)",183,136,45,2,75.13812154696133,230,1.2568306010928962,0.7568306010928962,0.25683060109289624,-0.24316939890710376
ALL_HOURS,EMA8,DEV,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",17,13,4,0,76.47058823529412,25,1.4705882352941178,0.9705882352941178,0.47058823529411775,-0.02941176470588225
ALL_HOURS,EMA8,DEV,SpeedRatio,1,"(0, 0.5, 1, 2)",132,92,38,2,70.76923076923077,80,0.6060606060606061,0.10606060606060608,-0.3939393939393939,-0.8939393939393939
ALL_HOURS,EMA8,DEV,SpeedRatio,2,"(0, 0.5, 1, 2)",127,105,21,1,83.33333333333333,315,2.4803149606299213,1.9803149606299213,1.4803149606299213,0.9803149606299213
ALL_HOURS,EMA8,DEV,SpeedRatio,3,"(0, 0.5, 1, 2)",126,94,30,2,75.80645161290323,170,1.3492063492063493,0.8492063492063493,0.3492063492063493,-0.1507936507936507
ALL_HOURS,EMA8,DEV,SpeedRatio,4,"(0, 0.5, 1, 2)",141,103,37,1,73.57142857142857,145,1.0283687943262412,0.5283687943262412,0.028368794326241176,-0.4716312056737588
ALL_HOURS,EMA8,DEV,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",24,16,8,0,66.66666666666667,0,0.0,-0.5,-1.0,-1.5
ALL_HOURS,EMA8,LATER,RoomTicks,1,"(0, 3, 6, 11)",33,25,8,0,75.75757575757575,45,1.3636363636363635,0.8636363636363635,0.36363636363636354,-0.13636363636363646
ALL_HOURS,EMA8,LATER,RoomTicks,2,"(0, 3, 6, 11)",121,84,37,0,69.42148760330579,50,0.4132231404958678,-0.08677685950413222,-0.5867768595041323,-1.0867768595041323
ALL_HOURS,EMA8,LATER,RoomTicks,3,"(0, 3, 6, 11)",108,82,25,1,76.6355140186916,160,1.4814814814814814,0.9814814814814814,0.4814814814814814,-0.0185185185185186
ALL_HOURS,EMA8,LATER,RoomTicks,4,"(0, 3, 6, 11)",7,4,0,3,100.0,20,2.857142857142857,2.357142857142857,1.8571428571428572,1.3571428571428572
ALL_HOURS,EMA8,LATER,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",311,229,77,5,74.83660130718954,375,1.2057877813504823,0.7057877813504823,0.20578778135048226,-0.29421221864951774
ALL_HOURS,EMA8,LATER,DepthRatio,1,"(0, 0.5, 1)",221,162,54,5,75.0,270,1.2217194570135748,0.7217194570135748,0.22171945701357476,-0.27828054298642524
ALL_HOURS,EMA8,LATER,DepthRatio,2,"(0, 0.5, 1)",182,135,45,2,75.0,225,1.2362637362637363,0.7362637362637363,0.2362637362637363,-0.2637362637362637
ALL_HOURS,EMA8,LATER,DepthRatio,3,"(0, 0.5, 1)",156,110,44,2,71.42857142857143,110,0.7051282051282052,0.20512820512820518,-0.2948717948717948,-0.7948717948717948
ALL_HOURS,EMA8,LATER,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",21,17,4,0,80.95238095238095,45,2.142857142857143,1.6428571428571428,1.1428571428571428,0.6428571428571428
ALL_HOURS,EMA8,LATER,SpeedRatio,1,"(0, 0.5, 1, 2)",140,103,36,1,74.10071942446044,155,1.1071428571428572,0.6071428571428572,0.1071428571428572,-0.3928571428571428
ALL_HOURS,EMA8,LATER,SpeedRatio,2,"(0, 0.5, 1, 2)",138,102,35,1,74.45255474452554,160,1.1594202898550725,0.6594202898550725,0.1594202898550725,-0.3405797101449275
ALL_HOURS,EMA8,LATER,SpeedRatio,3,"(0, 0.5, 1, 2)",121,91,30,0,75.20661157024793,155,1.28099173553719,0.78099173553719,0.28099173553719003,-0.21900826446280997
ALL_HOURS,EMA8,LATER,SpeedRatio,4,"(0, 0.5, 1, 2)",154,109,40,5,73.15436241610739,145,0.9415584415584416,0.4415584415584416,-0.058441558441558406,-0.5584415584415584
ALL_HOURS,EMA8,LATER,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",27,19,6,2,76.0,35,1.2962962962962963,0.7962962962962963,0.2962962962962963,-0.20370370370370372
ALL_HOURS,EMA8,LONG,RoomTicks,1,"(0, 3, 6, 11)",32,23,9,0,71.875,25,0.78125,0.28125,-0.21875,-0.71875
ALL_HOURS,EMA8,LONG,RoomTicks,2,"(0, 3, 6, 11)",139,99,39,1,71.73913043478261,105,0.7553956834532374,0.2553956834532374,-0.24460431654676262,-0.7446043165467626
ALL_HOURS,EMA8,LONG,RoomTicks,3,"(0, 3, 6, 11)",107,90,17,0,84.11214953271028,280,2.616822429906542,2.116822429906542,1.616822429906542,1.116822429906542
ALL_HOURS,EMA8,LONG,RoomTicks,4,"(0, 3, 6, 11)",6,5,1,0,83.33333333333333,15,2.5,2.0,1.5,1.0
ALL_HOURS,EMA8,LONG,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",302,219,82,1,72.75747508305648,275,0.9105960264900662,0.4105960264900662,-0.08940397350993379,-0.5894039735099338
ALL_HOURS,EMA8,LONG,DepthRatio,1,"(0, 0.5, 1)",219,156,62,1,71.55963302752293,160,0.730593607305936,0.23059360730593603,-0.26940639269406397,-0.769406392694064
ALL_HOURS,EMA8,LONG,DepthRatio,2,"(0, 0.5, 1)",163,125,37,1,77.1604938271605,255,1.5644171779141105,1.0644171779141105,0.5644171779141105,0.0644171779141105
ALL_HOURS,EMA8,LONG,DepthRatio,3,"(0, 0.5, 1)",180,135,45,0,75.0,225,1.25,0.75,0.25,-0.25
ALL_HOURS,EMA8,LONG,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",24,20,4,0,83.33333333333333,60,2.5,2.0,1.5,1.0
ALL_HOURS,EMA8,LONG,SpeedRatio,1,"(0, 0.5, 1, 2)",137,101,34,2,74.81481481481481,165,1.2043795620437956,0.7043795620437956,0.2043795620437956,-0.2956204379562044
ALL_HOURS,EMA8,LONG,SpeedRatio,2,"(0, 0.5, 1, 2)",136,106,30,0,77.94117647058823,230,1.6911764705882353,1.1911764705882353,0.6911764705882353,0.19117647058823528
ALL_HOURS,EMA8,LONG,SpeedRatio,3,"(0, 0.5, 1, 2)",137,101,36,0,73.72262773722628,145,1.0583941605839415,0.5583941605839415,0.058394160583941535,-0.44160583941605847
ALL_HOURS,EMA8,LONG,SpeedRatio,4,"(0, 0.5, 1, 2)",149,107,42,0,71.81208053691275,115,0.7718120805369127,0.27181208053691275,-0.22818791946308725,-0.7281879194630873
ALL_HOURS,EMA8,LONG,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",27,21,6,0,77.77777777777777,45,1.6666666666666667,1.1666666666666667,0.6666666666666667,0.16666666666666674
ALL_HOURS,EMA8,SHORT,RoomTicks,1,"(0, 3, 6, 11)",32,25,7,0,78.125,55,1.71875,1.21875,0.71875,0.21875
ALL_HOURS,EMA8,SHORT,RoomTicks,2,"(0, 3, 6, 11)",119,83,36,0,69.74789915966386,55,0.46218487394957986,-0.037815126050420145,-0.5378151260504201,-1.03781512605042
ALL_HOURS,EMA8,SHORT,RoomTicks,3,"(0, 3, 6, 11)",101,73,26,2,73.73737373737374,105,1.0396039603960396,0.5396039603960396,0.03960396039603964,-0.46039603960396036
ALL_HOURS,EMA8,SHORT,RoomTicks,4,"(0, 3, 6, 11)",9,4,1,4,80.0,10,1.1111111111111112,0.6111111111111112,0.11111111111111116,-0.38888888888888884
ALL_HOURS,EMA8,SHORT,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",283,213,63,7,77.17391304347827,435,1.5371024734982333,1.0371024734982333,0.5371024734982333,0.03710247349823326
ALL_HOURS,EMA8,SHORT,DepthRatio,1,"(0, 0.5, 1)",200,148,45,7,76.6839378238342,290,1.45,0.95,0.44999999999999996,-0.050000000000000044
ALL_HOURS,EMA8,SHORT,DepthRatio,2,"(0, 0.5, 1)",171,129,40,2,76.33136094674556,245,1.432748538011696,0.932748538011696,0.432748538011696,-0.067251461988304
ALL_HOURS,EMA8,SHORT,DepthRatio,3,"(0, 0.5, 1)",159,111,44,4,71.61290322580645,115,0.7232704402515723,0.22327044025157228,-0.2767295597484277,-0.7767295597484277
ALL_HOURS,EMA8,SHORT,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",14,10,4,0,71.42857142857143,10,0.7142857142857143,0.2142857142857143,-0.2857142857142857,-0.7857142857142857
ALL_HOURS,EMA8,SHORT,SpeedRatio,1,"(0, 0.5, 1, 2)",135,94,40,1,70.14925373134328,70,0.5185185185185185,0.01851851851851849,-0.4814814814814815,-0.9814814814814815
ALL_HOURS,EMA8,SHORT,SpeedRatio,2,"(0, 0.5, 1, 2)",129,101,26,2,79.5275590551181,245,1.8992248062015504,1.3992248062015504,0.8992248062015504,0.39922480620155043
ALL_HOURS,EMA8,SHORT,SpeedRatio,3,"(0, 0.5, 1, 2)",110,84,24,2,77.77777777777777,180,1.6363636363636365,1.1363636363636365,0.6363636363636365,0.13636363636363646
ALL_HOURS,EMA8,SHORT,SpeedRatio,4,"(0, 0.5, 1, 2)",146,105,35,6,75.0,175,1.1986301369863013,0.6986301369863013,0.19863013698630128,-0.3013698630136987
ALL_HOURS,EMA8,SHORT,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",24,14,8,2,63.63636363636363,-10,-0.4166666666666667,-0.9166666666666667,-1.4166666666666667,-1.9166666666666667
ALL_HOURS,EMA8,UNAMBIGUOUS,RoomTicks,1,"(0, 3, 6, 11)",63,47,16,0,74.60317460317461,75,1.1904761904761905,0.6904761904761905,0.19047619047619047,-0.30952380952380953
ALL_HOURS,EMA8,UNAMBIGUOUS,RoomTicks,2,"(0, 3, 6, 11)",244,174,69,1,71.60493827160494,180,0.7377049180327869,0.23770491803278693,-0.2622950819672131,-0.7622950819672131
ALL_HOURS,EMA8,UNAMBIGUOUS,RoomTicks,3,"(0, 3, 6, 11)",192,150,41,1,78.53403141361257,340,1.7708333333333333,1.2708333333333333,0.7708333333333333,0.27083333333333326
ALL_HOURS,EMA8,UNAMBIGUOUS,RoomTicks,4,"(0, 3, 6, 11)",13,9,2,2,81.81818181818181,25,1.9230769230769231,1.4230769230769231,0.9230769230769231,0.42307692307692313
ALL_HOURS,EMA8,UNAMBIGUOUS,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",564,421,139,4,75.17857142857143,715,1.2677304964539007,0.7677304964539007,0.2677304964539007,-0.23226950354609932
ALL_HOURS,EMA8,UNAMBIGUOUS,DepthRatio,1,"(0, 0.5, 1)",397,290,103,4,73.79134860050891,420,1.057934508816121,0.5579345088161209,0.057934508816120944,-0.44206549118387906
ALL_HOURS,EMA8,UNAMBIGUOUS,DepthRatio,2,"(0, 0.5, 1)",320,245,74,1,76.8025078369906,485,1.515625,1.015625,0.515625,0.015625
ALL_HOURS,EMA8,UNAMBIGUOUS,DepthRatio,3,"(0, 0.5, 1)",322,237,82,3,74.29467084639498,365,1.1335403726708075,0.6335403726708075,0.13354037267080754,-0.36645962732919246
ALL_HOURS,EMA8,UNAMBIGUOUS,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",37,29,8,0,78.37837837837837,65,1.7567567567567568,1.2567567567567568,0.7567567567567568,0.2567567567567568
ALL_HOURS,EMA8,UNAMBIGUOUS,SpeedRatio,1,"(0, 0.5, 1, 2)",264,188,73,3,72.03065134099617,210,0.7954545454545454,0.2954545454545454,-0.20454545454545459,-0.7045454545454546
ALL_HOURS,EMA8,UNAMBIGUOUS,SpeedRatio,2,"(0, 0.5, 1, 2)",257,201,55,1,78.515625,455,1.7704280155642023,1.2704280155642023,0.7704280155642023,0.27042801556420226
ALL_HOURS,EMA8,UNAMBIGUOUS,SpeedRatio,3,"(0, 0.5, 1, 2)",237,179,58,0,75.52742616033755,315,1.3291139240506329,0.8291139240506329,0.3291139240506329,-0.1708860759493671
ALL_HOURS,EMA8,UNAMBIGUOUS,SpeedRatio,4,"(0, 0.5, 1, 2)",281,204,73,4,73.64620938628158,290,1.0320284697508897,0.5320284697508897,0.03202846975088969,-0.4679715302491103
ALL_HOURS,EMA8,UNAMBIGUOUS,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",37,29,8,0,78.37837837837837,65,1.7567567567567568,1.2567567567567568,0.7567567567567568,0.2567567567567568
ALL_HOURS,EMA24,ALL,RoomTicks,2,"(0, 3, 6, 11)",5,4,1,0,80.0,10,2.0,1.5,1.0,0.5
ALL_HOURS,EMA24,ALL,RoomTicks,3,"(0, 3, 6, 11)",184,144,36,4,80.0,360,1.9565217391304348,1.4565217391304348,0.9565217391304348,0.4565217391304348
ALL_HOURS,EMA24,ALL,RoomTicks,4,"(0, 3, 6, 11)",245,185,59,1,75.81967213114754,335,1.3673469387755102,0.8673469387755102,0.36734693877551017,-0.13265306122448983
ALL_HOURS,EMA24,ALL,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",74,51,22,1,69.86301369863014,35,0.47297297297297297,-0.02702702702702703,-0.527027027027027,-1.027027027027027
ALL_HOURS,EMA24,ALL,DepthRatio,1,"(0, 0.5, 1)",18,15,3,0,83.33333333333333,45,2.5,2.0,1.5,1.0
ALL_HOURS,EMA24,ALL,DepthRatio,2,"(0, 0.5, 1)",101,79,21,1,79.0,185,1.8316831683168318,1.3316831683168318,0.8316831683168318,0.33168316831683176
ALL_HOURS,EMA24,ALL,DepthRatio,3,"(0, 0.5, 1)",354,265,85,4,75.71428571428571,475,1.3418079096045197,0.8418079096045197,0.3418079096045197,-0.15819209039548032
ALL_HOURS,EMA24,ALL,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",35,25,9,1,73.52941176470588,35,1.0,0.5,0.0,-0.5
ALL_HOURS,EMA24,ALL,SpeedRatio,1,"(0, 0.5, 1, 2)",119,97,21,1,82.20338983050847,275,2.310924369747899,1.810924369747899,1.310924369747899,0.8109243697478989
ALL_HOURS,EMA24,ALL,SpeedRatio,2,"(0, 0.5, 1, 2)",104,75,29,0,72.11538461538461,85,0.8173076923076923,0.3173076923076923,-0.1826923076923077,-0.6826923076923077
ALL_HOURS,EMA24,ALL,SpeedRatio,3,"(0, 0.5, 1, 2)",110,84,26,0,76.36363636363636,160,1.4545454545454546,0.9545454545454546,0.4545454545454546,-0.045454545454545414
ALL_HOURS,EMA24,ALL,SpeedRatio,4,"(0, 0.5, 1, 2)",136,103,32,1,76.29629629629629,195,1.4338235294117647,0.9338235294117647,0.4338235294117647,-0.06617647058823528
ALL_HOURS,EMA24,ALL,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",39,25,10,4,71.42857142857143,25,0.6410256410256411,0.14102564102564108,-0.3589743589743589,-0.8589743589743589
ALL_HOURS,EMA24,DEV,RoomTicks,2,"(0, 3, 6, 11)",3,2,1,0,66.66666666666667,0,0.0,-0.5,-1.0,-1.5
ALL_HOURS,EMA24,DEV,RoomTicks,3,"(0, 3, 6, 11)",84,69,15,0,82.14285714285714,195,2.3214285714285716,1.8214285714285716,1.3214285714285716,0.8214285714285716
ALL_HOURS,EMA24,DEV,RoomTicks,4,"(0, 3, 6, 11)",109,78,31,0,71.55963302752293,80,0.7339449541284404,0.2339449541284404,-0.2660550458715596,-0.7660550458715596
ALL_HOURS,EMA24,DEV,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",39,28,10,1,73.6842105263158,40,1.0256410256410255,0.5256410256410255,0.02564102564102555,-0.47435897435897445
ALL_HOURS,EMA24,DEV,DepthRatio,1,"(0, 0.5, 1)",10,8,2,0,80.0,20,2.0,1.5,1.0,0.5
ALL_HOURS,EMA24,DEV,DepthRatio,2,"(0, 0.5, 1)",50,38,12,0,76.0,70,1.4,0.8999999999999999,0.3999999999999999,-0.10000000000000009
ALL_HOURS,EMA24,DEV,DepthRatio,3,"(0, 0.5, 1)",163,123,40,0,75.4601226993865,215,1.3190184049079754,0.8190184049079754,0.3190184049079754,-0.1809815950920246
ALL_HOURS,EMA24,DEV,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",12,8,3,1,72.72727272727273,10,0.8333333333333334,0.33333333333333337,-0.16666666666666663,-0.6666666666666666
ALL_HOURS,EMA24,DEV,SpeedRatio,1,"(0, 0.5, 1, 2)",55,49,6,0,89.0909090909091,185,3.3636363636363638,2.8636363636363638,2.3636363636363638,1.8636363636363638
ALL_HOURS,EMA24,DEV,SpeedRatio,2,"(0, 0.5, 1, 2)",52,35,17,0,67.3076923076923,5,0.09615384615384616,-0.40384615384615385,-0.9038461538461539,-1.4038461538461537
ALL_HOURS,EMA24,DEV,SpeedRatio,3,"(0, 0.5, 1, 2)",48,37,11,0,77.08333333333333,75,1.5625,1.0625,0.5625,0.0625
ALL_HOURS,EMA24,DEV,SpeedRatio,4,"(0, 0.5, 1, 2)",67,48,19,0,71.64179104477611,50,0.746268656716418,0.24626865671641796,-0.25373134328358204,-0.753731343283582
ALL_HOURS,EMA24,DEV,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",13,8,4,1,66.66666666666667,0,0.0,-0.5,-1.0,-1.5
ALL_HOURS,EMA24,LATER,RoomTicks,2,"(0, 3, 6, 11)",2,2,0,0,100.0,10,5.0,4.5,4.0,3.5
ALL_HOURS,EMA24,LATER,RoomTicks,3,"(0, 3, 6, 11)",100,75,21,4,78.125,165,1.65,1.15,0.6499999999999999,0.1499999999999999
ALL_HOURS,EMA24,LATER,RoomTicks,4,"(0, 3, 6, 11)",136,107,28,1,79.25925925925925,255,1.875,1.375,0.875,0.375
ALL_HOURS,EMA24,LATER,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",35,23,12,0,65.71428571428571,-5,-0.14285714285714285,-0.6428571428571428,-1.1428571428571428,-1.6428571428571428
ALL_HOURS,EMA24,LATER,DepthRatio,1,"(0, 0.5, 1)",8,7,1,0,87.5,25,3.125,2.625,2.125,1.625
ALL_HOURS,EMA24,LATER,DepthRatio,2,"(0, 0.5, 1)",51,41,9,1,82.0,115,2.2549019607843137,1.7549019607843137,1.2549019607843137,0.7549019607843137
ALL_HOURS,EMA24,LATER,DepthRatio,3,"(0, 0.5, 1)",191,142,45,4,75.93582887700535,260,1.361256544502618,0.8612565445026179,0.3612565445026179,-0.1387434554973821
ALL_HOURS,EMA24,LATER,DepthRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1)",23,17,6,0,73.91304347826087,25,1.0869565217391304,0.5869565217391304,0.08695652173913038,-0.4130434782608696
ALL_HOURS,EMA24,LATER,SpeedRatio,1,"(0, 0.5, 1, 2)",64,48,15,1,76.19047619047619,90,1.40625,0.90625,0.40625,-0.09375
ALL_HOURS,EMA24,LATER,SpeedRatio,2,"(0, 0.5, 1, 2)",52,40,12,0,76.92307692307692,80,1.5384615384615385,1.0384615384615385,0.5384615384615385,0.03846153846153855
ALL_HOURS,EMA24,LATER,SpeedRatio,3,"(0, 0.5, 1, 2)",62,47,15,0,75.80645161290323,85,1.3709677419354838,0.8709677419354838,0.37096774193548376,-0.12903225806451624
ALL_HOURS,EMA24,LATER,SpeedRatio,4,"(0, 0.5, 1, 2)",69,55,13,1,80.88235294117646,145,2.101449275362319,1.6014492753623188,1.1014492753623188,0.6014492753623188
ALL_HOURS,EMA24,LATER,SpeedRatio,MISSING_OR_NO_LEVEL,"(0, 0.5, 1, 2)",26,17,6,3,73.91304347826087,25,0.9615384615384616,0.46153846153846156,-0.038461538461538436,-0.5384615384615384
ALL_HOURS,EMA24,LONG,RoomTicks,2,"(0, 3, 6, 11)",1,1,0,0,100.0,5,5.0,4.5,4.0,3.5
ALL_HOURS,EMA24,LONG,RoomTicks,3,"(0, 3, 6, 11)",82,65,17,0,79.26829268292683,155,1.8902439024390243,1.3902439024390243,0.8902439024390243,0.3902439024390243
ALL_HOURS,EMA24,LONG,RoomTicks,4,"(0, 3, 6, 11)",122,89,33,0,72.95081967213115,115,0.9426229508196722,0.4426229508196722,-0.05737704918032782,-0.5573770491803278
ALL_HOURS,EMA24,LONG,RoomTicks,MISSING_OR_NO_LEVEL,"(0, 3, 6, 11)",36,27,9,0,75.0,45,1.25,0.75,0.25,-0.25
