bar,time,direction,entry,families,segment,outcome
69284,2026-09-10 07:16:34.324,1,7596.0,PIN7,HOLD,TARGET
69310,2026-09-10 07:19:08.432,1,7595.75,PIN7,HOLD,TARGET
69315,2026-09-10 07:19:45.752,1,7598.25,PIN7,HOLD,TARGET
69317,2026-09-10 07:19:50.388,1,7599.25,PIN7,HOLD,TARGET
69326,2026-09-10 07:20:31.268,1,7600.75,EMA8,HOLD,TARGET
69328,2026-09-10 07:20:38.384,1,7602.0,PIN7,HOLD,STOP
69330,2026-09-10 07:20:44.528,1,7602.0,EMA8,HOLD,STOP
69332,2026-09-10 07:21:20.744,1,7601.75,EMA8,HOLD,STOP
69335,2026-09-10 07:21:30.844,1,7600.5,EMA24,HOLD,TARGET
69366,2026-09-10 07:24:40.212,1,7611.25,PIN,HOLD,TARGET
69370,2026-09-10 07:24:40.760,1,7615.25,PIN,HOLD,TARGET
69376,2026-09-10 07:24:41.772,1,7619.75,PIN,HOLD,STOP
69409,2026-09-10 07:25:01.624,1,7615.5,PIN7,HOLD,TARGET
69410,2026-09-10 07:25:01.900,1,7616.25,PIN7,HOLD,STOP
69421,2026-09-10 07:25:15.316,1,7616.5,PIN7,HOLD,TARGET
69422,2026-09-10 07:25:19.900,1,7616.75,PIN7,HOLD,TARGET
69461,2026-09-10 07:27:25.880,-1,7609.0,EMA8,HOLD,TARGET
69477,2026-09-10 07:29:19.148,-1,7605.75,PIN7,HOLD,TARGET
69480,2026-09-10 07:29:42.740,-1,7606.0,EMA8,HOLD,TARGET
69541,2026-09-10 07:37:56.888,1,7615.0,PIN7,HOLD,STOP
69543,2026-09-10 07:38:42.464,1,7614.5,EMA8,HOLD,TARGET
69546,2026-09-10 07:39:13.848,1,7614.75,EMA8,HOLD,STOP
69570,2026-09-10 07:43:14.304,-1,7608.75,PIN7,HOLD,TARGET
69571,2026-09-10 07:43:30.820,-1,7608.5,PIN7,HOLD,TARGET
69574,2026-09-10 07:44:28.824,-1,7606.5,PIN,HOLD,TARGET
69578,2026-09-10 07:45:00.828,-1,7607.25,EMA8,HOLD,TARGET
69588,2026-09-10 07:46:09.836,-1,7607.75,EMA24,HOLD,STOP
69601,2026-09-10 07:47:57.784,-1,7604.75,PIN7,HOLD,TARGET
69605,2026-09-10 07:48:34.056,-1,7606.5,EMA24,HOLD,STOP
69620,2026-09-10 07:50:40.028,-1,7606.75,EMA50,HOLD,TARGET
69625,2026-09-10 07:51:24.592,-1,7606.0,EMA24,HOLD,STOP
69655,2026-09-10 07:56:07.684,1,7609.25,EMA50,HOLD,TARGET
70388,2026-09-10 11:06:00.060,-1,7598.0,EMA8,HOLD,STOP
70444,2026-09-10 11:33:53.240,-1,7593.25,PIN7,HOLD,TARGET
70456,2026-09-10 11:38:11.048,-1,7595.5,EMA50,HOLD,STOP
70496,2026-09-10 11:51:19.324,1,7600.5,PIN7,HOLD,TARGET
70505,2026-09-10 11:51:48.656,1,7603.25,PIN7,HOLD,STOP
70515,2026-09-10 11:52:56.588,1,7603.0,PIN7,HOLD,STOP
70539,2026-09-10 11:59:34.532,-1,7597.25,EMA8,HOLD,TARGET
70542,2026-09-10 12:00:06.368,-1,7595.0,PIN7,HOLD,STOP
70556,2026-09-10 12:04:29.852,-1,7594.25,EMA8,HOLD,TARGET
70616,2026-09-10 12:23:59.400,-1,7593.5,PIN7,HOLD,STOP
70642,2026-09-10 12:35:23.816,1,7598.75,EMA8,HOLD,STOP
70644,2026-09-10 12:36:20.156,1,7598.5,EMA8,HOLD,STOP
70651,2026-09-10 12:38:46.444,1,7597.75,EMA50,HOLD,TARGET
70660,2026-09-10 12:41:59.872,1,7600.5,EMA8,HOLD,TARGET
70668,2026-09-10 12:45:03.772,1,7600.75,EMA24,HOLD,TARGET
70701,2026-09-10 12:53:42.544,-1,7597.0,EMA8,HOLD,STOP
72909,2026-09-11 06:32:40.044,1,7666.5,EMA24,HOLD,STOP
72938,2026-09-11 06:34:06.800,1,7672.0,EMA8,HOLD,TARGET
72940,2026-09-11 06:34:18.308,1,7672.25,EMA8,HOLD,TARGET
72945,2026-09-11 06:34:37.676,1,7673.25,EMA8,HOLD,TARGET
72950,2026-09-11 06:34:52.252,1,7675.5,PIN7,HOLD,TARGET
72959,2026-09-11 06:35:20.884,1,7677.0,EMA8,HOLD,NONE
72962,2026-09-11 06:35:31.652,1,7677.5,EMA8,HOLD,STOP
72964,2026-09-11 06:35:34.724,1,7677.25,EMA8,HOLD,STOP
72966,2026-09-11 06:35:38.556,1,7677.25,EMA8,HOLD,STOP
72969,2026-09-11 06:35:47.700,1,7676.25,EMA24,HOLD,TARGET
73048,2026-09-11 06:40:20.884,-1,7666.5,PIN,HOLD,TARGET
73049,2026-09-11 06:40:26.292,-1,7665.75,PIN,HOLD,TARGET
73069,2026-09-11 06:40:38.424,1,7675.0,EMA8,HOLD,STOP
73096,2026-09-11 06:41:21.668,1,7673.75,PIN7,HOLD,TARGET
73105,2026-09-11 06:41:58.700,1,7672.75,EMA50,HOLD,STOP
73157,2026-09-11 06:44:33.328,-1,7669.75,EMA50,HOLD,STOP
73410,2026-09-11 07:02:28.448,-1,7674.0,EMA8,HOLD,STOP
73412,2026-09-11 07:02:34.992,-1,7674.0,EMA8,HOLD,STOP
73414,2026-09-11 07:02:44.196,-1,7673.75,EMA8,HOLD,STOP
73418,2026-09-11 07:03:08.188,-1,7675.25,EMA50,HOLD,TARGET
73425,2026-09-11 07:03:47.504,-1,7673.75,EMA24,HOLD,TARGET
73459,2026-09-11 07:06:45.524,-1,7669.25,EMA8,HOLD,TARGET
73463,2026-09-11 07:06:56.580,-1,7668.0,EMA8,HOLD,STOP
73508,2026-09-11 07:10:11.436,1,7673.0,PIN7,HOLD,TARGET
73517,2026-09-11 07:10:55.140,1,7672.75,EMA24,HOLD,STOP
73532,2026-09-11 07:12:17.428,-1,7667.0,PIN7,HOLD,TARGET
73533,2026-09-11 07:12:25.604,-1,7666.5,PIN7,HOLD,TARGET
73534,2026-09-11 07:12:35.096,-1,7666.0,PIN7,HOLD,STOP
73540,2026-09-11 07:13:13.276,-1,7667.5,EMA24,HOLD,STOP
73542,2026-09-11 07:13:25.588,-1,7667.75,EMA24,HOLD,STOP
73564,2026-09-11 07:15:14.088,-1,7667.25,EMA8,HOLD,STOP
73584,2026-09-11 07:16:49.192,-1,7667.25,EMA50,HOLD,TARGET
73590,2026-09-11 07:17:35.224,-1,7665.75,EMA8,HOLD,TARGET
73594,2026-09-11 07:18:01.240,-1,7666.0,EMA24,HOLD,STOP
73607,2026-09-11 07:19:55.464,1,7675.25,PIN,HOLD,TARGET
73612,2026-09-11 07:20:53.760,1,7676.25,PIN7,HOLD,TARGET
73615,2026-09-11 07:21:32.168,1,7675.75,EMA8,HOLD,TARGET
73621,2026-09-11 07:22:36.088,1,7676.5,EMA8,HOLD,TARGET
73664,2026-09-11 07:30:08.032,1,7675.75,EMA50,HOLD,STOP
73679,2026-09-11 07:31:51.744,-1,7668.75,PIN,HOLD,TARGET
73701,2026-09-11 07:34:50.524,-1,7666.0,EMA8,HOLD,TARGET
73703,2026-09-11 07:35:00.296,-1,7664.5,PIN7,HOLD,TARGET
73707,2026-09-11 07:35:22.928,-1,7664.25,EMA8,HOLD,TARGET
73720,2026-09-11 07:36:54.264,-1,7662.25,EMA8,HOLD,STOP
73723,2026-09-11 07:37:10.688,-1,7662.5,EMA8,HOLD,STOP
73761,2026-09-11 07:41:52.012,-1,7660.75,PIN7,HOLD,STOP
73774,2026-09-11 07:43:59.332,-1,7657.0,PIN,HOLD,NONE
73779,2026-09-11 07:44:42.580,-1,7657.5,EMA8,HOLD,TARGET
73781,2026-09-11 07:45:03.912,-1,7657.5,EMA8,HOLD,TARGET
73800,2026-09-11 07:46:48.184,-1,7656.25,PIN7,HOLD,TARGET
73814,2026-09-11 07:48:31.528,-1,7654.75,EMA8,HOLD,STOP
73831,2026-09-11 07:48:44.992,1,7662.75,EMA8,HOLD,TARGET
73834,2026-09-11 07:48:45.668,1,7664.75,PIN7,HOLD,TARGET
73835,2026-09-11 07:48:46.032,1,7665.5,PIN7,HOLD,STOP
73843,2026-09-11 07:48:48.460,1,7663.0,EMA24,HOLD,STOP
73907,2026-09-11 07:53:19.524,-1,7659.75,PIN7,HOLD,TARGET
73909,2026-09-11 07:54:09.572,-1,7658.5,PIN7,HOLD,TARGET
73913,2026-09-11 07:54:44.232,-1,7658.0,EMA8,HOLD,TARGET
73917,2026-09-11 07:55:02.836,-1,7657.75,EMA8,HOLD,TARGET
73919,2026-09-11 07:55:10.828,-1,7656.0,PIN7,HOLD,TARGET
73921,2026-09-11 07:55:54.756,-1,7654.5,PIN,HOLD,STOP
73929,2026-09-11 07:57:38.676,-1,7656.25,EMA24,HOLD,STOP
73939,2026-09-11 07:59:01.456,-1,7656.5,PIN7,HOLD,TARGET
73940,2026-09-11 07:59:05.816,-1,7655.75,PIN7,HOLD,STOP
74457,2026-09-11 11:20:09.968,-1,7671.5,PIN7,HOLD,TARGET
74459,2026-09-11 11:20:10.860,-1,7669.75,PIN,HOLD,STOP
74466,2026-09-11 11:20:25.088,-1,7671.75,EMA24,HOLD,TARGET
74469,2026-09-11 11:21:20.124,-1,7670.75,EMA8,HOLD,TARGET
74474,2026-09-11 11:23:52.472,-1,7671.0,EMA24,HOLD,TARGET
74521,2026-09-11 12:05:31.488,-1,7668.75,EMA24,HOLD,TARGET
74524,2026-09-11 12:07:55.060,-1,7666.5,PIN7,HOLD,TARGET
74525,2026-09-11 12:08:35.664,-1,7666.0,PIN7,HOLD,TARGET
74529,2026-09-11 12:10:25.636,-1,7664.0,PIN,HOLD,STOP
74570,2026-09-11 12:51:03.304,-1,7663.0,EMA8,HOLD,TARGET
74583,2026-09-11 12:54:51.340,-1,7664.75,EMA50,HOLD,TARGET
74599,2026-09-11 12:59:07.044,-1,7662.5,EMA24,HOLD,TARGET
74602,2026-09-11 12:59:30.068,-1,7660.25,PIN7,HOLD,TARGET
74607,2026-09-11 12:59:41.896,-1,7659.0,EMA8,HOLD,STOP
74616,2026-09-11 12:59:58.020,-1,7658.25,PIN7,HOLD,STOP
74618,2026-09-11 12:59:59.576,-1,7658.75,EMA8,HOLD,STOP
