BarNumber,Time,Direction,Entry,Families,SignalBarStopPlus1,TicksSeen,SameSecondAmbiguous,Stop1,Stop2,Stop3,Stop4,Stop5,Stop6,Stop7,Stop8,Stop9,Stop10
43233,2026-09-04 06:33:52.528,1,7749.0,EMA8,6,4402,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43294,2026-09-04 06:46:03.104,-1,7741.25,EMA8,6,6562,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43347,2026-09-04 07:03:35.924,-1,7742.25,EMA24,6,24424,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
43356,2026-09-04 07:06:33.380,-1,7742.0,EMA50,6,6091,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
43377,2026-09-04 07:12:40.320,-1,7731.75,PIN,6,2047,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43409,2026-09-04 07:22:17.208,-1,7733.0,EMA24,6,18168,False,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET
43472,2026-09-04 07:47:11.120,-1,7724.25,EMA8,6,298,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43476,2026-09-04 07:47:41.676,-1,7723.5,EMA8,6,10229,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43478,2026-09-04 07:48:24.976,-1,7723.0,EMA8,6,9729,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43488,2026-09-04 07:51:35.100,-1,7722.5,EMA24,6,2791,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43491,2026-09-04 07:52:24.320,-1,7721.0,EMA8,6,14279,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET
43502,2026-09-04 07:56:29.648,-1,7718.5,EMA8,6,164,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43516,2026-09-04 08:00:20.364,-1,7717.0,EMA24,6,528,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43602,2026-09-04 08:34:11.724,-1,7714.5,EMA50,6,2393,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43618,2026-09-04 08:45:34.448,1,7721.25,EMA8,6,1291,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43626,2026-09-04 08:49:53.960,1,7720.0,EMA24,6,2588,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43717,2026-09-04 10:26:54.984,-1,7723.0,EMA8,6,5728,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43730,2026-09-04 10:36:02.940,-1,7718.25,EMA8,6,14761,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
43736,2026-09-04 10:40:16.324,-1,7717.75,EMA8,6,1598,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43739,2026-09-04 10:41:29.052,-1,7716.75,EMA8,6,2664,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43748,2026-09-04 10:47:59.940,-1,7716.0,EMA24,6,2491,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43761,2026-09-04 11:01:14.928,-1,7716.75,EMA50,6,414,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43784,2026-09-04 11:27:31.416,1,7720.5,EMA8,6,7285,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43788,2026-09-04 11:33:22.028,1,7721.5,EMA8,6,28020,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
43803,2026-09-04 12:00:10.772,1,7725.5,EMA8,6,2524,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43821,2026-09-04 12:19:21.332,-1,7718.25,EMA8,6,16184,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43823,2026-09-04 12:22:37.860,-1,7718.75,EMA8,6,9494,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43855,2026-09-04 12:55:08.732,1,7725.5,EMA8,6,4595,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43859,2026-09-04 12:55:55.200,1,7724.0,EMA24,6,5740,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
43894,2026-09-04 13:32:52.272,-1,7714.0,PIN,6,6862,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43899,2026-09-04 13:48:29.140,-1,7715.25,EMA8,6,5392,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
43959,2026-09-06 17:50:43.052,-1,7718.75,EMA50,6,4956,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44060,2026-09-06 23:31:07.608,1,7720.0,EMA8,6,1579,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44074,2026-09-07 00:00:51.984,1,7723.75,EMA8,6,1960,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44127,2026-09-07 01:03:15.792,1,7723.0,EMA50,6,875,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44165,2026-09-07 02:53:06.328,-1,7718.0,EMA24,6,3546,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44170,2026-09-07 03:05:00.460,-1,7718.0,EMA24,6,1631,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44192,2026-09-07 03:56:20.968,-1,7712.5,EMA8,6,733,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44196,2026-09-07 04:00:34.288,-1,7711.5,EMA8,6,978,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44207,2026-09-07 04:06:56.440,-1,7710.5,EMA24,6,826,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44228,2026-09-07 04:33:10.200,-1,7708.0,EMA24,6,600,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44254,2026-09-07 05:34:40.048,-1,7706.25,EMA24,6,912,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44285,2026-09-07 06:30:00.164,1,7714.75,EMA8,6,4433,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44287,2026-09-07 06:30:47.048,1,7715.25,EMA8,6,2611,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44291,2026-09-07 06:33:49.640,1,7716.5,EMA8,6,2643,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44330,2026-09-07 07:40:14.212,-1,7710.0,EMA24,6,1379,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44346,2026-09-07 08:11:44.724,-1,7705.5,EMA8,6,11617,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44363,2026-09-07 08:53:11.748,-1,7706.75,EMA50,6,1481,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44420,2026-09-07 16:16:56.520,-1,7703.0,EMA24,6,289,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44445,2026-09-07 16:53:48.212,1,7711.75,EMA8,6,12820,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
44447,2026-09-07 16:59:46.044,1,7711.75,EMA8,6,7983,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44452,2026-09-07 17:01:56.072,1,7712.25,EMA8,6,186,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44495,2026-09-07 17:46:13.996,1,7712.0,EMA8,6,11617,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44544,2026-09-07 19:23:48.640,1,7719.75,EMA8,6,388,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44576,2026-09-07 21:05:14.688,1,7722.75,EMA8,6,8356,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44589,2026-09-07 21:57:07.136,1,7723.75,EMA24,6,6952,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44622,2026-09-07 22:34:05.464,-1,7711.75,PIN,6,9639,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44624,2026-09-07 22:38:04.544,-1,7712.75,EMA8,6,2382,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44627,2026-09-07 22:40:15.292,-1,7715.0,EMA24,6,553,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44635,2026-09-07 22:50:26.668,-1,7710.0,EMA8,6,1639,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44651,2026-09-07 23:01:52.588,-1,7705.25,EMA8,6,1045,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44656,2026-09-07 23:05:11.252,-1,7703.75,EMA8,6,174,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44662,2026-09-07 23:07:05.244,-1,7702.5,EMA8,6,11056,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET
44665,2026-09-07 23:09:13.900,-1,7703.5,EMA24,6,2232,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44670,2026-09-07 23:16:01.436,-1,7701.25,EMA8,6,730,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44673,2026-09-07 23:17:18.012,-1,7701.5,EMA8,6,1105,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44796,2026-09-08 00:49:10.696,-1,7695.5,EMA8,6,366,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44813,2026-09-08 01:00:04.856,-1,7691.5,EMA8,6,11125,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
44827,2026-09-08 01:02:42.912,-1,7689.5,EMA8,6,2889,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
44945,2026-09-08 01:46:45.756,1,7694.75,EMA8,6,3454,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45006,2026-09-08 02:41:21.816,1,7703.75,EMA8,6,471,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45022,2026-09-08 02:55:39.256,1,7706.75,EMA8,6,3035,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45030,2026-09-08 03:06:45.304,1,7707.0,EMA24,6,4557,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45040,2026-09-08 03:20:16.868,1,7712.25,PIN,6,29,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45058,2026-09-08 03:20:28.012,1,7716.0,EMA8,6,1508,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45088,2026-09-08 03:40:36.172,-1,7703.5,EMA8,6,3578,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45090,2026-09-08 03:43:43.244,-1,7703.0,EMA8,6,3842,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45132,2026-09-08 04:13:29.612,-1,7693.5,PIN,6,2122,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45181,2026-09-08 04:59:21.204,1,7706.0,PIN,6,2335,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45232,2026-09-08 05:39:39.868,1,7708.75,EMA8,6,562,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45236,2026-09-08 05:41:56.416,1,7709.5,EMA8,6,5438,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45238,2026-09-08 05:44:38.476,1,7709.75,EMA8,6,8118,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45241,2026-09-08 05:48:49.032,1,7710.0,EMA8,6,482,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45245,2026-09-08 05:52:43.964,1,7711.75,EMA8,6,3847,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45252,2026-09-08 05:59:13.432,1,7713.75,EMA8,6,10586,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45261,2026-09-08 06:05:58.024,1,7713.75,EMA8,6,11547,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
45350,2026-09-08 06:39:22.004,-1,7706.75,EMA50,6,490,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45357,2026-09-08 06:40:41.196,-1,7699.25,PIN,6,3206,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45358,2026-09-08 06:40:49.060,-1,7698.5,PIN,6,2231,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45361,2026-09-08 06:41:47.320,-1,7695.75,PIN,6,4230,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45368,2026-09-08 06:42:43.928,-1,7693.5,EMA8,6,5055,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45427,2026-09-08 06:54:43.028,-1,7691.5,EMA24,6,3055,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45442,2026-09-08 06:56:51.928,1,7698.75,EMA8,6,8871,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45445,2026-09-08 06:57:34.152,1,7699.0,EMA8,6,1224,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45474,2026-09-08 07:03:06.468,-1,7687.75,EMA8,6,21484,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET
45498,2026-09-08 07:05:59.064,-1,7689.5,EMA50,6,4864,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45519,2026-09-08 07:10:55.004,-1,7682.75,EMA8,6,13605,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
45524,2026-09-08 07:11:45.268,-1,7682.25,EMA8,6,1550,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45558,2026-09-08 07:19:30.756,-1,7684.0,EMA50,6,6236,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45631,2026-09-08 07:38:48.616,1,7688.5,EMA50,6,548,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45682,2026-09-08 07:55:00.168,1,7696.75,EMA8,6,1388,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45703,2026-09-08 08:05:21.568,1,7697.75,EMA24,6,4595,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45748,2026-09-08 08:25:59.032,1,7701.25,EMA24,6,1130,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45753,2026-09-08 08:28:42.728,1,7701.0,EMA50,6,20319,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45814,2026-09-08 09:15:02.212,-1,7692.5,EMA8,6,604,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45821,2026-09-08 09:19:11.596,-1,7690.0,EMA8,6,3184,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
45857,2026-09-08 09:45:19.740,-1,7690.5,EMA24,6,6921,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
45885,2026-09-08 09:59:23.180,-1,7688.75,EMA8,6,1,True,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46015,2026-09-08 11:48:15.808,-1,7688.75,EMA8,6,6047,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
46017,2026-09-08 11:48:21.080,-1,7688.75,EMA8,6,3436,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46019,2026-09-08 11:48:28.844,-1,7688.0,EMA8,6,6270,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46021,2026-09-08 11:48:37.004,-1,7687.5,EMA8,6,2596,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46023,2026-09-08 11:48:42.204,-1,7687.25,EMA8,6,958,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46026,2026-09-08 11:48:54.112,-1,7684.25,PIN,6,1420,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46031,2026-09-08 11:49:00.632,-1,7680.0,PIN,6,1,True,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46043,2026-09-08 11:49:23.908,-1,7682.25,EMA24,6,489,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46049,2026-09-08 11:49:46.620,-1,7684.25,EMA50,6,4450,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
46083,2026-09-08 11:56:56.552,1,7690.25,EMA8,6,3629,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46143,2026-09-08 12:38:18.196,1,7689.75,EMA50,6,5665,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46160,2026-09-08 12:49:20.008,-1,7685.5,EMA8,6,2753,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
46178,2026-09-08 12:50:37.784,-1,7682.5,EMA24,6,5995,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
46210,2026-09-08 12:57:11.856,-1,7680.0,EMA50,6,457,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46226,2026-09-08 12:59:42.000,-1,7678.5,EMA50,6,4495,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46270,2026-09-08 13:42:40.472,-1,7676.5,EMA24,6,6340,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46370,2026-09-08 18:06:31.928,1,7682.75,EMA8,6,822,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46378,2026-09-08 18:33:25.552,1,7686.0,EMA8,6,486,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46386,2026-09-08 18:54:12.196,1,7685.0,EMA24,6,6257,False,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46394,2026-09-08 19:19:04.144,1,7684.25,EMA50,6,3289,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46469,2026-09-08 23:11:01.940,1,7689.0,EMA24,6,3055,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46582,2026-09-09 01:42:50.440,-1,7681.25,EMA8,6,2699,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
46590,2026-09-09 01:48:35.632,-1,7679.25,EMA8,6,4069,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46594,2026-09-09 01:52:33.524,-1,7682.0,EMA50,6,10051,False,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET
46613,2026-09-09 02:15:35.036,-1,7680.5,EMA50,6,5032,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46632,2026-09-09 02:35:36.900,-1,7673.75,PIN,6,1398,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46646,2026-09-09 02:47:34.020,-1,7670.5,EMA8,6,840,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46659,2026-09-09 02:55:17.316,-1,7662.0,PIN,6,2123,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46686,2026-09-09 03:02:17.304,-1,7658.75,EMA24,6,2521,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46718,2026-09-09 03:14:37.356,-1,7660.75,EMA50,6,1694,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46720,2026-09-09 03:14:57.860,-1,7660.5,EMA50,6,1652,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46726,2026-09-09 03:16:47.896,-1,7660.5,EMA50,6,4334,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46735,2026-09-09 03:21:54.868,1,7664.25,EMA8,6,2103,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46774,2026-09-09 03:49:05.216,-1,7653.25,EMA8,6,1,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46781,2026-09-09 03:50:27.116,-1,7653.0,EMA8,6,1108,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46784,2026-09-09 03:51:19.188,-1,7651.75,EMA8,6,1831,False,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46795,2026-09-09 03:56:11.916,-1,7651.5,EMA24,6,329,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46801,2026-09-09 03:59:54.008,-1,7650.5,EMA24,6,1367,False,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46811,2026-09-09 04:02:37.028,-1,7651.25,EMA50,6,351,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46889,2026-09-09 04:49:05.652,1,7658.25,EMA8,6,110,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46894,2026-09-09 04:49:43.496,1,7657.25,EMA24,6,8,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46917,2026-09-09 04:51:30.520,1,7659.5,EMA50,6,4246,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
46940,2026-09-09 05:04:56.740,-1,7650.25,EMA8,6,2300,False,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET
46988,2026-09-09 05:42:22.532,1,7652.5,EMA8,6,5819,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
46990,2026-09-09 05:43:50.436,1,7652.0,EMA50,6,1992,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
46999,2026-09-09 05:55:57.324,1,7655.0,EMA8,6,1075,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47013,2026-09-09 06:09:30.760,1,7656.75,EMA24,6,26962,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET
47015,2026-09-09 06:11:31.372,1,7656.5,EMA24,6,20122,False,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET
47038,2026-09-09 06:30:04.576,1,7659.5,EMA24,6,4498,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
47095,2026-09-09 06:35:30.800,1,7660.0,EMA24,6,1124,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47278,2026-09-09 07:17:40.312,-1,7652.0,EMA8,6,5628,False,STOP,STOP,STOP,STOP,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47280,2026-09-09 07:18:01.908,-1,7651.75,EMA8,6,2129,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47314,2026-09-09 07:24:52.240,-1,7647.0,EMA8,6,156,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47317,2026-09-09 07:24:58.740,-1,7646.25,EMA8,6,418,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47320,2026-09-09 07:25:07.004,-1,7645.75,EMA8,6,5310,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
47344,2026-09-09 07:29:14.564,1,7659.5,PIN,6,573,False,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET,TARGET
47358,2026-09-09 07:32:32.248,1,7657.25,EMA24,6,11767,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP
47362,2026-09-09 07:33:37.800,1,7656.0,EMA50,6,20613,False,STOP,STOP,STOP,STOP,STOP,STOP,STOP,STOP,TARGET,TARGET
