bar,time,text_time,direction,entry,early,result,won,tail,body,finish,s8,s24,s50,gap824,gap2450,body_distance8,bar_distance8,close_extension,prior_streak
13344,63922113335,2026-08-11 06:35:35.276,-1,7777.25,True,TARGET,True,3.0,2.0,0.0,55.853706,44.649734,39.600768,6.879627999998775,9.136944000001677,4.687008000000787,1.6870080000007874,3.0,3
13345,63922113349,2026-08-11 06:35:49.752,-1,7776.75,True,STOP,False,4.0,1.0,0.0,61.126017,48.961779,42.380409,7.564743999999337,9.413507999997819,5.7565600000016275,1.7565600000016275,2.0,4
13346,63922113362,2026-08-11 06:36:02.564,-1,7776.0,True,STOP,False,3.0,2.0,0.0,63.469834,51.788475,44.45894,8.347164000002522,9.750787999997556,5.5884359999981825,2.5884359999981825,3.0,4
13364,63922113556,2026-08-11 06:39:16.376,-1,7775.75,True,STOP,False,3.0,2.0,0.0,43.65802,35.345007,32.298019,5.273259999998118,7.472200000000157,3.0463520000012068,0.04635200000120676,3.0,1
13389,63922113864,2026-08-11 06:44:24.384,-1,7778.5,True,STOP,False,3.0,2.0,0.0,55.107154,18.193325,8.994944,0.08174000000144588,0.3698599999988801,4.832719999998517,1.8327199999985169,3.0,3
13393,63922113906,2026-08-11 06:45:06.084,-1,7779.0,True,TARGET,True,3.0,2.0,0.0,14.324249,6.489403,4.130015,0.9028760000001057,0.5988440000000992,1.437183999998524,-1.562816000001476,3.0,1
13455,63922114664,2026-08-11 06:57:44.556,1,7779.75,True,TARGET,True,5.0,0.0,0.0,63.806726,46.392985,27.333819,5.9810079999988375,1.1643279999989318,7.268972000001668,2.2689720000016678,1.0,4
13458,63922114734,2026-08-11 06:58:54.956,1,7779.0,True,TARGET,True,3.0,2.0,0.0,36.525877,37.023057,23.258184,5.940431999999419,2.1374720000021625,0.04699199999959092,-2.953008000000409,1.0,0
13460,63922114767,2026-08-11 06:59:27.564,1,7780.25,True,TARGET,True,5.0,0.0,0.0,46.811968,41.086551,27.15162,6.630320000000211,2.9334119999984978,4.435836000000563,-0.5641639999994368,1.0,2
13466,63922114840,2026-08-11 07:00:40.844,1,7783.0,True,TARGET,True,4.0,1.0,0.0,54.772216,49.990164,37.702661,9.072700000000623,5.681872000001022,4.697407999999996,0.6974079999999958,2.0,1
13497,63922115420,2026-08-11 07:10:20.292,1,7785.25,True,STOP,False,4.0,1.0,0.0,46.333272,23.632739,22.471606,2.150632000000769,5.198612000000139,3.969015999999101,-0.03098400000089896,2.0,2
13507,63922115700,2026-08-11 07:15:00.284,1,7784.0,True,TARGET,True,4.0,1.0,0.0,2.813534,1.226132,8.832125,0.31547199999840814,3.4874239999990095,0.7994040000012319,-3.200595999998768,2.0,1
13539,63922116258,2026-08-11 07:24:18.636,-1,7781.0,True,TARGET,True,3.0,2.0,0.0,35.534517,19.646162,9.644399,2.1430839999993623,0.3022000000019034,2.1526279999998224,-0.8473720000001776,3.0,1
13545,63922116399,2026-08-11 07:26:39.012,-1,7780.75,True,STOP,False,4.0,1.0,0.0,0.678667,12.708888,8.749054,2.673635999999533,1.326176000002306,1.2077439999993658,-2.7922560000006342,2.0,1
13565,63922116872,2026-08-11 07:34:32.188,-1,7781.25,True,STOP,False,3.0,2.0,0.0,3.906321,3.672083,2.655869,0.8262359999971522,0.5004800000024261,0.6846240000013495,-2.3153759999986505,3.0,1
13587,63922117467,2026-08-11 07:44:27.516,-1,7779.25,True,STOP,False,3.0,2.0,0.0,33.370493,16.385807,11.932605,1.7309239999995043,1.9687279999998282,2.5122799999990093,-0.4877200000009907,3.0,2
13607,63922118084,2026-08-11 07:54:44.284,1,7784.0,True,TARGET,True,5.0,0.0,0.0,2.225273,17.292419,13.236784,3.2407679999996617,2.262643999998545,0.6838999999999942,-4.316100000000006,1.0,1
13627,63922118875,2026-08-11 08:07:55.400,-1,7776.25,True,TARGET,True,4.0,1.0,0.0,69.36837,56.000248,38.513613,8.893671999998332,3.1597160000019358,8.256548000001203,4.256548000001203,2.0,4
13634,63922119073,2026-08-11 08:11:13.040,-1,7773.25,True,TARGET,True,5.0,-0.0,0.0,57.876022,57.500597,45.954845,12.537948000001052,7.812075999998342,5.587675999999192,0.5876759999991918,1.0,1
13642,63922119223,2026-08-11 08:13:43.480,-1,7773.5,True,TARGET,True,4.0,1.0,0.0,-9.56026,33.41409,34.458671,7.633355999998457,9.238364000000729,0.21940800000083982,-3.78059199999916,2.0,1
13646,63922119327,2026-08-11 08:15:27.368,-1,7771.25,True,TARGET,True,3.0,2.0,0.0,47.171948,45.576543,41.204926,8.22497999999905,9.916067999998631,3.3785720000014408,0.37857200000144076,3.0,1
13651,63922119480,2026-08-11 08:18:00.212,-1,7770.5,True,TARGET,True,3.0,2.0,0.0,35.540399,41.090828,39.497464,7.631696000000375,10.273519999998825,2.4069280000003346,-0.5930719999996654,3.0,1
13663,63922119927,2026-08-11 08:25:27.336,-1,7770.5,True,TARGET,True,4.0,1.0,0.0,15.776637,16.58623,26.825799,2.66343599999891,8.825348000002123,1.6754519999994955,-2.3245480000005045,2.0,3
13667,63922120062,2026-08-11 08:27:42.480,-1,7770.5,True,TARGET,True,3.0,2.0,0.0,-2.335971,8.113058,21.496216,1.9963839999982156,7.861587999999756,0.6477320000012696,-2.3522679999987304,3.0,1
13670,63922120202,2026-08-11 08:30:02.596,-1,7769.75,True,TARGET,True,5.0,-0.0,0.0,35.570298,23.099449,27.096092,2.862247999997635,7.606244000002334,3.5022920000010345,-1.4977079999989655,1.0,1
13678,63922120438,2026-08-11 08:33:58.840,-1,7769.25,True,TARGET,True,3.0,2.0,0.0,3.124712,13.639807,21.317688,2.798795999999129,6.720332000000781,0.9020039999995788,-2.097996000000421,3.0,1
13679,63922120446,2026-08-11 08:34:06.296,-1,7768.5,True,TARGET,True,3.0,2.0,0.0,38.068052,26.100917,26.823663,3.4142879999999423,6.811644000001252,2.5904479999990144,-0.40955200000098557,3.0,2
13689,63922120531,2026-08-11 08:35:31.164,-1,7765.5,True,TARGET,True,4.0,1.0,0.0,36.641644,43.503778,39.319654,7.8791199999977835,9.209292000003188,0.22114800000053947,-3.7788519999994605,-0.0,0
13695,63922120659,2026-08-11 08:37:39.852,-1,7764.75,True,TARGET,True,3.0,2.0,0.0,19.644604,28.817912,31.50887,5.238568000000669,8.715636000000814,1.7080639999985578,-1.2919360000014422,3.0,2
13718,63922121280,2026-08-11 08:48:00.424,-1,7764.75,True,STOP,False,3.0,2.0,0.0,35.067178,11.20859,15.75161,0.44711199999801465,4.602539999999863,1.866096000001562,-1.133903999998438,3.0,3
13745,63922122534,2026-08-11 09:08:54.500,1,7768.5,True,STOP,False,3.0,2.0,0.0,53.185188,35.999731,18.735534,3.957352000001265,0.2688319999979285,1.126299999999901,-1.873700000000099,1.0,0
13778,63922123873,2026-08-11 09:31:13.564,-1,7763.0,True,TARGET,True,5.0,-0.0,0.0,-20.774295,10.453773,14.281379,3.173240000000078,4.098315999999613,0.33069199999954435,-4.669308000000456,1.0,1
13791,63922124632,2026-08-11 09:43:52.732,-1,7761.75,True,TARGET,True,3.0,2.0,0.0,29.386016,15.71293,15.347527,1.7471160000022792,3.5599999999976717,1.7499519999983022,-1.2500480000016978,3.0,1
13792,63922124722,2026-08-11 09:45:22.672,-1,7761.0,True,TARGET,True,3.0,2.0,0.0,45.863288,25.274699,20.217381,2.5673399999977846,3.766940000001341,3.2499600000010105,0.24996000000101048,3.0,2
13798,63922125063,2026-08-11 09:51:03.376,-1,7759.0,True,TARGET,True,3.0,2.0,0.0,35.085069,34.720001,28.229332,5.824835999999777,5.416668000001664,2.6289959999994608,-0.37100400000053924,3.0,1
13801,63922125349,2026-08-11 09:55:49.404,-1,7758.5,True,TARGET,True,4.0,1.0,0.0,38.164283,36.287482,29.948893,5.979864000000816,5.89089199999944,3.271255999999994,-0.728744000000006,2.0,1
13812,63922125873,2026-08-11 10:04:33.760,-1,7754.75,True,TARGET,True,4.0,1.0,0.0,54.908322,51.717365,44.032493,9.371431999999913,9.314760000001115,1.77867999999944,-2.22132000000056,-0.0,0
13819,63922126286,2026-08-11 10:11:26.868,-1,7752.25,True,TARGET,True,4.0,1.0,0.0,56.139292,49.568736,43.90821,8.740679999998974,10.343699999997625,5.149184000001696,1.1491840000016964,2.0,3
13821,63922126326,2026-08-11 10:12:06.584,-1,7750.0,True,TARGET,True,3.0,2.0,0.0,67.445649,57.688669,49.793839,10.758340000000317,11.273075999997673,7.682840000001306,4.682840000001306,3.0,4
13822,63922126388,2026-08-11 10:13:08.660,-1,7749.25,True,TARGET,True,3.0,2.0,0.0,70.094121,60.599241,52.293586,11.701452000001154,11.787032000000181,7.864431999998487,4.864431999998487,3.0,4
13869,63922128491,2026-08-11 10:48:11.508,1,7758.25,True,STOP,False,5.0,0.0,0.0,61.690836,46.283923,27.659104,6.304904000000533,1.3479679999982181,6.291008000000147,1.2910080000001471,1.0,4
13871,63922128613,2026-08-11 10:50:13.500,1,7758.0,True,STOP,False,3.0,2.0,0.0,51.076823,43.053926,26.972458,6.514807999999903,2.0978759999998147,1.3735720000004221,-1.6264279999995779,1.0,0
13890,63922129794,2026-08-11 11:09:54.400,-1,7752.5,True,STOP,False,3.0,2.0,0.0,58.459854,38.230782,19.408911,4.303044000000227,0.06017200000133016,4.84595199999967,1.84595199999967,3.0,1
13902,63922130611,2026-08-11 11:23:31.400,-1,7749.0,True,TARGET,True,4.0,1.0,0.0,68.275591,53.551406,37.331661,7.9259039999997185,3.7372839999989083,7.866735999999946,3.866735999999946,2.0,4
13910,63922130944,2026-08-11 11:29:04.884,-1,7744.25,True,TARGET,True,3.0,2.0,0.0,72.702612,63.324055,50.897707,12.831919999996899,8.038608000002569,9.316760000001523,6.316760000001523,3.0,4
13916,63922130996,2026-08-11 11:29:56.236,-1,7739.75,True,STOP,False,4.0,1.0,0.0,73.811217,68.106595,58.731504,17.40866399999868,12.562099999999191,10.358628000001772,6.358628000001772,2.0,4
13972,63922134191,2026-08-11 12:23:11.516,1,7751.0,True,TARGET,True,4.0,1.0,0.0,64.663772,46.070051,27.04964,5.703784000001178,1.1558960000002116,7.06038400000034,3.06038400000034,2.0,3
13987,63922135101,2026-08-11 12:38:21.000,1,7756.0,True,STOP,False,3.0,2.0,0.0,61.138431,52.534881,41.487288,9.371804000002157,7.146595999998681,5.84711999999854,2.84711999999854,3.0,2
14031,63922136230,2026-08-11 12:57:10.548,-1,7746.25,True,TARGET,True,4.0,1.0,0.0,48.636199,19.046173,13.453843,0.8890959999989718,2.0559880000000703,3.9498920000005455,-0.05010799999945448,2.0,2
14043,63922136379,2026-08-11 12:59:39.544,-1,7744.0,True,STOP,False,3.0,2.0,0.0,61.800125,38.44275,24.948857,3.842287999999826,2.6809200000025157,5.982091999998374,2.9820919999983744,3.0,2
14056,63922136400,2026-08-11 13:00:00.140,1,7751.0,True,TARGET,True,3.0,2.0,0.0,45.643455,34.861048,19.300146,5.009519999999611,0.9867279999998573,3.4828400000005786,0.4828400000005786,3.0,1
14073,63922137274,2026-08-11 13:14:34.024,1,7752.5,True,TARGET,True,3.0,2.0,0.0,57.5896,36.783183,23.828912,4.075671999999031,2.599684000000707,4.955423999999766,1.9554239999997662,3.0,1
14074,63922137398,2026-08-11 13:16:38.208,1,7753.0,True,TARGET,True,4.0,1.0,0.0,62.138659,42.855987,28.456926,5.023275999999896,3.0292000000008557,5.965331999999762,1.965331999999762,2.0,2
14075,63922137696,2026-08-11 13:21:36.236,1,7753.75,True,TARGET,True,3.0,2.0,0.0,64.149545,46.854775,32.017892,6.038708000000042,3.521708000000217,5.750811999998405,2.7508119999984046,3.0,3
14076,63922137760,2026-08-11 13:22:40.456,1,7754.5,True,TARGET,True,3.0,2.0,0.0,65.535367,50.074669,35.197501,7.084616000000096,4.068347999997059,6.361744000001636,3.361744000001636,3.0,4
14086,63922143600,2026-08-11 15:00:00.080,1,7756.25,True,STOP,False,4.0,1.0,0.0,7.316097,27.890427,27.054911,5.936711999998806,6.6053720000018075,5.979564000001119,1.979564000001119,11.0,1
14090,63922143602,2026-08-11 15:00:02.428,1,7756.0,True,STOP,False,3.0,2.0,0.0,22.42994,30.496147,28.883665,5.499235999999655,6.862659999998868,1.856872000000294,-1.143127999999706,3.0,1
14134,63922151171,2026-08-11 17:06:11.640,-1,7751.0,True,TARGET,True,3.0,2.0,0.0,19.319921,15.038796,7.863181,2.284324000000197,0.5138960000003863,1.6910680000000866,-1.3089319999999134,3.0,1
14154,63922152931,2026-08-11 17:35:31.308,1,7753.5,True,STOP,False,3.0,2.0,0.0,6.599794,10.660137,5.443643,1.8530720000017027,0.29930400000012014,0.049367999999958556,-2.9506320000000414,3.0,1
14157,63922153730,2026-08-11 17:48:50.656,1,7753.0,True,STOP,False,5.0,0.0,0.0,-5.353569,5.326872,3.34086,1.292224000000715,0.40390000000115833,0.33049599999867496,-4.669504000001325,1.0,1
14162,63922154470,2026-08-11 18:01:10.372,1,7753.0,True,STOP,False,5.0,0.0,0.0,-0.383255,0.192406,0.443933,0.31977200000255834,0.21810399999958463,1.5780239999985497,-3.4219760000014503,1.0,1
14182,63922157787,2026-08-11 18:56:27.232,-1,7749.75,True,STOP,False,4.0,1.0,0.0,36.675398,18.8197,12.311419,1.9889679999978398,1.6372320000009495,3.4153000000005704,-0.5846999999994296,2.0,2
14198,63922165105,2026-08-11 20:58:25.896,1,7755.5,True,TARGET,True,4.0,1.0,0.0,22.325199,31.032873,20.905654,5.47650799999974,2.6936960000020918,1.7630879999996978,-2.236912000000302,2.0,2
14212,63922170624,2026-08-11 22:30:24.328,1,7756.0,True,TARGET,True,4.0,1.0,0.0,-2.246126,9.214275,12.63278,2.193652000001748,3.6607679999979155,1.3254919999999402,-2.67450800000006,2.0,2
14223,63922174364,2026-08-11 23:32:44.536,1,7757.0,True,TARGET,True,4.0,1.0,0.0,25.573493,15.449497,15.30664,1.9662680000001274,3.607796000000235,2.451887999999599,-1.5481120000004012,2.0,2
14226,63922175116,2026-08-11 23:45:16.904,1,7757.25,True,TARGET,True,5.0,0.0,0.0,44.356643,29.497578,23.10877,3.2024879999989935,4.0247960000015155,1.5185160000000906,-3.4814839999999094,-1.0,0
14229,63922176154,2026-08-12 00:02:34.652,1,7760.5,True,STOP,False,3.0,2.0,0.0,63.787616,46.482209,34.432962,6.136591999998927,5.127496000000974,6.425036000000546,3.4250360000005458,3.0,3
14230,63922176336,2026-08-12 00:05:36.732,1,7761.0,True,STOP,False,4.0,1.0,0.0,66.687065,51.014621,38.287347,7.128340000002936,5.601867999997921,7.108359999998356,3.108359999998356,2.0,4
14231,63922176717,2026-08-12 00:11:57.540,1,7761.25,True,STOP,False,5.0,0.0,0.0,66.030918,52.360972,39.924906,7.853483999999298,6.044391999999789,7.084279999999126,2.0842799999991257,1.0,4
14251,63922181006,2026-08-12 01:23:26.724,1,7762.75,True,STOP,False,3.0,2.0,0.0,51.715382,39.179787,32.038635,5.608231999998679,6.221196000002237,4.133831999999529,1.1338319999995292,3.0,1
14271,63922184684,2026-08-12 02:24:44.772,1,7770.5,True,TARGET,True,4.0,1.0,0.0,66.450866,63.05015,54.469543,14.488491999996768,12.142424000001483,4.354920000001584,0.3549200000015844,0.0,0
14332,63922190929,2026-08-12 04:08:49.184,1,7768.0,True,TARGET,True,3.0,2.0,0.0,48.854409,32.07964,16.682245,3.8440479999990202,0.5065960000029008,3.299667999999656,0.2996679999996559,3.0,1
14345,63922193014,2026-08-12 04:43:34.596,1,7769.0,True,TARGET,True,3.0,2.0,0.0,43.341936,25.68417,16.524045,3.047679999999673,2.032199999997829,3.780060000000958,0.7800600000009581,3.0,2
14351,63922194044,2026-08-12 05:00:44.812,1,7770.5,True,TARGET,True,3.0,2.0,0.0,57.235647,44.691253,31.486245,6.150123999999778,3.9252080000005662,1.7069400000000314,-1.2930599999999686,1.0,0
14360,63922195109,2026-08-12 05:18:29.768,1,7770.25,True,TARGET,True,5.0,0.0,0.0,25.006412,26.187617,22.845893,3.8374000000003434,4.691891999998916,0.40925200000128825,-4.590747999998712,-1.0,0
14361,63922195259,2026-08-12 05:20:59.128,1,7770.75,True,TARGET,True,4.0,1.0,0.0,19.940251,24.344334,22.037236,3.873060000001715,4.762660000000324,0.873859999999695,-3.126140000000305,2.0,1
14362,63922195460,2026-08-12 05:24:20.116,1,7771.25,True,TARGET,True,4.0,1.0,0.0,26.766012,26.393055,23.176942,4.114160000000993,4.8918439999979455,2.0130040000003646,-1.9869959999996354,2.0,2
14367,63922195736,2026-08-12 05:28:56.764,1,7775.25,True,TARGET,True,3.0,2.0,0.0,64.27124,52.467307,41.215433,8.590872000000672,6.967963999999483,6.2884999999987485,3.2884999999987485,3.0,1
14378,63922195783,2026-08-12 05:29:43.388,1,7779.25,True,TARGET,True,3.0,2.0,0.0,52.033994,55.274199,48.871956,11.819343999999546,11.713628000001336,1.7426720000003115,-1.2573279999996885,1.0,1
14381,63922195789,2026-08-12 05:29:49.276,1,7780.0,True,TARGET,True,3.0,2.0,0.0,35.128443,48.686557,45.544335,10.51679200000217,12.069287999998778,2.6320119999982126,-0.36798800000178744,3.0,1
14384,63922195791,2026-08-12 05:29:51.016,1,7780.5,True,TARGET,True,4.0,1.0,0.0,38.183128,47.218144,45.112715,9.634363999997731,12.299224000002141,3.2726760000005015,-0.7273239999994985,2.0,1
14394,63922195797,2026-08-12 05:29:57.552,1,7781.5,True,TARGET,True,3.0,2.0,0.0,39.635799,35.727893,38.550577,5.767467999998189,11.25589200000104,2.9646280000015395,-0.035371999998460524,3.0,1
14486,63922195804,2026-08-12 05:30:04.852,-1,7779.25,True,NONE,False,3.0,2.0,0.0,9.171034,22.949102,15.664006,4.369947999999567,2.214192000003095,0.9329719999986992,-2.067028000001301,3.0,1
14508,63922195805,2026-08-12 05:30:05.748,-1,7775.5,True,TARGET,True,3.0,2.0,0.0,31.894406,37.46109,30.854549,6.5394799999994575,5.995788000000175,0.49315199999909964,-2.5068480000009004,1.0,2
14518,63922195806,2026-08-12 05:30:06.352,-1,7774.5,True,TARGET,True,3.0,2.0,0.0,43.025372,33.94517,29.64444,4.675203999999212,6.298775999999634,1.0684199999996054,-1.9315800000003946,1.0,0
14523,63922195807,2026-08-12 05:30:07.036,-1,7768.75,True,TARGET,True,4.0,1.0,0.0,73.53213,62.010752,50.724432,11.219648000002053,9.00806399999783,10.4482199999984,6.4482199999984005,2.0,4
14527,63922195807,2026-08-12 05:30:07.488,-1,7766.75,True,TARGET,True,3.0,2.0,0.0,69.070476,62.423322,53.085267,13.623528000000078,11.207628000000113,7.726743999999599,4.726743999999599,3.0,2
14535,63922195808,2026-08-12 05:30:08.328,-1,7766.5,True,TARGET,True,3.0,2.0,0.0,41.699507,48.470764,45.814335,9.874328000001697,12.37310399999842,2.8776919999982056,-0.12230800000179443,3.0,1
14563,63922195811,2026-08-12 05:30:11.424,-1,7767.75,True,TARGET,True,4.0,1.0,0.0,59.246129,32.357475,25.361445,2.1034880000006524,4.435863999999128,2.972352000000683,-1.027647999999317,-0.0,0
14567,63922195811,2026-08-12 05:30:11.540,-1,7765.0,True,TARGET,True,3.0,2.0,0.0,63.309402,43.798221,33.107754,5.306280000000697,5.348603999998886,6.566775999999663,3.5667759999996633,3.0,2
14568,63922195811,2026-08-12 05:30:11.648,-1,7764.25,True,TARGET,True,3.0,2.0,0.0,67.681079,50.245879,38.074278,6.526831999999558,5.827008000000205,6.996380000000499,3.9963800000004994,3.0,3
14572,63922195812,2026-08-12 05:30:12.388,-1,7764.25,True,TARGET,True,5.0,-0.0,0.0,55.705567,49.032619,39.472606,8.085620000001654,7.175295999997616,2.8206559999998717,-2.1793440000001283,-1.0,0
14575,63922195812,2026-08-12 05:30:12.536,-1,7763.25,True,TARGET,True,5.0,-0.0,0.0,52.564165,48.910608,40.598404,8.564127999998163,8.044379999999364,2.901900000000751,-2.098099999999249,-1.0,0
14576,63922195812,2026-08-12 05:30:12.588,-1,7763.0,True,TARGET,True,5.0,-0.0,0.0,45.453973,46.53337,39.469589,8.433931999999913,8.237331999996968,3.0348120000016934,-1.9651879999983066,1.0,1
14579,63922195812,2026-08-12 05:30:12.944,-1,7762.25,True,STOP,False,4.0,1.0,0.0,50.184084,48.620129,41.738452,8.627372000002651,8.96605599999748,1.4361319999989064,-2.5638680000010936,-0.0,0
14607,63922195840,2026-08-12 05:30:40.804,1,7772.0,True,STOP,False,3.0,2.0,0.0,36.501328,36.324339,24.470113,6.1188640000000305,3.0327719999986584,2.475276000001031,-0.5247239999989688,3.0,1
14628,63922195907,2026-08-12 05:31:47.072,1,7772.0,True,TARGET,True,4.0,1.0,0.0,40.177118,22.120265,16.237733,2.3642519999993965,2.6474159999997937,3.4271200000002864,-0.5728799999997136,2.0,2
14634,63922195928,2026-08-12 05:32:08.380,1,7775.5,True,TARGET,True,5.0,0.0,0.0,58.841165,48.617236,36.190466,7.83773999999903,5.304007999999158,6.00476400000116,1.0047640000011597,1.0,1
14636,63922195933,2026-08-12 05:32:13.112,1,7777.75,True,TARGET,True,3.0,2.0,0.0,67.166164,56.259942,43.357441,9.959220000000641,6.540563999998994,7.595475999998598,4.595475999998598,3.0,3
14638,63922195946,2026-08-12 05:32:26.656,1,7777.0,True,TARGET,True,4.0,1.0,0.0,60.705702,54.739229,43.440598,10.02203599999848,7.307496000001265,2.9898560000001453,-1.0101439999998547,0.0,0
14639,63922195951,2026-08-12 05:32:31.948,1,7777.75,True,TARGET,True,3.0,2.0,0.0,54.195545,52.458034,42.297775,10.214383999998972,7.714744000000792,3.4365560000005644,0.4365560000005644,3.0,1
14640,63922195973,2026-08-12 05:32:53.444,1,7778.0,True,TARGET,True,5.0,0.0,0.0,53.963409,52.512568,42.814053,10.312659999999596,8.091300000000047,5.006207999998878,0.006207999998878222,1.0,2
14645,63922196013,2026-08-12 05:33:33.676,1,7778.25,True,TARGET,True,3.0,2.0,0.0,23.623302,41.289394,37.573415,8.330536000001302,8.889107999999396,1.1607719999992696,-1.8392280000007304,3.0,2
14653,63922196080,2026-08-12 05:34:40.376,1,7781.25,True,STOP,False,5.0,0.0,0.0,59.855538,51.661117,44.94295,9.02293600000121,10.204139999998006,6.186391999999614,1.1863919999996142,1.0,3
14687,63922196614,2026-08-12 05:43:34.204,1,7786.75,True,STOP,False,5.0,0.0,0.0,60.73079,55.816058,47.790824,11.103523999998288,10.481987999999546,6.606132000000798,1.6061320000007981,1.0,2
