BarNumber,Time,Families,Direction,Horizon,TargetTicks,ExitReason,PnlTicks
34350,2026-08-28 10:07:37.692,EMA8,-1,24,15,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,24,20,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,24,25,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,24,30,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,5,TARGET,5.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,10,TARGET,10.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,15,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,20,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,25,BREAK_EVEN,0.0000
34350,2026-08-28 10:07:37.692,EMA8,-1,48,30,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,5,TARGET,5.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,10,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,15,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,20,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,25,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,12,30,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,5,TARGET,5.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,10,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,15,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,20,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,25,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,24,30,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,5,TARGET,5.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,10,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,15,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,20,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,25,BREAK_EVEN,0.0000
34352,2026-08-28 10:07:55.404,EMA8,-1,48,30,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,5,TARGET,5.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,10,TARGET,10.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,15,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,20,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,25,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,12,30,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,5,TARGET,5.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,10,TARGET,10.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,15,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,20,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,25,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,24,30,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,5,TARGET,5.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,10,TARGET,10.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,15,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,20,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,25,BREAK_EVEN,0.0000
34425,2026-08-28 10:23:18.352,EMA24+EMA50,-1,48,30,BREAK_EVEN,0.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,5,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,10,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,15,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,20,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,25,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,12,30,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,5,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,10,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,15,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,20,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,25,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,24,30,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,5,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,10,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,15,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,20,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,25,HARD_STOP,-10.0000
34471,2026-08-28 10:37:54.468,EMA24+EMA50,1,48,30,HARD_STOP,-10.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,5,TARGET,5.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,10,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,15,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,20,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,25,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,12,30,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,5,TARGET,5.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,10,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,15,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,20,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,25,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,24,30,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,5,TARGET,5.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,10,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,15,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,20,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,25,BREAK_EVEN,0.0000
34504,2026-08-28 10:51:13.712,EMA8,1,48,30,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,5,TARGET,5.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,10,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,15,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,20,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,25,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,12,30,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,5,TARGET,5.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,10,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,15,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,20,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,25,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,24,30,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,5,TARGET,5.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,10,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,15,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,20,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,25,BREAK_EVEN,0.0000
34506,2026-08-28 10:51:39.344,EMA8,1,48,30,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,5,TARGET,5.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,10,TARGET,10.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,15,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,20,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,25,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,12,30,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,5,TARGET,5.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,10,TARGET,10.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,15,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,20,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,25,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,24,30,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,5,TARGET,5.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,10,TARGET,10.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,15,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,20,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,25,BREAK_EVEN,0.0000
34528,2026-08-28 11:01:55.176,EMA50,1,48,30,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,5,TARGET,5.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,10,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,15,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,20,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,25,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,12,30,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,5,TARGET,5.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,10,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,15,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,20,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,25,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,24,30,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,5,TARGET,5.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,10,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,15,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,20,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,25,BREAK_EVEN,0.0000
34537,2026-08-28 11:05:06.168,EMA24,1,48,30,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,5,TARGET,5.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,10,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,15,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,20,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,25,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,12,30,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,5,TARGET,5.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,10,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,15,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,20,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,25,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,24,30,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,5,TARGET,5.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,10,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,15,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,20,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,25,BREAK_EVEN,0.0000
34543,2026-08-28 11:07:14.452,EMA50,1,48,30,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,5,TARGET,5.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,10,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,15,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,20,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,25,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,12,30,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,5,TARGET,5.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,10,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,15,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,20,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,25,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,24,30,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,5,TARGET,5.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,10,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,15,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,20,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,25,BREAK_EVEN,0.0000
34597,2026-08-28 11:29:21.288,EMA50,-1,48,30,BREAK_EVEN,0.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,5,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,10,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,15,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,20,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,25,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,12,30,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,5,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,10,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,15,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,20,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,25,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,24,30,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,5,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,10,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,15,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,20,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,25,HARD_STOP,-10.0000
34607,2026-08-28 11:32:42.864,EMA50,-1,48,30,HARD_STOP,-10.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,5,TARGET,5.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,10,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,15,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,20,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,25,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,12,30,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,5,TARGET,5.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,10,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,15,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,20,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,25,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,24,30,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,5,TARGET,5.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,10,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,15,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,20,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,25,BREAK_EVEN,0.0000
34643,2026-08-28 11:51:04.068,PIN,-1,48,30,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,5,TARGET,5.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,10,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,15,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,20,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,25,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,12,30,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,5,TARGET,5.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,10,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,15,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,20,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,25,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,24,30,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,5,TARGET,5.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,10,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,15,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,20,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,25,BREAK_EVEN,0.0000
34661,2026-08-28 11:59:46.716,EMA50,-1,48,30,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,5,TARGET,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,10,TIME,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,15,TIME,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,20,TIME,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,25,TIME,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,12,30,TIME,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,5,TARGET,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,10,TARGET,10.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,15,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,20,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,25,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,24,30,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,5,TARGET,5.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,10,TARGET,10.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,15,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,20,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,25,BREAK_EVEN,0.0000
34688,2026-08-28 12:12:51.752,EMA8,1,48,30,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,5,TARGET,5.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,10,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,15,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,20,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,25,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,12,30,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,5,TARGET,5.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,10,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,15,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,20,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,25,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,24,30,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,5,TARGET,5.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,10,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,15,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,20,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,25,BREAK_EVEN,0.0000
34691,2026-08-28 12:14:26.916,EMA24,1,48,30,BREAK_EVEN,0.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,5,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,10,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,15,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,20,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,25,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,12,30,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,5,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,10,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,15,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,20,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,25,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,24,30,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,5,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,10,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,15,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,20,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,25,HARD_STOP,-10.0000
34704,2026-08-28 12:22:03.272,EMA8,1,48,30,HARD_STOP,-10.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,5,TARGET,5.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,10,TARGET,10.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,15,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,20,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,25,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,12,30,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,5,TARGET,5.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,10,TARGET,10.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,15,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,20,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,25,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,24,30,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,5,TARGET,5.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,10,TARGET,10.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,15,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,20,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,25,BREAK_EVEN,0.0000
34709,2026-08-28 12:25:16.408,EMA24,1,48,30,BREAK_EVEN,0.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,5,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,10,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,15,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,20,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,25,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,12,30,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,5,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,10,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,15,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,20,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,25,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,24,30,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,5,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,10,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,15,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,20,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,25,HARD_STOP,-10.0000
34759,2026-08-28 12:50:25.512,EMA8,1,48,30,HARD_STOP,-10.0000
34813,2026-08-28 12:59:58.116,EMA8,-1,12,5,HARD_STOP,-10.0000
34813,2026-08-28 12:59:58.116,EMA8,-1,12,10,HARD_STOP,-10.0000
34813,2026-08-28 12:59:58.116,EMA8,-1,12,15,HARD_STOP,-10.0000
