bar,time,direction,family,version,segment,outcome
5188,2026-08-05 07:36:22.976,-1,PIN7,CURRENT,DEV,TARGET
5188,2026-08-05 07:36:22.976,-1,PIN7,NO_50_ORDER,DEV,TARGET
5188,2026-08-05 07:36:22.976,-1,PIN7,NO_50_ALL,DEV,TARGET
5203,2026-08-05 07:37:47.816,-1,EMA8,CURRENT,DEV,TARGET
5203,2026-08-05 07:37:47.816,-1,EMA8,NO_50_ORDER,DEV,TARGET
5203,2026-08-05 07:37:47.816,-1,EMA8,NO_50_ALL,DEV,TARGET
5219,2026-08-05 07:40:03.340,-1,PIN7,CURRENT,DEV,STOP
5219,2026-08-05 07:40:03.340,-1,PIN7,NO_50_ORDER,DEV,STOP
5219,2026-08-05 07:40:03.340,-1,PIN7,NO_50_ALL,DEV,STOP
5277,2026-08-05 07:46:42.004,1,PIN_STRICT,NO_50_ALL,DEV,STOP
5286,2026-08-05 07:47:55.580,1,EMA24,CURRENT,DEV,TARGET
5286,2026-08-05 07:47:55.580,1,EMA24,NO_50_ORDER,DEV,TARGET
5286,2026-08-05 07:47:55.580,1,EMA24,NO_50_ALL,DEV,TARGET
5300,2026-08-05 07:50:22.408,1,EMA8,CURRENT,DEV,STOP
5300,2026-08-05 07:50:22.408,1,EMA8,NO_50_ORDER,DEV,STOP
5300,2026-08-05 07:50:22.408,1,EMA8,NO_50_ALL,DEV,STOP
5306,2026-08-05 07:50:57.888,-1,PIN7,NO_50_ORDER,DEV,TARGET
5306,2026-08-05 07:50:57.888,-1,PIN7,NO_50_ALL,DEV,TARGET
5320,2026-08-05 07:52:31.212,-1,PIN_STRICT,CURRENT,DEV,TARGET
5320,2026-08-05 07:52:31.212,-1,PIN_STRICT,NO_50_ORDER,DEV,TARGET
5320,2026-08-05 07:52:31.212,-1,PIN_STRICT,NO_50_ALL,DEV,TARGET
5367,2026-08-05 07:57:20.680,1,PIN7,NO_50_ORDER,DEV,TARGET
5367,2026-08-05 07:57:20.680,1,PIN7,NO_50_ALL,DEV,TARGET
6243,2026-08-05 11:03:24.612,1,PIN7,CURRENT,DEV,TARGET
6243,2026-08-05 11:03:24.612,1,PIN7,NO_50_ORDER,DEV,TARGET
6243,2026-08-05 11:03:24.612,1,PIN7,NO_50_ALL,DEV,TARGET
6295,2026-08-05 11:31:33.984,-1,PIN_STRICT,NO_50_ALL,DEV,TARGET
6339,2026-08-05 11:57:17.108,-1,PIN7,CURRENT,DEV,STOP
6339,2026-08-05 11:57:17.108,-1,PIN7,NO_50_ORDER,DEV,STOP
6339,2026-08-05 11:57:17.108,-1,PIN7,NO_50_ALL,DEV,STOP
6341,2026-08-05 11:57:43.964,-1,EMA8,CURRENT,DEV,TARGET
6341,2026-08-05 11:57:43.964,-1,EMA8,NO_50_ORDER,DEV,TARGET
6341,2026-08-05 11:57:43.964,-1,EMA8,NO_50_ALL,DEV,TARGET
6404,2026-08-05 12:35:01.624,-1,EMA8,CURRENT,DEV,TARGET
6404,2026-08-05 12:35:01.624,-1,EMA8,NO_50_ORDER,DEV,TARGET
6404,2026-08-05 12:35:01.624,-1,EMA8,NO_50_ALL,DEV,TARGET
6406,2026-08-05 12:36:12.052,-1,PIN7,CURRENT,DEV,STOP
6406,2026-08-05 12:36:12.052,-1,PIN7,NO_50_ORDER,DEV,STOP
6406,2026-08-05 12:36:12.052,-1,PIN7,NO_50_ALL,DEV,STOP
6412,2026-08-05 12:38:50.600,-1,EMA8,CURRENT,DEV,TARGET
6412,2026-08-05 12:38:50.600,-1,EMA8,NO_50_ORDER,DEV,TARGET
6412,2026-08-05 12:38:50.600,-1,EMA8,NO_50_ALL,DEV,TARGET
6416,2026-08-05 12:41:21.152,-1,EMA24,CURRENT,DEV,STOP
6416,2026-08-05 12:41:21.152,-1,EMA24,NO_50_ORDER,DEV,STOP
6416,2026-08-05 12:41:21.152,-1,EMA24,NO_50_ALL,DEV,STOP
6461,2026-08-05 12:56:23.544,-1,PIN7,CURRENT,DEV,TARGET
6461,2026-08-05 12:56:23.544,-1,PIN7,NO_50_ORDER,DEV,TARGET
6461,2026-08-05 12:56:23.544,-1,PIN7,NO_50_ALL,DEV,TARGET
6470,2026-08-05 12:59:00.100,-1,PIN7,CURRENT,DEV,TARGET
6470,2026-08-05 12:59:00.100,-1,PIN7,NO_50_ORDER,DEV,TARGET
6470,2026-08-05 12:59:00.100,-1,PIN7,NO_50_ALL,DEV,TARGET
6471,2026-08-05 12:59:02.948,-1,PIN7,CURRENT,DEV,TARGET
6471,2026-08-05 12:59:02.948,-1,PIN7,NO_50_ORDER,DEV,TARGET
6471,2026-08-05 12:59:02.948,-1,PIN7,NO_50_ALL,DEV,TARGET
6484,2026-08-05 12:59:44.020,-1,PIN_STRICT,CURRENT,DEV,TARGET
6484,2026-08-05 12:59:44.020,-1,PIN_STRICT,NO_50_ORDER,DEV,TARGET
6484,2026-08-05 12:59:44.020,-1,PIN_STRICT,NO_50_ALL,DEV,TARGET
7379,2026-08-06 06:33:16.124,-1,PIN_STRICT,CURRENT,DEV,STOP
7379,2026-08-06 06:33:16.124,-1,PIN_STRICT,NO_50_ORDER,DEV,STOP
7379,2026-08-06 06:33:16.124,-1,PIN_STRICT,NO_50_ALL,DEV,STOP
7387,2026-08-06 06:34:16.520,-1,EMA24,CURRENT,DEV,TARGET
7387,2026-08-06 06:34:16.520,-1,EMA24,NO_50_ORDER,DEV,TARGET
7387,2026-08-06 06:34:16.520,-1,EMA24,NO_50_ALL,DEV,TARGET
7401,2026-08-06 06:35:01.800,1,EMA8,NO_50_ORDER,DEV,TARGET
7401,2026-08-06 06:35:01.800,1,EMA8,NO_50_ALL,DEV,TARGET
7419,2026-08-06 06:36:00.160,1,EMA8,CURRENT,DEV,TARGET
7419,2026-08-06 06:36:00.160,1,EMA8,NO_50_ORDER,DEV,TARGET
7419,2026-08-06 06:36:00.160,1,EMA8,NO_50_ALL,DEV,TARGET
7426,2026-08-06 06:36:26.952,1,PIN7,CURRENT,DEV,TARGET
7426,2026-08-06 06:36:26.952,1,PIN7,NO_50_ORDER,DEV,TARGET
7426,2026-08-06 06:36:26.952,1,PIN7,NO_50_ALL,DEV,TARGET
7451,2026-08-06 06:39:06.856,-1,PIN7,NO_50_ORDER,DEV,TARGET
7451,2026-08-06 06:39:06.856,-1,PIN7,NO_50_ALL,DEV,TARGET
7460,2026-08-06 06:39:35.764,-1,EMA8,CURRENT,DEV,TARGET
7460,2026-08-06 06:39:35.764,-1,EMA8,NO_50_ORDER,DEV,TARGET
7460,2026-08-06 06:39:35.764,-1,EMA8,NO_50_ALL,DEV,TARGET
7475,2026-08-06 06:40:52.028,1,PIN7,NO_50_ORDER,DEV,TARGET
7475,2026-08-06 06:40:52.028,1,PIN7,NO_50_ALL,DEV,TARGET
7493,2026-08-06 06:42:04.704,1,EMA8,CURRENT,DEV,STOP
7493,2026-08-06 06:42:04.704,1,EMA8,NO_50_ORDER,DEV,STOP
7493,2026-08-06 06:42:04.704,1,EMA8,NO_50_ALL,DEV,STOP
7509,2026-08-06 06:43:23.676,1,PIN7,CURRENT,DEV,TARGET
7509,2026-08-06 06:43:23.676,1,PIN7,NO_50_ORDER,DEV,TARGET
7509,2026-08-06 06:43:23.676,1,PIN7,NO_50_ALL,DEV,TARGET
7516,2026-08-06 06:43:52.588,1,EMA8,CURRENT,DEV,TARGET
7516,2026-08-06 06:43:52.588,1,EMA8,NO_50_ORDER,DEV,TARGET
7516,2026-08-06 06:43:52.588,1,EMA8,NO_50_ALL,DEV,TARGET
7650,2026-08-06 07:00:18.188,1,EMA24,NO_50_ALL,DEV,TARGET
7709,2026-08-06 07:07:48.944,1,EMA8,CURRENT,DEV,TARGET
7709,2026-08-06 07:07:48.944,1,EMA8,NO_50_ORDER,DEV,TARGET
7709,2026-08-06 07:07:48.944,1,EMA8,NO_50_ALL,DEV,TARGET
7711,2026-08-06 07:08:14.028,1,EMA8,CURRENT,DEV,TARGET
7711,2026-08-06 07:08:14.028,1,EMA8,NO_50_ORDER,DEV,TARGET
7711,2026-08-06 07:08:14.028,1,EMA8,NO_50_ALL,DEV,TARGET
7713,2026-08-06 07:08:50.888,1,EMA8,CURRENT,DEV,TARGET
7713,2026-08-06 07:08:50.888,1,EMA8,NO_50_ORDER,DEV,TARGET
7713,2026-08-06 07:08:50.888,1,EMA8,NO_50_ALL,DEV,TARGET
7723,2026-08-06 07:10:43.428,1,EMA8,CURRENT,DEV,TARGET
7723,2026-08-06 07:10:43.428,1,EMA8,NO_50_ORDER,DEV,TARGET
7723,2026-08-06 07:10:43.428,1,EMA8,NO_50_ALL,DEV,TARGET
7727,2026-08-06 07:12:00.300,1,EMA8,CURRENT,DEV,STOP
7727,2026-08-06 07:12:00.300,1,EMA8,NO_50_ORDER,DEV,STOP
7727,2026-08-06 07:12:00.300,1,EMA8,NO_50_ALL,DEV,STOP
7771,2026-08-06 07:23:56.276,-1,PIN7,NO_50_ORDER,DEV,TARGET
7771,2026-08-06 07:23:56.276,-1,PIN7,NO_50_ALL,DEV,TARGET
7775,2026-08-06 07:25:12.248,-1,PIN7,NO_50_ORDER,DEV,TARGET
7775,2026-08-06 07:25:12.248,-1,PIN7,NO_50_ALL,DEV,TARGET
7791,2026-08-06 07:26:31.688,-1,EMA8,CURRENT,DEV,TARGET
7791,2026-08-06 07:26:31.688,-1,EMA8,NO_50_ORDER,DEV,TARGET
7791,2026-08-06 07:26:31.688,-1,EMA8,NO_50_ALL,DEV,TARGET
7799,2026-08-06 07:27:14.708,-1,EMA8,CURRENT,DEV,STOP
7799,2026-08-06 07:27:14.708,-1,EMA8,NO_50_ORDER,DEV,STOP
7799,2026-08-06 07:27:14.708,-1,EMA8,NO_50_ALL,DEV,STOP
7801,2026-08-06 07:27:17.480,-1,EMA8,CURRENT,DEV,STOP
7801,2026-08-06 07:27:17.480,-1,EMA8,NO_50_ORDER,DEV,STOP
7801,2026-08-06 07:27:17.480,-1,EMA8,NO_50_ALL,DEV,STOP
7803,2026-08-06 07:27:27.176,-1,EMA8,CURRENT,DEV,STOP
7803,2026-08-06 07:27:27.176,-1,EMA8,NO_50_ORDER,DEV,STOP
7803,2026-08-06 07:27:27.176,-1,EMA8,NO_50_ALL,DEV,STOP
7830,2026-08-06 07:30:32.168,1,PIN7,NO_50_ORDER,DEV,STOP
7830,2026-08-06 07:30:32.168,1,PIN7,NO_50_ALL,DEV,STOP
7832,2026-08-06 07:30:43.264,1,EMA8,NO_50_ORDER,DEV,STOP
7832,2026-08-06 07:30:43.264,1,EMA8,NO_50_ALL,DEV,STOP
7878,2026-08-06 07:37:23.404,-1,PIN7,NO_50_ORDER,DEV,TARGET
7878,2026-08-06 07:37:23.404,-1,PIN7,NO_50_ALL,DEV,TARGET
7879,2026-08-06 07:37:28.884,-1,PIN7,CURRENT,DEV,TARGET
7879,2026-08-06 07:37:28.884,-1,PIN7,NO_50_ORDER,DEV,TARGET
7879,2026-08-06 07:37:28.884,-1,PIN7,NO_50_ALL,DEV,TARGET
7885,2026-08-06 07:38:59.048,-1,PIN7,CURRENT,DEV,TARGET
7885,2026-08-06 07:38:59.048,-1,PIN7,NO_50_ORDER,DEV,TARGET
7885,2026-08-06 07:38:59.048,-1,PIN7,NO_50_ALL,DEV,TARGET
7911,2026-08-06 07:42:11.092,1,PIN7,NO_50_ORDER,DEV,TARGET
7911,2026-08-06 07:42:11.092,1,PIN7,NO_50_ALL,DEV,TARGET
7931,2026-08-06 07:46:04.168,-1,EMA8,CURRENT,DEV,TARGET
7931,2026-08-06 07:46:04.168,-1,EMA8,NO_50_ORDER,DEV,TARGET
7931,2026-08-06 07:46:04.168,-1,EMA8,NO_50_ALL,DEV,TARGET
7933,2026-08-06 07:46:41.772,-1,EMA8,CURRENT,DEV,TARGET
7933,2026-08-06 07:46:41.772,-1,EMA8,NO_50_ORDER,DEV,TARGET
7933,2026-08-06 07:46:41.772,-1,EMA8,NO_50_ALL,DEV,TARGET
7936,2026-08-06 07:47:24.664,-1,EMA8,CURRENT,DEV,TARGET
7936,2026-08-06 07:47:24.664,-1,EMA8,NO_50_ORDER,DEV,TARGET
7936,2026-08-06 07:47:24.664,-1,EMA8,NO_50_ALL,DEV,TARGET
7938,2026-08-06 07:48:13.348,-1,EMA8,CURRENT,DEV,TARGET
7938,2026-08-06 07:48:13.348,-1,EMA8,NO_50_ORDER,DEV,TARGET
7938,2026-08-06 07:48:13.348,-1,EMA8,NO_50_ALL,DEV,TARGET
7968,2026-08-06 07:54:59.132,1,PIN_STRICT,NO_50_ALL,DEV,TARGET
7973,2026-08-06 07:55:29.052,1,EMA8,CURRENT,DEV,TARGET
7973,2026-08-06 07:55:29.052,1,EMA8,NO_50_ORDER,DEV,TARGET
7973,2026-08-06 07:55:29.052,1,EMA8,NO_50_ALL,DEV,TARGET
7975,2026-08-06 07:55:40.624,1,EMA8,CURRENT,DEV,TARGET
7975,2026-08-06 07:55:40.624,1,EMA8,NO_50_ORDER,DEV,TARGET
7975,2026-08-06 07:55:40.624,1,EMA8,NO_50_ALL,DEV,TARGET
7978,2026-08-06 07:56:14.760,1,PIN7,CURRENT,DEV,TARGET
7978,2026-08-06 07:56:14.760,1,PIN7,NO_50_ORDER,DEV,TARGET
7978,2026-08-06 07:56:14.760,1,PIN7,NO_50_ALL,DEV,TARGET
7980,2026-08-06 07:56:32.088,1,EMA8,CURRENT,DEV,TARGET
7980,2026-08-06 07:56:32.088,1,EMA8,NO_50_ORDER,DEV,TARGET
7980,2026-08-06 07:56:32.088,1,EMA8,NO_50_ALL,DEV,TARGET
7994,2026-08-06 07:59:13.636,1,EMA24,CURRENT,DEV,TARGET
7994,2026-08-06 07:59:13.636,1,EMA24,NO_50_ORDER,DEV,TARGET
7994,2026-08-06 07:59:13.636,1,EMA24,NO_50_ALL,DEV,TARGET
8677,2026-08-06 11:05:36.956,1,PIN7,CURRENT,DEV,STOP
8677,2026-08-06 11:05:36.956,1,PIN7,NO_50_ORDER,DEV,STOP
8677,2026-08-06 11:05:36.956,1,PIN7,NO_50_ALL,DEV,STOP
8684,2026-08-06 11:09:42.676,1,EMA24,CURRENT,DEV,TARGET
8684,2026-08-06 11:09:42.676,1,EMA24,NO_50_ORDER,DEV,TARGET
8684,2026-08-06 11:09:42.676,1,EMA24,NO_50_ALL,DEV,TARGET
8701,2026-08-06 11:16:21.144,1,PIN7,CURRENT,DEV,TARGET
8701,2026-08-06 11:16:21.144,1,PIN7,NO_50_ORDER,DEV,TARGET
8701,2026-08-06 11:16:21.144,1,PIN7,NO_50_ALL,DEV,TARGET
8702,2026-08-06 11:16:42.048,1,PIN7,CURRENT,DEV,TARGET
8702,2026-08-06 11:16:42.048,1,PIN7,NO_50_ORDER,DEV,TARGET
8702,2026-08-06 11:16:42.048,1,PIN7,NO_50_ALL,DEV,TARGET
8716,2026-08-06 11:20:01.468,1,EMA24,CURRENT,DEV,TARGET
8716,2026-08-06 11:20:01.468,1,EMA24,NO_50_ORDER,DEV,TARGET
8716,2026-08-06 11:20:01.468,1,EMA24,NO_50_ALL,DEV,TARGET
8737,2026-08-06 11:34:15.080,-1,PIN7,NO_50_ORDER,DEV,TARGET
8737,2026-08-06 11:34:15.080,-1,PIN7,NO_50_ALL,DEV,TARGET
8742,2026-08-06 11:38:20.884,-1,PIN7,NO_50_ORDER,DEV,TARGET
8742,2026-08-06 11:38:20.884,-1,PIN7,NO_50_ALL,DEV,TARGET
8782,2026-08-06 12:06:33.832,1,EMA8,CURRENT,DEV,TARGET
8782,2026-08-06 12:06:33.832,1,EMA8,NO_50_ORDER,DEV,TARGET
8782,2026-08-06 12:06:33.832,1,EMA8,NO_50_ALL,DEV,TARGET
8788,2026-08-06 12:12:07.476,1,PIN7,CURRENT,DEV,STOP
8788,2026-08-06 12:12:07.476,1,PIN7,NO_50_ORDER,DEV,STOP
8788,2026-08-06 12:12:07.476,1,PIN7,NO_50_ALL,DEV,STOP
8811,2026-08-06 12:25:50.168,-1,EMA8,CURRENT,DEV,STOP
8811,2026-08-06 12:25:50.168,-1,EMA8,NO_50_ORDER,DEV,STOP
8811,2026-08-06 12:25:50.168,-1,EMA8,NO_50_ALL,DEV,STOP
8814,2026-08-06 12:26:17.040,-1,EMA24,CURRENT,DEV,TARGET
8814,2026-08-06 12:26:17.040,-1,EMA24,NO_50_ORDER,DEV,TARGET
8814,2026-08-06 12:26:17.040,-1,EMA24,NO_50_ALL,DEV,TARGET
8818,2026-08-06 12:27:38.708,-1,EMA8,CURRENT,DEV,TARGET
8818,2026-08-06 12:27:38.708,-1,EMA8,NO_50_ORDER,DEV,TARGET
8818,2026-08-06 12:27:38.708,-1,EMA8,NO_50_ALL,DEV,TARGET
8842,2026-08-06 12:39:00.620,-1,PIN7,CURRENT,DEV,TARGET
8842,2026-08-06 12:39:00.620,-1,PIN7,NO_50_ORDER,DEV,TARGET
8842,2026-08-06 12:39:00.620,-1,PIN7,NO_50_ALL,DEV,TARGET
8843,2026-08-06 12:40:00.680,-1,PIN7,CURRENT,DEV,TARGET
8843,2026-08-06 12:40:00.680,-1,PIN7,NO_50_ORDER,DEV,TARGET
8843,2026-08-06 12:40:00.680,-1,PIN7,NO_50_ALL,DEV,TARGET
8844,2026-08-06 12:40:34.152,-1,PIN7,CURRENT,DEV,TARGET
8844,2026-08-06 12:40:34.152,-1,PIN7,NO_50_ORDER,DEV,TARGET
8844,2026-08-06 12:40:34.152,-1,PIN7,NO_50_ALL,DEV,TARGET
8845,2026-08-06 12:41:21.528,-1,PIN7,CURRENT,DEV,TARGET
8845,2026-08-06 12:41:21.528,-1,PIN7,NO_50_ORDER,DEV,TARGET
8845,2026-08-06 12:41:21.528,-1,PIN7,NO_50_ALL,DEV,TARGET
8847,2026-08-06 12:42:01.880,-1,PIN_STRICT,CURRENT,DEV,TARGET
8847,2026-08-06 12:42:01.880,-1,PIN_STRICT,NO_50_ORDER,DEV,TARGET
8847,2026-08-06 12:42:01.880,-1,PIN_STRICT,NO_50_ALL,DEV,TARGET
8858,2026-08-06 12:46:17.460,-1,EMA24,CURRENT,DEV,TARGET
8858,2026-08-06 12:46:17.460,-1,EMA24,NO_50_ORDER,DEV,TARGET
8858,2026-08-06 12:46:17.460,-1,EMA24,NO_50_ALL,DEV,TARGET
8885,2026-08-06 12:51:52.356,-1,EMA8,CURRENT,DEV,STOP
8885,2026-08-06 12:51:52.356,-1,EMA8,NO_50_ORDER,DEV,STOP
8885,2026-08-06 12:51:52.356,-1,EMA8,NO_50_ALL,DEV,STOP
8900,2026-08-06 12:54:06.224,1,EMA8,NO_50_ORDER,DEV,TARGET
8900,2026-08-06 12:54:06.224,1,EMA8,NO_50_ALL,DEV,TARGET
8906,2026-08-06 12:54:39.372,1,EMA8,CURRENT,DEV,STOP
8906,2026-08-06 12:54:39.372,1,EMA8,NO_50_ORDER,DEV,STOP
8906,2026-08-06 12:54:39.372,1,EMA8,NO_50_ALL,DEV,STOP
8910,2026-08-06 12:55:00.280,1,EMA8,CURRENT,DEV,TARGET
8910,2026-08-06 12:55:00.280,1,EMA8,NO_50_ORDER,DEV,TARGET
8910,2026-08-06 12:55:00.280,1,EMA8,NO_50_ALL,DEV,TARGET
9976,2026-08-07 06:32:21.132,1,EMA8,CURRENT,DEV,STOP
9976,2026-08-07 06:32:21.132,1,EMA8,NO_50_ORDER,DEV,STOP
9976,2026-08-07 06:32:21.132,1,EMA8,NO_50_ALL,DEV,STOP
9986,2026-08-07 06:33:17.020,1,PIN7,CURRENT,DEV,STOP
9986,2026-08-07 06:33:17.020,1,PIN7,NO_50_ORDER,DEV,STOP
9986,2026-08-07 06:33:17.020,1,PIN7,NO_50_ALL,DEV,STOP
10033,2026-08-07 06:36:39.064,-1,EMA8,CURRENT,DEV,TARGET
10033,2026-08-07 06:36:39.064,-1,EMA8,NO_50_ORDER,DEV,TARGET
10033,2026-08-07 06:36:39.064,-1,EMA8,NO_50_ALL,DEV,TARGET
10048,2026-08-07 06:38:05.836,1,PIN7,NO_50_ORDER,DEV,TARGET
10048,2026-08-07 06:38:05.836,1,PIN7,NO_50_ALL,DEV,TARGET
10050,2026-08-07 06:38:22.504,1,EMA8,NO_50_ORDER,DEV,TARGET
10050,2026-08-07 06:38:22.504,1,EMA8,NO_50_ALL,DEV,TARGET
10058,2026-08-07 06:39:17.644,1,EMA24,CURRENT,DEV,TARGET
10058,2026-08-07 06:39:17.644,1,EMA24,NO_50_ORDER,DEV,TARGET
10058,2026-08-07 06:39:17.644,1,EMA24,NO_50_ALL,DEV,TARGET
10092,2026-08-07 06:41:51.860,1,EMA8,CURRENT,DEV,STOP
10092,2026-08-07 06:41:51.860,1,EMA8,NO_50_ORDER,DEV,STOP
10092,2026-08-07 06:41:51.860,1,EMA8,NO_50_ALL,DEV,STOP
10114,2026-08-07 06:43:30.996,1,PIN7,CURRENT,DEV,TARGET
10114,2026-08-07 06:43:30.996,1,PIN7,NO_50_ORDER,DEV,TARGET
10114,2026-08-07 06:43:30.996,1,PIN7,NO_50_ALL,DEV,TARGET
10115,2026-08-07 06:43:45.948,1,PIN7,CURRENT,DEV,TARGET
10115,2026-08-07 06:43:45.948,1,PIN7,NO_50_ORDER,DEV,TARGET
10115,2026-08-07 06:43:45.948,1,PIN7,NO_50_ALL,DEV,TARGET
10119,2026-08-07 06:44:04.288,1,PIN_STRICT,CURRENT,DEV,TARGET
10119,2026-08-07 06:44:04.288,1,PIN_STRICT,NO_50_ORDER,DEV,TARGET
10119,2026-08-07 06:44:04.288,1,PIN_STRICT,NO_50_ALL,DEV,TARGET
10122,2026-08-07 06:44:38.264,1,EMA8,CURRENT,DEV,TARGET
10122,2026-08-07 06:44:38.264,1,EMA8,NO_50_ORDER,DEV,TARGET
10122,2026-08-07 06:44:38.264,1,EMA8,NO_50_ALL,DEV,TARGET
10304,2026-08-07 07:00:34.000,1,PIN7,NO_50_ORDER,DEV,TARGET
10304,2026-08-07 07:00:34.000,1,PIN7,NO_50_ALL,DEV,TARGET
10314,2026-08-07 07:01:12.332,1,EMA24,CURRENT,DEV,STOP
10314,2026-08-07 07:01:12.332,1,EMA24,NO_50_ORDER,DEV,STOP
10314,2026-08-07 07:01:12.332,1,EMA24,NO_50_ALL,DEV,STOP
10350,2026-08-07 07:04:01.160,-1,PIN7,CURRENT,DEV,TARGET
10350,2026-08-07 07:04:01.160,-1,PIN7,NO_50_ORDER,DEV,TARGET
10350,2026-08-07 07:04:01.160,-1,PIN7,NO_50_ALL,DEV,TARGET
10351,2026-08-07 07:04:07.676,-1,PIN7,CURRENT,DEV,TARGET
10351,2026-08-07 07:04:07.676,-1,PIN7,NO_50_ORDER,DEV,TARGET
10351,2026-08-07 07:04:07.676,-1,PIN7,NO_50_ALL,DEV,TARGET
10416,2026-08-07 07:09:46.176,-1,PIN7,CURRENT,DEV,TARGET
10416,2026-08-07 07:09:46.176,-1,PIN7,NO_50_ORDER,DEV,TARGET
10416,2026-08-07 07:09:46.176,-1,PIN7,NO_50_ALL,DEV,TARGET
10421,2026-08-07 07:10:15.448,-1,EMA8,CURRENT,DEV,TARGET
10421,2026-08-07 07:10:15.448,-1,EMA8,NO_50_ORDER,DEV,TARGET
10421,2026-08-07 07:10:15.448,-1,EMA8,NO_50_ALL,DEV,TARGET
10436,2026-08-07 07:11:37.476,-1,PIN7,CURRENT,DEV,TARGET
10436,2026-08-07 07:11:37.476,-1,PIN7,NO_50_ORDER,DEV,TARGET
10436,2026-08-07 07:11:37.476,-1,PIN7,NO_50_ALL,DEV,TARGET
10437,2026-08-07 07:11:51.784,-1,PIN7,CURRENT,DEV,TARGET
10437,2026-08-07 07:11:51.784,-1,PIN7,NO_50_ORDER,DEV,TARGET
10437,2026-08-07 07:11:51.784,-1,PIN7,NO_50_ALL,DEV,TARGET
10487,2026-08-07 07:17:08.388,1,PIN_STRICT,NO_50_ALL,DEV,TARGET
10492,2026-08-07 07:17:33.552,1,EMA8,CURRENT,DEV,TARGET
10492,2026-08-07 07:17:33.552,1,EMA8,NO_50_ORDER,DEV,TARGET
10492,2026-08-07 07:17:33.552,1,EMA8,NO_50_ALL,DEV,TARGET
10499,2026-08-07 07:17:51.784,1,EMA8,CURRENT,DEV,TARGET
10499,2026-08-07 07:17:51.784,1,EMA8,NO_50_ORDER,DEV,TARGET
10499,2026-08-07 07:17:51.784,1,EMA8,NO_50_ALL,DEV,TARGET
10506,2026-08-07 07:18:36.064,1,EMA8,CURRENT,DEV,TARGET
10506,2026-08-07 07:18:36.064,1,EMA8,NO_50_ORDER,DEV,TARGET
10506,2026-08-07 07:18:36.064,1,EMA8,NO_50_ALL,DEV,TARGET
10508,2026-08-07 07:18:45.692,1,PIN7,CURRENT,DEV,TARGET
10508,2026-08-07 07:18:45.692,1,PIN7,NO_50_ORDER,DEV,TARGET
10508,2026-08-07 07:18:45.692,1,PIN7,NO_50_ALL,DEV,TARGET
10533,2026-08-07 07:22:35.944,1,EMA24,CURRENT,DEV,TARGET
10533,2026-08-07 07:22:35.944,1,EMA24,NO_50_ORDER,DEV,TARGET
10533,2026-08-07 07:22:35.944,1,EMA24,NO_50_ALL,DEV,TARGET
10542,2026-08-07 07:23:37.936,1,PIN7,CURRENT,DEV,TARGET
10542,2026-08-07 07:23:37.936,1,PIN7,NO_50_ORDER,DEV,TARGET
10542,2026-08-07 07:23:37.936,1,PIN7,NO_50_ALL,DEV,TARGET
10544,2026-08-07 07:23:56.392,1,PIN7,CURRENT,DEV,TARGET
10544,2026-08-07 07:23:56.392,1,PIN7,NO_50_ORDER,DEV,TARGET
10544,2026-08-07 07:23:56.392,1,PIN7,NO_50_ALL,DEV,TARGET
10548,2026-08-07 07:24:15.416,1,EMA8,CURRENT,DEV,TARGET
10548,2026-08-07 07:24:15.416,1,EMA8,NO_50_ORDER,DEV,TARGET
10548,2026-08-07 07:24:15.416,1,EMA8,NO_50_ALL,DEV,TARGET
10550,2026-08-07 07:24:30.576,1,EMA8,CURRENT,DEV,TARGET
10550,2026-08-07 07:24:30.576,1,EMA8,NO_50_ORDER,DEV,TARGET
10550,2026-08-07 07:24:30.576,1,EMA8,NO_50_ALL,DEV,TARGET
10555,2026-08-07 07:25:38.068,1,PIN_STRICT,CURRENT,DEV,TARGET
10555,2026-08-07 07:25:38.068,1,PIN_STRICT,NO_50_ORDER,DEV,TARGET
10555,2026-08-07 07:25:38.068,1,PIN_STRICT,NO_50_ALL,DEV,TARGET
10562,2026-08-07 07:27:00.716,1,EMA8,CURRENT,DEV,TARGET
10562,2026-08-07 07:27:00.716,1,EMA8,NO_50_ORDER,DEV,TARGET
10562,2026-08-07 07:27:00.716,1,EMA8,NO_50_ALL,DEV,TARGET
10569,2026-08-07 07:28:15.872,1,EMA8,CURRENT,DEV,TARGET
10569,2026-08-07 07:28:15.872,1,EMA8,NO_50_ORDER,DEV,TARGET
10569,2026-08-07 07:28:15.872,1,EMA8,NO_50_ALL,DEV,TARGET
10571,2026-08-07 07:28:27.940,1,EMA8,CURRENT,DEV,TARGET
10571,2026-08-07 07:28:27.940,1,EMA8,NO_50_ORDER,DEV,TARGET
10571,2026-08-07 07:28:27.940,1,EMA8,NO_50_ALL,DEV,TARGET
10573,2026-08-07 07:28:43.944,1,PIN7,CURRENT,DEV,TARGET
10573,2026-08-07 07:28:43.944,1,PIN7,NO_50_ORDER,DEV,TARGET
10573,2026-08-07 07:28:43.944,1,PIN7,NO_50_ALL,DEV,TARGET
10578,2026-08-07 07:29:34.648,1,EMA8,CURRENT,DEV,TARGET
10578,2026-08-07 07:29:34.648,1,EMA8,NO_50_ORDER,DEV,TARGET
10578,2026-08-07 07:29:34.648,1,EMA8,NO_50_ALL,DEV,TARGET
10581,2026-08-07 07:30:03.296,1,EMA8,CURRENT,DEV,STOP
