Configuration,BarNumber,Time,Direction,Families,Segment,Outcome,TicksSeen
R4_TAIL2_4,44280,2026-08-27 11:00:34.008,-1,EMA24,HOLD,TARGET,1355
R4_TAIL2_4,44295,2026-08-27 11:03:29.000,-1,EMA8,HOLD,TARGET,3514
R4_TAIL2_4,44300,2026-08-27 11:04:44.752,-1,PIN7,HOLD,TARGET,1840
R4_TAIL2_4,44310,2026-08-27 11:09:01.308,-1,EMA8,HOLD,TARGET,298
R4_TAIL2_4,44360,2026-08-27 11:25:21.844,-1,PIN7,HOLD,TARGET,746
R4_TAIL2_4,44365,2026-08-27 11:27:10.784,-1,PIN,HOLD,TARGET,575
R4_TAIL2_4,44367,2026-08-27 11:27:52.584,-1,PIN,HOLD,TARGET,496
R4_TAIL2_4,44377,2026-08-27 11:29:48.384,-1,PIN7,HOLD,STOP,1270
R4_TAIL2_4,44384,2026-08-27 11:30:30.372,-1,EMA24,HOLD,STOP,5131
R4_TAIL2_4,44398,2026-08-27 11:34:00.004,-1,PIN7,HOLD,STOP,14411
R4_TAIL2_4,44399,2026-08-27 11:34:16.356,-1,PIN7,HOLD,STOP,4387
R4_TAIL2_4,44402,2026-08-27 11:35:21.592,-1,EMA24,HOLD,TARGET,2328
R4_TAIL2_4,44441,2026-08-27 11:52:33.372,-1,EMA8,HOLD,TARGET,5849
R4_TAIL2_4,44443,2026-08-27 11:53:30.560,-1,EMA8,HOLD,TARGET,1786
R4_TAIL2_4,44446,2026-08-27 11:55:08.696,-1,PIN7,HOLD,TARGET,487
R4_TAIL2_4,44447,2026-08-27 11:55:12.484,-1,PIN7,HOLD,STOP,3297
R4_TAIL2_4,44475,2026-08-27 12:05:14.160,1,PIN,HOLD,STOP,1573
R4_TAIL2_4,44491,2026-08-27 12:10:24.380,1,PIN7,HOLD,STOP,5275
R4_TAIL2_4,44535,2026-08-27 12:31:47.080,1,PIN7,HOLD,TARGET,861
R4_TAIL2_4,44540,2026-08-27 12:35:18.928,1,PIN7,HOLD,TARGET,1497
R4_TAIL2_4,44546,2026-08-27 12:39:16.088,1,EMA8,HOLD,TARGET,2259
R4_TAIL2_4,44554,2026-08-27 12:45:56.308,1,EMA8,HOLD,TARGET,756
R4_TAIL2_4,44557,2026-08-27 12:47:37.344,1,EMA8,HOLD,STOP,8895
R4_TAIL2_4,44559,2026-08-27 12:48:10.648,1,EMA8,HOLD,TARGET,1178
R4_TAIL2_4,44566,2026-08-27 12:50:24.284,1,EMA50,HOLD,TARGET,3265
R4_TAIL2_4,44574,2026-08-27 12:52:40.024,1,PIN7,HOLD,TARGET,989
R4_TAIL2_4,44579,2026-08-27 12:53:47.852,1,EMA8,HOLD,TARGET,1606
R4_TAIL2_4,44581,2026-08-27 12:54:10.012,1,EMA8,HOLD,TARGET,1362
R4_TAIL2_4,44583,2026-08-27 12:54:37.872,1,PIN7,HOLD,TARGET,771
R4_TAIL2_4,45251,2026-08-28 06:31:30.636,-1,PIN7,HOLD,TARGET,12165
R4_TAIL2_4,45300,2026-08-28 06:36:40.012,1,PIN7,HOLD,TARGET,5332
R4_TAIL2_4,45310,2026-08-28 06:38:05.156,1,EMA24,HOLD,TARGET,18701
R4_TAIL2_4,45312,2026-08-28 06:38:16.532,1,EMA24,HOLD,TARGET,13170
R4_TAIL2_4,45318,2026-08-28 06:39:12.764,1,EMA50,HOLD,TARGET,971
R4_TAIL2_4,45331,2026-08-28 06:41:17.036,1,PIN,HOLD,TARGET,3905
R4_TAIL2_4,45332,2026-08-28 06:41:35.128,1,PIN,HOLD,STOP,3143
R4_TAIL2_4,45470,2026-08-28 07:00:00.264,-1,EMA8,HOLD,NONE,0
R4_TAIL2_4,45475,2026-08-28 07:00:00.456,-1,EMA24,HOLD,NONE,0
R4_TAIL2_4,45477,2026-08-28 07:00:00.488,-1,EMA24,HOLD,NONE,0
R4_TAIL2_4,45603,2026-08-28 07:00:04.404,1,PIN7,HOLD,TARGET,1
R4_TAIL2_4,45610,2026-08-28 07:00:05.608,1,EMA24,HOLD,STOP,988
R4_TAIL2_4,45615,2026-08-28 07:00:08.136,1,EMA50,HOLD,STOP,564
R4_TAIL2_4,45635,2026-08-28 07:00:16.320,1,PIN,HOLD,TARGET,950
R4_TAIL2_4,45650,2026-08-28 07:00:22.028,1,EMA8,HOLD,TARGET,89
R4_TAIL2_4,45665,2026-08-28 07:00:29.052,1,EMA50,HOLD,TARGET,1673
R4_TAIL2_4,45677,2026-08-28 07:00:39.700,1,PIN7,HOLD,TARGET,297
R4_TAIL2_4,45688,2026-08-28 07:00:50.764,1,EMA50,HOLD,TARGET,802
R4_TAIL2_4,45703,2026-08-28 07:01:20.612,-1,EMA8,HOLD,TARGET,131
R4_TAIL2_4,45708,2026-08-28 07:01:30.748,-1,EMA8,HOLD,TARGET,251
R4_TAIL2_4,45711,2026-08-28 07:01:33.380,-1,EMA8,HOLD,TARGET,2199
R4_TAIL2_4,45715,2026-08-28 07:01:39.960,-1,PIN7,HOLD,TARGET,1231
R4_TAIL2_4,45716,2026-08-28 07:01:41.780,-1,PIN7,HOLD,TARGET,1
R4_TAIL2_4,45719,2026-08-28 07:01:47.636,-1,EMA8,HOLD,TARGET,5024
R4_TAIL2_4,45722,2026-08-28 07:01:51.760,-1,EMA8,HOLD,TARGET,1341
R4_TAIL2_4,45731,2026-08-28 07:02:14.176,-1,EMA50,HOLD,TARGET,426
R4_TAIL2_4,45737,2026-08-28 07:02:23.372,-1,PIN7,HOLD,TARGET,354
R4_TAIL2_4,45738,2026-08-28 07:02:24.808,-1,PIN7,HOLD,TARGET,1613
R4_TAIL2_4,45739,2026-08-28 07:02:28.228,-1,PIN7,HOLD,TARGET,1
R4_TAIL2_4,45741,2026-08-28 07:02:35.064,-1,PIN,HOLD,STOP,1548
R4_TAIL2_4,45779,2026-08-28 07:03:51.080,-1,EMA8,HOLD,TARGET,1224
R4_TAIL2_4,45788,2026-08-28 07:04:17.176,-1,EMA8,HOLD,TARGET,195
R4_TAIL2_4,45801,2026-08-28 07:04:38.628,-1,EMA50,HOLD,TARGET,875
R4_TAIL2_4,45815,2026-08-28 07:05:21.524,-1,PIN7,HOLD,STOP,3960
R4_TAIL2_4,45816,2026-08-28 07:05:23.772,-1,PIN7,HOLD,STOP,1993
R4_TAIL2_4,45839,2026-08-28 07:06:29.912,-1,PIN7,HOLD,TARGET,1743
R4_TAIL2_4,45840,2026-08-28 07:06:33.308,-1,PIN,HOLD,STOP,8098
R4_TAIL2_4,45848,2026-08-28 07:07:01.396,-1,EMA24,HOLD,TARGET,805
R4_TAIL2_4,45854,2026-08-28 07:07:12.536,-1,EMA8,HOLD,TARGET,685
R4_TAIL2_4,45895,2026-08-28 07:09:35.532,1,PIN7,HOLD,STOP,1034
R4_TAIL2_4,45913,2026-08-28 07:10:27.596,-1,EMA8,HOLD,TARGET,6005
R4_TAIL2_4,45915,2026-08-28 07:10:38.328,-1,EMA50,HOLD,TARGET,420
R4_TAIL2_4,45918,2026-08-28 07:10:46.432,-1,PIN7,HOLD,TARGET,2912
R4_TAIL2_4,45926,2026-08-28 07:11:34.488,-1,PIN7,HOLD,TARGET,4664
R4_TAIL2_4,45927,2026-08-28 07:11:36.308,-1,PIN7,HOLD,TARGET,5612
R4_TAIL2_4,45937,2026-08-28 07:12:14.536,-1,EMA8,HOLD,TARGET,1981
R4_TAIL2_4,45949,2026-08-28 07:13:08.652,-1,PIN7,HOLD,TARGET,2995
R4_TAIL2_4,45950,2026-08-28 07:13:17.536,-1,PIN7,HOLD,TARGET,253
R4_TAIL2_4,45953,2026-08-28 07:13:31.356,-1,PIN,HOLD,TARGET,3215
R4_TAIL2_4,45954,2026-08-28 07:13:43.040,-1,PIN,HOLD,TARGET,2294
R4_TAIL2_4,45959,2026-08-28 07:14:03.664,-1,EMA8,HOLD,TARGET,1492
R4_TAIL2_4,45967,2026-08-28 07:14:34.004,-1,EMA50,HOLD,TARGET,2830
R4_TAIL2_4,45998,2026-08-28 07:16:23.452,1,PIN7,HOLD,TARGET,103
R4_TAIL2_4,46002,2026-08-28 07:16:36.620,1,EMA8,HOLD,TARGET,7602
R4_TAIL2_4,46018,2026-08-28 07:17:33.652,1,PIN7,HOLD,TARGET,3442
R4_TAIL2_4,46019,2026-08-28 07:17:42.728,1,PIN7,HOLD,TARGET,1141
R4_TAIL2_4,46020,2026-08-28 07:17:47.872,1,PIN7,HOLD,TARGET,3498
R4_TAIL2_4,46021,2026-08-28 07:17:58.876,1,PIN,HOLD,TARGET,2672
R4_TAIL2_4,46022,2026-08-28 07:18:09.800,1,PIN,HOLD,TARGET,1156
R4_TAIL2_4,46026,2026-08-28 07:18:28.956,1,EMA8,HOLD,TARGET,1128
R4_TAIL2_4,46041,2026-08-28 07:19:41.572,1,EMA8,HOLD,TARGET,10784
R4_TAIL2_4,46047,2026-08-28 07:20:05.040,1,EMA24,HOLD,TARGET,3174
R4_TAIL2_4,46056,2026-08-28 07:20:43.908,1,EMA8,HOLD,TARGET,15056
R4_TAIL2_4,46068,2026-08-28 07:21:44.644,1,PIN7,HOLD,STOP,9372
R4_TAIL2_4,46102,2026-08-28 07:24:24.868,-1,PIN7,HOLD,TARGET,306
R4_TAIL2_4,46129,2026-08-28 07:26:09.412,-1,PIN7,HOLD,TARGET,451
R4_TAIL2_4,46134,2026-08-28 07:26:25.052,-1,EMA8,HOLD,STOP,4730
R4_TAIL2_4,46167,2026-08-28 07:28:56.840,-1,EMA50,HOLD,TARGET,63
R4_TAIL2_4,46220,2026-08-28 07:31:30.848,1,PIN7,HOLD,TARGET,1441
R4_TAIL2_4,46221,2026-08-28 07:31:33.824,1,PIN7,HOLD,TARGET,1288
R4_TAIL2_4,46253,2026-08-28 07:33:53.056,1,PIN,HOLD,TARGET,1745
R4_TAIL2_4,46254,2026-08-28 07:34:02.952,1,PIN,HOLD,TARGET,1665
R4_TAIL2_4,46255,2026-08-28 07:34:08.152,1,PIN,HOLD,TARGET,89
R4_TAIL2_4,46266,2026-08-28 07:35:07.824,1,EMA8,HOLD,TARGET,5425
R4_TAIL2_4,46268,2026-08-28 07:35:21.168,1,EMA8,HOLD,TARGET,2568
R4_TAIL2_4,46276,2026-08-28 07:36:10.340,1,EMA8,HOLD,TARGET,1184
R4_TAIL2_4,46278,2026-08-28 07:36:19.732,1,PIN7,HOLD,STOP,1414
R4_TAIL2_4,46284,2026-08-28 07:36:42.840,1,EMA24,HOLD,TARGET,1367
R4_TAIL2_4,46301,2026-08-28 07:38:49.068,1,EMA24,HOLD,TARGET,197
R4_TAIL2_4,46312,2026-08-28 07:40:11.892,1,EMA50,HOLD,TARGET,2877
R4_TAIL2_4,46315,2026-08-28 07:40:45.828,1,PIN7,HOLD,TARGET,279
R4_TAIL2_4,46322,2026-08-28 07:41:41.332,1,EMA8,HOLD,TARGET,9624
R4_TAIL2_4,46326,2026-08-28 07:42:16.748,1,EMA24,HOLD,TARGET,3108
R4_TAIL2_4,46339,2026-08-28 07:43:52.820,1,EMA8,HOLD,TARGET,795
R4_TAIL2_4,46346,2026-08-28 07:44:42.016,1,PIN,HOLD,STOP,16824
R4_TAIL2_4,46364,2026-08-28 07:46:37.404,1,PIN7,HOLD,TARGET,2221
R4_TAIL2_4,46365,2026-08-28 07:46:46.916,1,PIN7,HOLD,TARGET,7248
R4_TAIL2_4,46368,2026-08-28 07:47:08.900,1,EMA8,HOLD,TARGET,2257
R4_TAIL2_4,46378,2026-08-28 07:47:59.528,1,EMA24,HOLD,TARGET,3219
R4_TAIL2_4,46391,2026-08-28 07:50:12.440,1,PIN7,HOLD,TARGET,2939
R4_TAIL2_4,46392,2026-08-28 07:50:25.312,1,PIN7,HOLD,TARGET,416
R4_TAIL2_4,46394,2026-08-28 07:50:38.600,1,PIN,HOLD,STOP,9391
R4_TAIL2_4,46395,2026-08-28 07:50:45.104,1,PIN,HOLD,STOP,7359
R4_TAIL2_4,46401,2026-08-28 07:51:46.404,1,EMA24,HOLD,TARGET,1765
R4_TAIL2_4,46410,2026-08-28 07:53:12.188,1,EMA8,HOLD,TARGET,387
R4_TAIL2_4,46413,2026-08-28 07:53:46.544,1,PIN7,HOLD,TARGET,1340
R4_TAIL2_4,46415,2026-08-28 07:54:02.284,1,PIN,HOLD,TARGET,2077
R4_TAIL2_4,46419,2026-08-28 07:55:08.600,1,EMA8,HOLD,TARGET,8543
R4_TAIL2_4,46421,2026-08-28 07:55:37.956,1,EMA8,HOLD,TARGET,2892
R4_TAIL2_4,46423,2026-08-28 07:55:46.180,1,EMA8,HOLD,TARGET,762
R4_TAIL2_4,46430,2026-08-28 07:56:48.556,1,EMA8,HOLD,TARGET,737
R4_TAIL2_4,46437,2026-08-28 07:58:24.828,1,EMA8,HOLD,TARGET,7059
R4_TAIL2_4,46439,2026-08-28 07:59:00.792,1,EMA8,HOLD,TARGET,2533
R4_TAIL2_4,46441,2026-08-28 07:59:09.824,1,EMA8,HOLD,TARGET,1044
R4_TAIL2_4,47693,2026-08-28 11:00:22.164,1,PIN7,HOLD,STOP,5388
R4_TAIL2_4,47694,2026-08-28 11:00:43.096,1,PIN7,HOLD,STOP,1618
R4_TAIL2_4,47810,2026-08-28 11:32:10.076,-1,EMA50,HOLD,TARGET,2627
R4_TAIL2_4,47863,2026-08-28 11:50:25.108,-1,PIN,HOLD,TARGET,314
R4_TAIL2_4,47927,2026-08-28 12:11:36.884,1,EMA8,HOLD,STOP,13154
R4_TAIL2_4,47933,2026-08-28 12:14:26.780,1,EMA50,HOLD,TARGET,738
R4_TAIL2_4,47945,2026-08-28 12:20:45.040,1,PIN7,HOLD,TARGET,2296
R4_TAIL2_4,47949,2026-08-28 12:22:02.844,1,EMA8,HOLD,STOP,7093
R4_TAIL2_4,47993,2026-08-28 12:39:48.648,1,PIN7,HOLD,TARGET,1439
R4_TAIL2_4,47998,2026-08-28 12:41:48.396,1,EMA8,HOLD,TARGET,6748
R4_TAIL2_4,48000,2026-08-28 12:42:19.484,1,EMA8,HOLD,TARGET,4974
R4_TAIL2_4,48002,2026-08-28 12:43:27.180,1,EMA8,HOLD,TARGET,1455
R4_TAIL2_4,48019,2026-08-28 12:48:15.304,-1,PIN7,HOLD,STOP,7150
R4_TAIL2_4,48026,2026-08-28 12:50:00.044,-1,EMA50,HOLD,STOP,1
R4_TAIL2_4,48028,2026-08-28 12:50:00.044,-1,EMA50,HOLD,STOP,1
R4_TAIL2_4,48030,2026-08-28 12:50:00.048,-1,EMA50,HOLD,STOP,1
R4_TAIL2_4,48032,2026-08-28 12:50:00.048,-1,EMA50,HOLD,STOP,1
R4_TAIL2_4,48082,2026-08-28 12:56:40.012,1,PIN7,HOLD,TARGET,2690
R4_TAIL2_4,48083,2026-08-28 12:57:14.248,1,PIN7,HOLD,TARGET,160
R4_TAIL2_4,48120,2026-08-28 12:59:58.060,-1,EMA8,HOLD,STOP,1688
R4_TAIL2_4,49677,2026-08-31 06:34:54.836,-1,EMA8,HOLD,TARGET,1371
R4_TAIL2_4,49682,2026-08-31 06:35:08.636,-1,PIN,HOLD,TARGET,966
R4_TAIL2_4,49688,2026-08-31 06:35:30.924,-1,EMA8,HOLD,STOP,3934
R4_TAIL2_4,49697,2026-08-31 06:36:15.636,-1,EMA8,HOLD,STOP,4655
R4_TAIL2_4,49751,2026-08-31 06:40:21.344,1,PIN7,HOLD,TARGET,55
R4_TAIL2_4,49796,2026-08-31 06:44:32.760,-1,EMA8,HOLD,STOP,2976
R4_TAIL2_4,49968,2026-08-31 07:00:32.228,-1,EMA50,HOLD,TARGET,3981
R4_TAIL2_4,49978,2026-08-31 07:02:12.516,-1,PIN7,HOLD,TARGET,5661
R4_TAIL2_4,49981,2026-08-31 07:02:25.992,-1,EMA24,HOLD,TARGET,376
R4_TAIL2_4,49985,2026-08-31 07:03:19.204,-1,EMA8,HOLD,TARGET,4750
R4_TAIL2_4,50010,2026-08-31 07:06:49.416,-1,PIN7,HOLD,TARGET,517
R4_TAIL2_4,50026,2026-08-31 07:09:06.748,-1,EMA50,HOLD,TARGET,364
R4_TAIL2_4,50050,2026-08-31 07:13:26.836,-1,EMA50,HOLD,TARGET,1004
R4_TAIL2_4,50093,2026-08-31 07:21:45.320,1,PIN7,HOLD,STOP,7046
R4_TAIL2_4,50105,2026-08-31 07:24:45.664,-1,PIN,HOLD,TARGET,1341
R4_TAIL2_4,50107,2026-08-31 07:24:59.192,-1,PIN,HOLD,TARGET,695
R4_TAIL2_4,50109,2026-08-31 07:25:07.028,-1,PIN,HOLD,TARGET,8618
R4_TAIL2_4,50112,2026-08-31 07:25:53.364,-1,PIN,HOLD,STOP,4393
R4_TAIL2_4,50118,2026-08-31 07:26:57.972,-1,EMA8,HOLD,STOP,15907
R4_TAIL2_4,50185,2026-08-31 07:41:11.028,1,EMA8,HOLD,TARGET,973
R4_TAIL2_4,50190,2026-08-31 07:42:26.996,1,EMA8,HOLD,TARGET,381
R4_TAIL2_4,50192,2026-08-31 07:42:50.764,1,PIN7,HOLD,STOP,5931
R4_TAIL2_4,50251,2026-08-31 07:57:13.892,1,PIN,HOLD,TARGET,1433
R4_TAIL2_4,50763,2026-08-31 11:33:55.184,-1,PIN7,HOLD,TARGET,1988
R4_TAIL2_4,50764,2026-08-31 11:34:49.392,-1,PIN7,HOLD,TARGET,251
R4_TAIL2_4,50775,2026-08-31 11:38:19.020,-1,PIN,HOLD,TARGET,2302
R4_TAIL2_4,50776,2026-08-31 11:38:43.524,-1,PIN,HOLD,TARGET,207
R4_TAIL2_4,50780,2026-08-31 11:40:09.864,-1,EMA8,HOLD,TARGET,8021
R4_TAIL2_4,50798,2026-08-31 11:45:09.236,-1,EMA24,HOLD,TARGET,3884
R4_TAIL2_4,50839,2026-08-31 12:10:03.204,1,PIN7,HOLD,TARGET,9931
R4_TAIL2_4,50843,2026-08-31 12:12:01.472,1,EMA8,HOLD,TARGET,4464
R4_TAIL2_4,50845,2026-08-31 12:13:43.040,1,EMA8,HOLD,TARGET,775
R4_TAIL2_4,50849,2026-08-31 12:16:11.772,1,EMA8,HOLD,TARGET,15700
R4_TAIL2_4,50852,2026-08-31 12:18:55.180,1,EMA24,HOLD,TARGET,7495
R4_TAIL2_4,50859,2026-08-31 12:23:21.248,1,PIN7,HOLD,TARGET,707
R4_TAIL2_4,50876,2026-08-31 12:30:46.656,1,EMA24,HOLD,STOP,9652
R4_TAIL2_4,50886,2026-08-31 12:36:18.448,1,PIN7,HOLD,TARGET,425
R4_TAIL2_4,50895,2026-08-31 12:42:44.644,1,PIN,HOLD,TARGET,3096
R4_TAIL2_4,50897,2026-08-31 12:43:39.508,1,PIN,HOLD,TARGET,876
R4_TAIL2_4,50920,2026-08-31 12:50:00.316,1,PIN,HOLD,TARGET,433
R4_TAIL2_4,50921,2026-08-31 12:50:01.252,1,PIN,HOLD,TARGET,27
R4_TAIL2_4,50926,2026-08-31 12:50:05.016,1,PIN,HOLD,TARGET,338
R4_TAIL2_4,50927,2026-08-31 12:50:06.416,1,PIN,HOLD,STOP,2429
R4_TAIL2_4,50988,2026-08-31 12:59:19.024,1,PIN,HOLD,TARGET,515
R4_TAIL2_4,50989,2026-08-31 12:59:21.024,1,PIN,HOLD,STOP,3816
R4_TAIL2_4,51018,2026-08-31 12:59:55.520,-1,PIN7,HOLD,TARGET,620
R4_TAIL2_4,51024,2026-08-31 12:59:58.792,-1,PIN7,HOLD,STOP,756
R4_TAIL2_4,52429,2026-09-01 06:34:59.360,1,EMA24,HOLD,TARGET,2188
R4_TAIL2_4,52431,2026-09-01 06:35:02.400,1,EMA50,HOLD,TARGET,990
R4_TAIL2_4,52434,2026-09-01 06:35:15.024,1,PIN7,HOLD,TARGET,1144
R4_TAIL2_4,52435,2026-09-01 06:35:19.228,1,PIN7,HOLD,TARGET,1530
R4_TAIL2_4,52453,2026-09-01 06:37:09.096,1,EMA50,HOLD,TARGET,4845
R4_TAIL2_4,52481,2026-09-01 06:39:51.436,-1,EMA50,HOLD,TARGET,1875
R4_TAIL2_4,52487,2026-09-01 06:40:20.200,-1,EMA50,HOLD,TARGET,982
R4_TAIL2_4,52506,2026-09-01 06:42:03.320,-1,EMA24,HOLD,STOP,6235
R4_TAIL2_4,52659,2026-09-01 07:00:59.036,1,PIN7,HOLD,TARGET,427
R4_TAIL2_4,52660,2026-09-01 07:01:01.408,1,PIN7,HOLD,TARGET,1176
R4_TAIL2_4,52664,2026-09-01 07:01:38.968,1,PIN,HOLD,TARGET,382
R4_TAIL2_4,52665,2026-09-01 07:01:42.044,1,PIN,HOLD,STOP,7107
R4_TAIL2_4,52700,2026-09-01 07:07:20.032,1,PIN,HOLD,STOP,8416
R4_TAIL2_4,52703,2026-09-01 07:07:56.152,1,EMA8,HOLD,TARGET,194
R4_TAIL2_4,52712,2026-09-01 07:09:40.940,1,EMA8,HOLD,TARGET,846
R4_TAIL2_4,52719,2026-09-01 07:11:04.044,1,EMA8,HOLD,STOP,4919
R4_TAIL2_4,52745,2026-09-01 07:16:21.684,1,PIN,HOLD,TARGET,5581
R4_TAIL2_4,52762,2026-09-01 07:20:25.012,1,PIN7,HOLD,TARGET,4002
R4_TAIL2_4,52763,2026-09-01 07:21:02.780,1,PIN7,HOLD,TARGET,10574
R4_TAIL2_4,52768,2026-09-01 07:22:20.512,1,EMA8,HOLD,TARGET,241
R4_TAIL2_4,52802,2026-09-01 07:29:51.588,1,EMA50,HOLD,TARGET,1440
R4_TAIL2_4,52805,2026-09-01 07:30:20.184,1,PIN7,HOLD,TARGET,1403
R4_TAIL2_4,52815,2026-09-01 07:33:36.132,1,PIN7,HOLD,TARGET,3512
R4_TAIL2_4,52816,2026-09-01 07:34:09.432,1,PIN7,HOLD,STOP,9795
R4_TAIL2_4,52861,2026-09-01 07:47:54.652,1,PIN7,HOLD,TARGET,4291
R4_TAIL2_4,52884,2026-09-01 07:53:51.600,-1,EMA8,HOLD,TARGET,665
R4_TAIL2_4,52896,2026-09-01 07:59:32.044,-1,EMA8,HOLD,STOP,7389
R4_TAIL2_4,53538,2026-09-01 11:05:16.024,-1,PIN7,HOLD,TARGET,494
R4_TAIL2_4,53547,2026-09-01 11:10:04.320,-1,EMA50,HOLD,TARGET,2461
R4_TAIL2_4,53549,2026-09-01 11:10:35.396,-1,EMA50,HOLD,TARGET,333
R4_TAIL2_4,53553,2026-09-01 11:12:59.448,-1,EMA50,HOLD,TARGET,693
R4_TAIL2_4,53578,2026-09-01 11:25:46.520,-1,EMA8,HOLD,TARGET,4729
R4_TAIL2_4,53580,2026-09-01 11:26:44.444,-1,EMA50,HOLD,TARGET,1176
R4_TAIL2_4,53589,2026-09-01 11:31:36.172,-1,PIN7,HOLD,TARGET,368
R4_TAIL2_4,53591,2026-09-01 11:31:57.192,-1,PIN7,HOLD,STOP,2933
R4_TAIL2_4,53597,2026-09-01 11:34:13.560,-1,PIN7,HOLD,TARGET,1874
R4_TAIL2_4,53602,2026-09-01 11:36:57.100,-1,EMA8,HOLD,TARGET,596
R4_TAIL2_4,53610,2026-09-01 11:41:00.256,-1,EMA8,HOLD,TARGET,2693
R4_TAIL2_4,53615,2026-09-01 11:42:52.112,-1,PIN,HOLD,TARGET,865
R4_TAIL2_4,53621,2026-09-01 11:44:16.892,-1,PIN,HOLD,TARGET,4972
R4_TAIL2_4,53682,2026-09-01 11:57:58.700,1,EMA8,HOLD,TARGET,1478
R4_TAIL2_4,53691,2026-09-01 12:00:28.164,1,PIN7,HOLD,STOP,5566
R4_TAIL2_4,53697,2026-09-01 12:01:53.960,1,EMA24,HOLD,TARGET,1286
R4_TAIL2_4,53699,2026-09-01 12:03:00.472,1,EMA24,HOLD,TARGET,2177
R4_TAIL2_4,53703,2026-09-01 12:04:16.932,1,PIN7,HOLD,TARGET,1159
R4_TAIL2_4,53733,2026-09-01 12:12:23.568,1,EMA24,HOLD,TARGET,921
R4_TAIL2_4,53736,2026-09-01 12:13:38.732,1,EMA8,HOLD,TARGET,2892
R4_TAIL2_4,53803,2026-09-01 12:36:32.744,-1,PIN7,HOLD,TARGET,10953
R4_TAIL2_4,53836,2026-09-01 12:49:52.212,1,EMA24,HOLD,STOP,767
R4_TAIL2_4,53856,2026-09-01 12:53:01.056,-1,PIN7,HOLD,TARGET,1990
R4_TAIL2_4,53865,2026-09-01 12:54:40.016,-1,EMA8,HOLD,TARGET,840
R4_TAIL2_4,53886,2026-09-01 12:58:02.048,-1,EMA50,HOLD,STOP,4860
R4_TAIL2_4,53912,2026-09-01 12:59:50.476,1,EMA8,HOLD,TARGET,554
R4_TAIL2_4,53917,2026-09-01 12:59:57.908,1,EMA8,HOLD,TARGET,1036
R4_TAIL2_4,55215,2026-09-02 06:34:46.304,1,EMA50,HOLD,TARGET,523
R4_TAIL2_4,55239,2026-09-02 06:36:57.332,-1,PIN7,HOLD,TARGET,67
R4_TAIL2_4,55245,2026-09-02 06:37:31.124,-1,EMA24,HOLD,STOP,3352
R4_TAIL2_4,55280,2026-09-02 06:41:24.140,1,EMA8,HOLD,TARGET,1601
R4_TAIL2_4,55283,2026-09-02 06:41:42.072,1,EMA8,HOLD,TARGET,8681
R4_TAIL2_4,55300,2026-09-02 06:44:45.036,1,PIN7,HOLD,TARGET,3565
R4_TAIL2_4,55415,2026-09-02 07:00:38.972,1,EMA8,HOLD,TARGET,3062
R4_TAIL2_4,55432,2026-09-02 07:02:37.172,1,EMA24,HOLD,TARGET,1
R4_TAIL2_4,55452,2026-09-02 07:04:36.212,1,EMA24,HOLD,TARGET,685
R4_TAIL2_4,55457,2026-09-02 07:05:38.932,1,PIN7,HOLD,TARGET,11204
R4_TAIL2_4,55461,2026-09-02 07:06:32.676,1,EMA8,HOLD,TARGET,962
R4_TAIL2_4,55482,2026-09-02 07:10:30.016,1,PIN7,HOLD,STOP,4636
R4_TAIL2_4,55509,2026-09-02 07:16:59.008,1,PIN7,HOLD,TARGET,2688
R4_TAIL2_4,55510,2026-09-02 07:17:18.524,1,PIN7,HOLD,TARGET,250
R4_TAIL2_4,55520,2026-09-02 07:19:03.848,1,PIN7,HOLD,TARGET,1141
R4_TAIL2_4,55522,2026-09-02 07:19:24.944,1,PIN,HOLD,TARGET,15342
R4_TAIL2_4,55525,2026-09-02 07:20:25.100,1,EMA8,HOLD,TARGET,251
R4_TAIL2_4,55529,2026-09-02 07:21:05.772,1,EMA8,HOLD,TARGET,302
R4_TAIL2_4,55535,2026-09-02 07:21:51.852,1,PIN,HOLD,TARGET,4288
R4_TAIL2_4,55536,2026-09-02 07:22:21.324,1,PIN,HOLD,STOP,8711
R4_TAIL2_4,55539,2026-09-02 07:23:00.560,1,EMA8,HOLD,STOP,4022
R4_TAIL2_4,55554,2026-09-02 07:27:35.008,1,EMA8,HOLD,STOP,14735
R4_TAIL2_4,55584,2026-09-02 07:34:25.780,1,PIN7,HOLD,TARGET,2347
R4_TAIL2_4,55585,2026-09-02 07:34:40.684,1,PIN7,HOLD,TARGET,1245
R4_TAIL2_4,55590,2026-09-02 07:35:11.648,1,PIN,HOLD,TARGET,16214
R4_TAIL2_4,55599,2026-09-02 07:37:57.496,1,EMA8,HOLD,STOP,2651
R4_TAIL2_4,55603,2026-09-02 07:39:03.052,1,EMA24,HOLD,TARGET,4201
R4_TAIL2_4,55616,2026-09-02 07:42:05.240,1,EMA8,HOLD,TARGET,818
R4_TAIL2_4,55618,2026-09-02 07:42:26.836,1,PIN7,HOLD,STOP,4235
R4_TAIL2_4,55625,2026-09-02 07:44:25.308,1,PIN7,HOLD,STOP,6834
R4_TAIL2_4,55633,2026-09-02 07:47:59.028,1,EMA50,HOLD,STOP,6689
R4_TAIL2_4,55677,2026-09-02 07:58:26.612,-1,EMA50,HOLD,TARGET,952
