ident,anchor_index,arm_index,side,anchor_time,arm_time,arm_key,trigger_deadline_key,trigger_price,clear_depth,strong_slopes,strong_gaps,moderate_slopes,moderate_gaps,triggered,trigger_key,trigger_bar_index,trigger_lag_bars,fill_price,outcome_end_key,outcome,outcome_key,outcome_price,ticks_seen,second_ambiguous
137,10507,10508,1,2026-08-07 07:20:00.788,2026-08-07 07:20:09.248,63921770409,63921770446,7766.5,10,True,True,True,True,True,63921770441,10512,4,7766.5,63921770555,STOP,63921770476,7764.0,23400,False
138,10513,10514,1,2026-08-07 07:20:43.292,2026-08-07 07:20:46.304,63921770446,63921770498,7767.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,16136,False
139,10536,10537,1,2026-08-07 07:23:57.888,2026-08-07 07:24:08.120,63921770648,63921770707,7770.0,10,True,True,True,True,True,63921770704,10542,5,7770.0,63921770822,TARGET,63921770714,7771.5,16857,False
140,10548,10549,1,2026-08-07 07:26:01.148,2026-08-07 07:26:10.884,63921770770,63921770835,7775.75,10,True,True,True,True,True,63921770779,10549,0,7775.75,63921770904,TARGET,63921770866,7777.0,21856,False
141,10558,10559,1,2026-08-07 07:27:46.528,2026-08-07 07:27:49.064,63921770869,63921770928,7777.25,10,False,True,True,True,True,63921770898,10560,1,7777.25,63921771003,TARGET,63921770923,7778.5,11065,False
142,10565,10566,1,2026-08-07 07:28:48.560,2026-08-07 07:29:06.188,63921770946,63921771003,7780.5,10,True,True,True,True,True,63921770987,10570,4,7780.5,63921771086,STOP,63921771015,7778.0,21512,False
143,10615,10616,-1,2026-08-07 07:35:50.008,2026-08-07 07:35:59.280,63921771359,63921771389,7769.25,10,False,False,True,False,True,63921771370,10618,2,7769.25,63921771436,STOP,63921771391,7771.75,11605,False
144,10647,10648,-1,2026-08-07 07:39:04.900,2026-08-07 07:39:13.104,63921771553,63921771606,7767.25,10,False,False,True,True,True,63921771559,10649,1,7767.25,63921771654,TARGET,63921771571,7766.0,5082,False
145,10651,10652,-1,2026-08-07 07:39:43.032,2026-08-07 07:39:47.264,63921771587,63921771632,7764.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,17801,False
146,10686,10687,-1,2026-08-07 07:43:47.252,2026-08-07 07:43:53.600,63921771833,63921771893,7766.25,10,False,False,True,True,True,63921771843,10687,0,7766.25,63921771933,TARGET,63921771882,7765.0,11459,False
147,10693,10694,-1,2026-08-07 07:44:53.560,2026-08-07 07:44:59.020,63921771899,63921771940,7764.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14419,False
148,10703,10704,1,2026-08-07 07:45:56.028,2026-08-07 07:46:01.788,63921771961,63921771987,7773.25,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,8233,False
149,10717,10718,1,2026-08-07 07:48:00.552,2026-08-07 07:48:06.008,63921772086,63921772131,7775.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11056,False
150,10742,10743,-1,2026-08-07 07:51:53.532,2026-08-07 07:51:57.476,63921772317,63921772350,7767.0,10,False,False,True,False,True,63921772343,10747,4,7767.0,63921772459,STOP,63921772356,7769.5,10693,False
151,10778,10779,1,2026-08-07 07:58:15.320,2026-08-07 07:58:21.180,63921772701,63921772762,7775.75,10,False,True,True,True,True,63921772708,10779,0,7775.75,63921772822,TARGET,63921772731,7777.0,3513,False
152,10782,10783,1,2026-08-07 07:58:53.592,2026-08-07 07:59:09.492,63921772749,63921772809,7777.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8110,False
153,11243,11244,-1,2026-08-07 11:14:36.620,2026-08-07 11:15:01.260,63921784501,63921784776,7762.5,10,False,True,True,True,True,63921784518,11244,0,7762.5,63921785000,STOP,63921784697,7765.0,16484,False
154,11265,11266,-1,2026-08-07 11:31:12.824,2026-08-07 11:32:10.920,63921785530,63921785742,7760.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,10844,False
155,11280,11281,-1,2026-08-07 11:44:37.752,2026-08-07 11:45:10.368,63921786310,63921786590,7756.75,10,True,True,True,True,True,63921786396,11283,2,7756.75,63921787078,STOP,63921786499,7759.25,9869,False
156,11311,11312,1,2026-08-07 12:01:29.072,2026-08-07 12:01:38.408,63921787298,63921787505,7772.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,19148,False
157,11322,11323,1,2026-08-07 12:07:24.296,2026-08-07 12:09:12.416,63921787752,63921787855,7773.5,10,True,True,True,True,True,63921787783,11324,1,7773.5,63921788135,TARGET,63921787801,7774.75,3527,False
158,11329,11330,1,2026-08-07 12:10:55.948,2026-08-07 12:11:11.168,63921787871,63921788135,7778.5,10,True,True,True,True,True,63921788135,11335,5,7778.5,63921788385,TARGET,63921788152,7779.75,20844,False
159,11337,11338,1,2026-08-07 12:15:52.064,2026-08-07 12:16:08.700,63921788168,63921788274,7780.0,10,False,True,True,True,True,63921788210,11339,1,7780.0,63921788519,TARGET,63921788214,7781.25,5054,False
160,11341,11342,1,2026-08-07 12:16:59.584,2026-08-07 12:17:06.096,63921788226,63921788405,7781.75,10,True,True,True,True,True,63921788227,11342,0,7781.75,63921788673,STOP,63921788271,7779.25,4538,False
161,11417,11418,1,2026-08-07 12:55:07.396,2026-08-07 12:55:12.720,63921790512,63921790603,7780.75,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,10617,False
162,11432,11433,1,2026-08-07 12:59:00.868,2026-08-07 12:59:01.520,63921790741,63921790772,7784.5,10,True,True,True,True,True,63921790742,11433,0,7784.5,63921790790,TARGET,63921790761,7785.75,4356,False
163,11436,11437,1,2026-08-07 12:59:14.972,2026-08-07 12:59:29.256,63921790769,63921790783,7785.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,5203,False
164,11979,11980,1,2026-08-10 06:30:55.196,2026-08-10 06:31:02.316,63922026662,63922026708,7780.5,10,False,False,True,True,True,63922026676,11981,1,7780.5,63922026769,TARGET,63922026698,7781.75,12441,False
165,11983,11984,1,2026-08-10 06:31:35.164,2026-08-10 06:31:42.476,63922026702,63922026758,7781.75,10,False,True,True,True,True,63922026721,11987,3,7781.75,63922026839,TARGET,63922026762,7783.0,17031,False
166,12008,12009,-1,2026-08-10 06:35:00.164,2026-08-10 06:35:04.684,63922026904,63922026929,7771.75,10,False,False,True,False,True,63922026929,12013,4,7771.75,63922026988,STOP,63922026936,7774.25,15402,True
167,12047,12048,-1,2026-08-10 06:39:22.584,2026-08-10 06:39:37.244,63922027177,63922027223,7771.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14806,False
168,12211,12212,1,2026-08-10 07:10:41.420,2026-08-10 07:11:14.360,63922029074,63922029300,7789.25,10,True,True,True,True,True,63922029221,12216,4,7789.25,63922029676,STOP,63922029501,7786.75,39642,False
169,12255,12256,1,2026-08-10 07:31:12.940,2026-08-10 07:31:23.892,63922030283,63922030467,7793.0,10,False,True,True,True,True,63922030303,12257,1,7793.0,63922030725,STOP,63922030440,7790.5,17628,False
170,12285,12286,1,2026-08-10 07:45:48.472,2026-08-10 07:46:09.344,63922031169,63922031466,7795.75,10,False,True,True,True,True,63922031211,12286,0,7795.75,63922031615,TARGET,63922031237,7797.0,5510,False
171,12288,12289,1,2026-08-10 07:47:17.196,2026-08-10 07:47:21.544,63922031241,63922031537,7797.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,26829,False
172,12706,12707,-1,2026-08-10 11:30:56.704,2026-08-10 11:31:51.064,63922044711,63922045198,7769.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,18863,False
173,12728,12729,1,2026-08-10 11:57:43.980,2026-08-10 11:58:39.696,63922046319,63922046775,7779.75,10,False,False,True,True,True,63922046626,12733,4,7779.75,63922047920,TARGET,63922047481,7781.0,37727,False
174,12736,12737,1,2026-08-10 12:08:54.372,2026-08-10 12:12:01.968,63922047121,63922047839,7780.75,10,False,True,True,True,True,63922047216,12738,1,7780.75,63922048216,STOP,63922047959,7778.25,24885,False
175,12773,12774,-1,2026-08-10 12:51:49.560,2026-08-10 12:52:03.428,63922049523,63922049700,7771.75,10,False,False,True,False,True,63922049560,12774,0,7771.75,63922049778,STOP,63922049658,7774.25,9198,False
176,12787,12788,-1,2026-08-10 12:57:20.016,2026-08-10 12:58:21.724,63922049901,63922049967,7770.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8438,False
177,13307,13308,-1,2026-08-11 06:31:19.388,2026-08-11 06:31:26.132,63922113086,63922113128,7782.0,10,False,True,True,True,True,63922113106,13310,2,7782.0,63922113203,TARGET,63922113137,7780.75,15417,False
178,13316,13317,-1,2026-08-11 06:32:17.744,2026-08-11 06:32:22.604,63922113142,63922113221,7780.0,10,False,True,True,True,True,63922113149,13317,0,7780.0,63922113300,STOP,63922113184,7782.5,9764,False
179,13337,13338,-1,2026-08-11 06:36:02.564,2026-08-11 06:36:04.860,63922113364,63922113440,7775.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,19014,False
180,13351,13352,-1,2026-08-11 06:38:29.784,2026-08-11 06:38:43.248,63922113523,63922113608,7775.25,10,False,True,True,True,True,63922113556,13354,2,7775.25,63922113691,STOP,63922113601,7777.75,15619,False
181,13452,13453,1,2026-08-11 06:59:33.460,2026-08-11 07:00:06.052,63922114806,63922114850,7782.0,10,False,True,True,True,True,63922114811,13453,0,7782.0,63922115006,TARGET,63922114840,7783.25,8584,False
182,13459,13460,1,2026-08-11 07:00:50.196,2026-08-11 07:01:14.708,63922114874,63922115021,7785.75,10,True,True,True,True,True,63922114888,13460,0,7785.75,63922115142,TARGET,63922114908,7787.0,5115,False
183,13563,13564,-1,2026-08-11 07:38:17.684,2026-08-11 07:38:17.688,63922117097,63922117328,7777.75,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,24384,False
184,13585,13586,1,2026-08-11 07:48:15.904,2026-08-11 07:49:06.136,63922117746,63922117883,7785.25,10,False,False,True,False,True,63922117760,13586,0,7785.25,63922118084,STOP,63922117822,7782.75,7404,False
185,13893,13894,-1,2026-08-11 11:23:31.400,2026-08-11 11:24:17.740,63922130657,63922130914,7748.5,10,False,True,True,True,True,63922130851,13896,2,7748.5,63922130999,TARGET,63922130860,7747.25,11626,False
186,13901,13902,-1,2026-08-11 11:29:04.884,2026-08-11 11:29:06.536,63922130946,63922130999,7743.75,10,True,True,True,True,True,63922130981,13902,0,7743.75,63922131134,TARGET,63922130993,7742.5,4394,False
187,13907,13908,-1,2026-08-11 11:29:56.236,2026-08-11 11:29:59.060,63922130999,63922131134,7739.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,16057,False
188,13964,13965,1,2026-08-11 12:24:15.940,2026-08-11 12:25:16.012,63922134316,63922134723,7752.5,10,False,False,True,True,True,63922134541,13967,2,7752.5,63922135209,TARGET,63922134625,7753.75,12646,False
189,13968,13969,1,2026-08-11 12:30:14.688,2026-08-11 12:30:53.052,63922134653,63922134965,7753.0,10,False,True,True,True,True,63922134664,13969,0,7753.0,63922135382,TARGET,63922134909,7754.25,10719,False
190,13978,13979,1,2026-08-11 12:38:21.000,2026-08-11 12:40:09.056,63922135209,63922135532,7756.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,15981,False
191,13997,13998,-1,2026-08-11 12:50:05.604,2026-08-11 12:50:11.144,63922135811,63922135975,7745.0,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,11819,False
192,14005,14006,-1,2026-08-11 12:53:05.060,2026-08-11 12:53:30.028,63922136010,63922136080,7743.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,7299,False
193,14034,14035,-1,2026-08-11 12:59:39.544,2026-08-11 12:59:40.640,63922136380,63922136396,7743.5,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,6374,False
194,14758,14759,-1,2026-08-12 06:31:32.164,2026-08-12 06:31:41.008,63922199501,63922199547,7776.25,10,True,True,True,True,True,63922199502,14759,0,7776.25,63922199585,TARGET,63922199524,7775.0,7781,False
195,14762,14763,-1,2026-08-12 06:32:04.152,2026-08-12 06:32:06.868,63922199526,63922199578,7774.75,10,True,True,True,True,True,63922199539,14764,1,7774.75,63922199612,STOP,63922199555,7777.25,8915,False
196,14770,14771,-1,2026-08-12 06:32:59.960,2026-08-12 06:33:05.208,63922199585,63922199624,7772.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,15277,False
197,14830,14831,-1,2026-08-12 06:40:23.876,2026-08-12 06:40:37.456,63922200037,63922200083,7769.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,15495,False
198,14973,14974,-1,2026-08-12 07:04:32.876,2026-08-12 07:04:39.940,63922201479,63922201574,7764.25,10,False,True,True,True,True,63922201497,14974,0,7764.25,63922201744,STOP,63922201532,7766.75,13738,False
199,14976,14977,-1,2026-08-12 07:05:02.224,2026-08-12 07:05:10.472,63922201510,63922201665,7763.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,27351,False
200,15022,15023,1,2026-08-12 07:18:56.428,2026-08-12 07:19:28.028,63922202368,63922202446,7775.25,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,15174,False
201,15043,15044,1,2026-08-12 07:24:22.220,2026-08-12 07:24:46.288,63922202686,63922202799,7774.5,10,False,False,True,True,True,63922202697,15044,0,7774.5,63922202920,TARGET,63922202794,7775.75,16556,False
202,15051,15052,1,2026-08-12 07:26:45.944,2026-08-12 07:27:16.776,63922202836,63922202953,7777.5,10,False,True,True,True,True,63922202886,15052,0,7777.5,63922203010,STOP,63922202929,7775.0,12611,False
203,15075,15076,-1,2026-08-12 07:31:09.712,2026-08-12 07:31:09.832,63922203069,63922203069,7765.25,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,0,False
204,15081,15082,-1,2026-08-12 07:31:09.848,2026-08-12 07:31:09.884,63922203069,63922203070,7762.0,10,True,True,True,True,True,63922203070,15082,0,7762.0,63922203070,TARGET,63922203070,7760.75,77,True
205,15095,15096,-1,2026-08-12 07:31:10.836,2026-08-12 07:31:10.892,63922203070,63922203071,7759.0,10,False,True,True,True,True,63922203071,15096,0,7759.0,63922203073,TARGET,63922203071,7757.75,133,True
206,15099,15100,-1,2026-08-12 07:31:11.376,2026-08-12 07:31:11.448,63922203071,63922203072,7756.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,455,False
207,15123,15124,1,2026-08-12 07:31:19.276,2026-08-12 07:31:19.316,63922203079,63922203080,7771.75,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,1232,False
208,15137,15138,1,2026-08-12 07:31:46.028,2026-08-12 07:31:55.420,63922203115,63922203166,7771.0,9,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,11632,False
209,15168,15169,1,2026-08-12 07:38:09.784,2026-08-12 07:38:13.968,63922203493,63922203598,7772.25,10,False,False,True,True,True,63922203497,15169,0,7772.25,63922203702,STOP,63922203536,7769.75,6558,False
210,15180,15181,1,2026-08-12 07:41:14.064,2026-08-12 07:41:42.720,63922203702,63922203823,7774.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,16582,False
211,15192,15193,1,2026-08-12 07:46:21.364,2026-08-12 07:46:36.188,63922203996,63922204095,7777.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14994,False
212,15209,15210,-1,2026-08-12 07:51:23.408,2026-08-12 07:51:37.328,63922204297,63922204377,7766.25,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,12824,False
213,15227,15228,-1,2026-08-12 07:55:56.424,2026-08-12 07:56:00.620,63922204560,63922204612,7763.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,10033,False
214,15506,15507,1,2026-08-12 11:41:22.128,2026-08-12 11:45:06.928,63922218306,63922219030,7781.25,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,18679,False
215,15540,15541,-1,2026-08-12 12:42:27.264,2026-08-12 12:43:48.508,63922221828,63922222125,7770.25,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,15544,False
216,15552,15553,-1,2026-08-12 12:51:09.924,2026-08-12 12:51:33.068,63922222293,63922222480,7769.0,10,False,True,True,True,True,63922222294,15553,0,7769.0,63922222598,TARGET,63922222462,7767.75,12445,False
217,15558,15559,-1,2026-08-12 12:54:35.500,2026-08-12 12:54:40.024,63922222480,63922222598,7766.25,10,True,True,True,True,True,63922222500,15561,2,7766.25,63922222756,TARGET,63922222505,7765.0,4815,False
218,15564,15565,-1,2026-08-12 12:55:17.252,2026-08-12 12:56:38.896,63922222598,63922222742,7764.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,10341,False
219,16001,16002,1,2026-08-13 06:33:32.992,2026-08-13 06:33:40.016,63922286020,63922286067,7795.75,10,False,True,True,True,True,63922286046,16004,2,7795.75,63922286133,TARGET,63922286067,7797.0,10801,False
220,16010,16011,1,2026-08-13 06:34:41.936,2026-08-13 06:34:46.180,63922286086,63922286148,7799.5,10,True,True,True,True,True,63922286102,16011,0,7799.5,63922286225,TARGET,63922286120,7800.75,7331,False
221,16017,16018,1,2026-08-13 06:35:48.232,2026-08-13 06:35:58.864,63922286158,63922286255,7802.75,10,True,True,True,True,True,63922286161,16018,0,7802.75,63922286380,TARGET,63922286203,7804.0,7684,False
222,16024,16025,1,2026-08-13 06:37:35.892,2026-08-13 06:38:05.972,63922286285,63922286397,7807.0,10,True,True,True,True,True,63922286369,16028,3,7807.0,63922286586,TARGET,63922286379,7808.25,13899,False
223,16031,16032,1,2026-08-13 06:39:57.076,2026-08-13 06:40:00.408,63922286400,63922286529,7809.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,18914,False
224,16090,16091,1,2026-08-13 06:58:27.848,2026-08-13 07:00:04.976,63922287604,63922287718,7821.0,10,True,True,True,True,True,63922287613,16091,0,7821.0,63922287895,TARGET,63922287630,7822.25,4538,False
225,16095,16096,1,2026-08-13 07:01:09.296,2026-08-13 07:01:48.436,63922287708,63922287884,7825.25,10,True,True,True,True,True,63922287721,16097,1,7825.25,63922288056,TARGET,63922287735,7826.5,3877,False
226,16099,16100,1,2026-08-13 07:02:51.080,2026-08-13 07:03:14.552,63922287794,63922287959,7827.25,10,True,True,True,True,True,63922287895,16102,2,7827.25,63922288146,TARGET,63922287927,7828.5,17446,False
227,16104,16105,1,2026-08-13 07:05:27.604,2026-08-13 07:05:44.048,63922287944,63922288078,7828.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,14871,False
228,16118,16119,1,2026-08-13 07:12:43.788,2026-08-13 07:13:01.172,63922288381,63922288576,7830.25,10,True,True,True,True,True,63922288501,16121,2,7830.25,63922288712,STOP,63922288576,7827.75,16469,False
229,16134,16135,1,2026-08-13 07:18:45.900,2026-08-13 07:19:26.560,63922288766,63922288977,7830.75,9,False,True,True,True,True,63922288878,16137,2,7830.75,63922289171,TARGET,63922288893,7832.0,10291,False
230,16143,16144,1,2026-08-13 07:23:31.728,2026-08-13 07:23:45.140,63922289025,63922289221,7837.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,18496,False
231,16159,16160,1,2026-08-13 07:32:27.944,2026-08-13 07:33:04.728,63922289584,63922289827,7838.25,10,False,True,True,True,True,63922289733,16164,4,7838.25,63922290206,STOP,63922289847,7835.75,17274,False
232,16194,16195,-1,2026-08-13 07:49:29.872,2026-08-13 07:49:44.268,63922290584,63922290642,7819.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,10793,False
233,16217,16218,-1,2026-08-13 07:55:38.852,2026-08-13 07:56:01.616,63922290961,63922291107,7818.75,10,False,True,True,True,True,63922290964,16218,0,7818.75,63922291215,STOP,63922291008,7821.25,5656,False
234,16543,16544,1,2026-08-13 11:41:51.624,2026-08-13 11:43:22.904,63922304602,63922305208,7821.25,10,True,True,True,True,True,63922304669,16544,0,7821.25,63922305967,TARGET,63922305033,7822.5,15247,False
235,16547,16548,1,2026-08-13 11:50:33.608,2026-08-13 11:52:25.080,63922305145,63922305911,7822.75,10,True,True,True,True,True,63922305185,16549,1,7822.75,63922306245,TARGET,63922305771,7824.0,20658,False
236,16560,16561,1,2026-08-13 12:09:15.352,2026-08-13 12:10:45.772,63922306245,63922306601,7829.0,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,18291,False
237,16573,16574,1,2026-08-13 12:25:08.080,2026-08-13 12:25:22.208,63922307122,63922307450,7828.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,14794,False
238,16898,16899,-1,2026-08-14 06:37:03.744,2026-08-14 06:37:25.348,63922372645,63922372804,7819.75,10,False,True,True,True,True,63922372669,16900,1,7819.75,63922372964,STOP,63922372717,7822.25,14991,False
239,16985,16986,1,2026-08-14 07:04:42.404,2026-08-14 07:04:42.788,63922374282,63922374589,7829.75,10,False,False,True,True,True,63922374323,16987,1,7829.75,63922374735,STOP,63922374645,7827.25,38950,False
240,16988,16989,1,2026-08-14 07:08:25.024,2026-08-14 07:08:49.568,63922374529,63922374645,7830.75,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,15993,False
241,17013,17014,-1,2026-08-14 07:18:27.736,2026-08-14 07:18:48.544,63922375128,63922375225,7821.5,10,False,False,True,True,True,63922375157,17015,1,7821.5,63922375309,TARGET,63922375174,7820.25,5879,False
242,17016,17017,-1,2026-08-14 07:19:30.928,2026-08-14 07:19:46.180,63922375186,63922375263,7820.5,10,False,True,True,True,True,63922375203,17017,0,7820.5,63922375324,TARGET,63922375227,7819.25,7801,False
243,17026,17027,-1,2026-08-14 07:21:34.048,2026-08-14 07:21:49.032,63922375309,63922375410,7816.75,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,16987,False
244,17058,17059,-1,2026-08-14 07:30:57.944,2026-08-14 07:31:26.884,63922375886,63922375979,7812.0,10,True,True,True,True,True,63922375959,17062,3,7812.0,63922376216,TARGET,63922376011,7810.75,17398,False
245,17318,17319,1,2026-08-14 11:13:15.740,2026-08-14 11:14:44.348,63922389284,63922390020,7805.75,10,False,False,True,False,True,63922389362,17320,1,7805.75,63922390679,STOP,63922390080,7803.25,22974,False
246,17340,17341,1,2026-08-14 11:50:32.152,2026-08-14 11:53:04.380,63922391584,63922392286,7807.0,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,21873,False
247,17720,17721,-1,2026-08-17 06:33:01.284,2026-08-17 06:33:20.140,63922631600,63922631664,7800.75,10,False,False,True,True,True,63922631641,17724,3,7800.75,63922631749,TARGET,63922631651,7799.5,14263,False
248,17726,17727,-1,2026-08-17 06:34:11.060,2026-08-17 06:34:24.108,63922631664,63922631712,7799.25,10,False,True,True,True,True,63922631665,17727,0,7799.25,63922631781,TARGET,63922631674,7798.0,2694,False
249,17731,17732,-1,2026-08-17 06:35:00.192,2026-08-17 06:35:02.568,63922631702,63922631771,7795.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,20883,False
250,17817,17818,-1,2026-08-17 07:00:20.040,2026-08-17 07:00:20.040,63922633220,63922633327,7789.5,10,True,True,True,True,False,,,,,,NOT_TRIGGERED,,,19260,False
251,17831,17832,-1,2026-08-17 07:03:12.332,2026-08-17 07:03:32.276,63922633412,63922633500,7791.5,7,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,14495,False
252,17872,17873,-1,2026-08-17 07:22:17.260,2026-08-17 07:22:41.572,63922634561,63922634727,7792.0,10,False,False,True,False,True,63922634664,17875,2,7792.0,63922634998,STOP,63922634722,7794.5,14270,False
253,17901,17902,-1,2026-08-17 07:38:39.176,2026-08-17 07:38:59.248,63922635539,63922635839,7791.25,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,19503,False
254,18161,18162,-1,2026-08-17 12:13:13.596,2026-08-17 12:15:53.084,63922652153,63922652803,7772.0,10,False,False,True,True,False,,,,,,NOT_TRIGGERED,,,20703,False
255,18173,18174,-1,2026-08-17 12:32:50.860,2026-08-17 12:32:57.476,63922653177,63922653505,7768.75,10,True,True,True,True,True,63922653183,18174,0,7768.75,63922654042,STOP,63922653243,7771.25,4812,False
256,18194,18195,-1,2026-08-17 12:53:10.012,2026-08-17 12:53:30.012,63922654410,63922654560,7767.75,10,False,True,True,True,True,63922654527,18200,5,7767.75,63922654784,TARGET,63922654572,7766.5,16572,False
257,18201,18202,-1,2026-08-17 12:56:00.912,2026-08-17 12:57:00.608,63922654620,63922654747,7766.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,13949,False
258,18973,18974,1,2026-08-18 06:31:49.232,2026-08-18 06:31:56.764,63922717916,63922717936,7734.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,9172,False
259,18994,18995,-1,2026-08-18 06:33:04.772,2026-08-18 06:33:07.112,63922717987,63922718001,7723.25,10,False,False,True,False,True,63922717988,18995,0,7723.25,63922718035,TARGET,63922718000,7722.0,4991,False
260,19002,19003,-1,2026-08-18 06:33:28.284,2026-08-18 06:33:35.124,63922718015,63922718043,7720.75,10,False,True,True,True,True,63922718043,19008,5,7720.75,63922718094,STOP,63922718060,7723.25,16457,False
261,19010,19011,-1,2026-08-18 06:34:06.476,2026-08-18 06:34:13.492,63922718053,63922718078,7719.5,10,False,True,True,True,False,,,,,,NOT_TRIGGERED,,,8891,False
262,19030,19031,1,2026-08-18 06:35:33.360,2026-08-18 06:35:36.148,63922718136,63922718156,7731.25,10,False,False,True,False,True,63922718140,19032,1,7731.25,63922718179,STOP,63922718143,7728.75,3671,False
263,19072,19073,1,2026-08-18 06:38:42.972,2026-08-18 06:39:05.084,63922718345,63922718375,7730.5,10,False,False,True,False,False,,,,,,NOT_TRIGGERED,,,9263,False
