bar,time,direction,body,tail,bar_distance8,close_depth,body_depth,core,strict,prime,segment,outcome
41751,2026-09-03 07:15:24.624,1,2.0,3.0,2.3103,10,10,False,False,True,HOLD,TARGET
41761,2026-09-03 07:17:57.908,1,0.0,5.0,-3.1502,3,3,False,False,True,HOLD,TARGET
41765,2026-09-03 07:19:06.600,1,1.0,4.0,-3.2231,2,1,False,False,True,HOLD,TARGET
41767,2026-09-03 07:19:33.000,1,1.0,4.0,0.0502,10,10,False,False,True,HOLD,TARGET
41770,2026-09-03 07:20:45.632,1,1.0,4.0,4.7795,10,10,True,True,True,HOLD,STOP
41795,2026-09-03 07:28:01.168,1,2.0,3.0,-0.8311,2,1,False,False,True,HOLD,STOP
41806,2026-09-03 07:30:47.824,1,2.0,3.0,-0.1125,9,1,False,False,True,HOLD,STOP
41827,2026-09-03 07:34:55.140,-1,2.0,3.0,5.5366,10,10,False,False,True,HOLD,TARGET
41836,2026-09-03 07:36:41.164,-1,2.0,3.0,-2.742,4,2,False,False,True,HOLD,STOP
41839,2026-09-03 07:37:23.040,-1,1.0,4.0,-3.1886,1,1,False,False,True,HOLD,STOP
41852,2026-09-03 07:39:40.304,-1,1.0,4.0,-1.0847,1,1,False,False,True,HOLD,TARGET
41858,2026-09-03 07:40:50.152,-1,2.0,3.0,-2.607,1,1,False,False,True,HOLD,TARGET
41880,2026-09-03 07:45:31.752,-1,2.0,3.0,-1.3622,5,1,False,False,True,HOLD,STOP
41894,2026-09-03 07:48:26.252,1,1.0,4.0,-0.8737,0,0,False,False,True,HOLD,TARGET
41935,2026-09-03 07:56:21.772,-1,0.0,5.0,0.7017,0,0,False,False,True,HOLD,TARGET
41938,2026-09-03 07:56:22.816,-1,1.0,4.0,5.6909,10,10,True,True,True,HOLD,TARGET
41966,2026-09-03 07:57:54.108,1,1.0,4.0,-0.6787,3,3,False,False,True,HOLD,TARGET
41968,2026-09-03 07:58:12.480,1,2.0,3.0,3.5771,10,10,False,False,True,HOLD,TARGET
41972,2026-09-03 07:59:09.640,1,2.0,3.0,3.2055,10,1,True,False,True,HOLD,TARGET
41975,2026-09-03 07:59:49.772,1,2.0,3.0,6.1008,10,10,True,True,True,HOLD,TARGET
41979,2026-09-03 08:01:00.460,1,2.0,3.0,1.7072,0,0,False,False,False,HOLD,TARGET
41984,2026-09-03 08:03:01.768,1,1.0,4.0,4.0626,10,10,True,True,False,HOLD,TARGET
41985,2026-09-03 08:03:12.304,1,2.0,3.0,4.382,10,10,True,True,False,HOLD,TARGET
41995,2026-09-03 08:05:52.640,1,0.0,5.0,6.9574,10,10,False,False,False,HOLD,TARGET
41999,2026-09-03 08:07:23.012,1,1.0,4.0,-0.4727,1,1,False,False,False,HOLD,TARGET
42013,2026-09-03 08:10:49.852,1,2.0,3.0,1.493,10,10,False,False,False,HOLD,TARGET
42014,2026-09-03 08:11:20.368,1,2.0,3.0,2.3834,10,10,True,False,False,HOLD,TARGET
42019,2026-09-03 08:13:36.308,1,1.0,4.0,2.1631,10,1,True,False,False,HOLD,TARGET
42023,2026-09-03 08:15:28.472,1,2.0,3.0,4.7568,10,10,True,True,False,HOLD,TARGET
42027,2026-09-03 08:17:31.968,1,1.0,4.0,0.938,0,0,False,False,False,HOLD,TARGET
42029,2026-09-03 08:18:40.564,1,2.0,3.0,-1.84,0,0,False,False,False,HOLD,TARGET
42030,2026-09-03 08:18:46.440,1,2.0,3.0,-0.2089,1,1,False,False,False,HOLD,TARGET
42048,2026-09-03 08:25:55.556,1,2.0,3.0,1.5289,2,1,False,False,False,HOLD,TARGET
42057,2026-09-03 08:29:44.536,1,2.0,3.0,6.1273,10,10,True,True,False,HOLD,TARGET
42063,2026-09-03 08:31:51.588,1,1.0,4.0,-0.3054,0,0,False,False,False,HOLD,STOP
42092,2026-09-03 08:45:29.340,1,2.0,3.0,-1.189,2,1,False,False,False,HOLD,TARGET
42095,2026-09-03 08:48:01.224,1,2.0,3.0,-2.9668,0,0,False,False,False,HOLD,TARGET
42096,2026-09-03 08:48:28.048,1,1.0,4.0,-1.8631,1,1,False,False,False,HOLD,TARGET
42098,2026-09-03 08:51:32.332,1,2.0,3.0,2.8606,10,10,False,False,False,HOLD,TARGET
42100,2026-09-03 08:52:30.460,1,2.0,3.0,5.1132,10,10,True,True,False,HOLD,STOP
42111,2026-09-03 08:59:52.872,1,2.0,3.0,0.5914,10,1,False,False,False,HOLD,STOP
42130,2026-09-03 09:11:13.772,-1,2.0,3.0,-1.9235,0,0,False,False,False,HOLD,TARGET
42148,2026-09-03 09:24:28.880,-1,1.0,4.0,-0.2392,10,8,False,False,False,HOLD,TARGET
42149,2026-09-03 09:25:03.372,-1,2.0,3.0,1.0362,10,10,False,False,False,HOLD,TARGET
42151,2026-09-03 09:26:49.892,-1,2.0,3.0,3.4046,10,10,False,False,False,HOLD,STOP
42195,2026-09-03 10:10:00.212,-1,2.0,3.0,4.3799,10,10,False,False,False,HOLD,TARGET
42203,2026-09-03 10:19:40.036,-1,2.0,3.0,-1.1049,3,1,False,False,False,HOLD,TARGET
42205,2026-09-03 10:21:39.340,-1,1.0,4.0,1.9365,10,10,False,False,False,HOLD,STOP
42253,2026-09-03 11:06:35.628,1,1.0,4.0,-1.2544,4,1,False,False,True,HOLD,TARGET
42257,2026-09-03 11:11:12.932,1,2.0,3.0,-1.9905,2,1,False,False,True,HOLD,TARGET
42260,2026-09-03 11:13:57.116,1,1.0,4.0,-2.2301,1,1,False,False,True,HOLD,TARGET
42261,2026-09-03 11:15:41.392,1,1.0,4.0,-1.2901,10,2,False,False,True,HOLD,STOP
42298,2026-09-03 12:15:33.976,-1,0.0,5.0,0.9191,10,10,False,False,True,HOLD,STOP
42318,2026-09-03 12:42:22.056,-1,2.0,3.0,0.3727,10,5,False,False,True,HOLD,TARGET
42337,2026-09-03 12:56:16.900,-1,0.0,5.0,2.0677,10,10,False,False,True,HOLD,TARGET
42345,2026-09-03 12:59:30.020,-1,2.0,3.0,-0.4857,2,1,False,False,True,HOLD,STOP
42389,2026-09-03 15:09:47.976,-1,2.0,3.0,-2.6307,6,1,False,False,False,HOLD,STOP
42418,2026-09-03 17:39:57.720,1,1.0,4.0,-0.6409,1,1,False,False,False,HOLD,TARGET
42419,2026-09-03 17:49:02.124,1,2.0,3.0,0.7238,10,10,False,False,False,HOLD,TARGET
42430,2026-09-03 18:36:59.320,1,1.0,4.0,-0.1369,1,1,False,False,False,HOLD,STOP
42439,2026-09-03 19:12:07.828,1,1.0,4.0,-1.2668,5,1,False,False,False,HOLD,TARGET
42440,2026-09-03 19:30:02.432,1,2.0,3.0,0.237,10,8,False,False,False,HOLD,TARGET
42442,2026-09-03 19:40:37.264,1,0.0,5.0,-3.2147,0,0,False,False,False,HOLD,TARGET
42454,2026-09-03 21:22:13.980,1,1.0,4.0,-1.4867,4,4,False,False,False,HOLD,TARGET
42472,2026-09-03 23:10:30.880,1,1.0,4.0,-2.6486,1,1,False,False,False,HOLD,TARGET
42502,2026-09-04 00:33:38.892,1,2.0,3.0,2.5801,10,10,False,False,False,HOLD,TARGET
42504,2026-09-04 00:38:41.840,1,2.0,3.0,-2.0565,0,0,False,False,False,HOLD,TARGET
42512,2026-09-04 01:01:18.068,1,0.0,5.0,-4.89,2,2,False,False,False,HOLD,NONE
42520,2026-09-04 01:12:30.868,1,2.0,3.0,-2.1124,1,1,False,False,False,HOLD,TARGET
42523,2026-09-04 01:20:36.444,1,0.0,5.0,-4.2751,1,1,False,False,False,HOLD,TARGET
42530,2026-09-04 01:47:12.116,1,2.0,3.0,-2.4283,1,1,False,False,False,HOLD,TARGET
42564,2026-09-04 03:42:25.628,1,2.0,3.0,-2.9147,1,1,False,False,False,HOLD,TARGET
42593,2026-09-04 05:06:54.688,-1,2.0,3.0,6.0526,10,10,True,True,False,HOLD,TARGET
42606,2026-09-04 05:14:08.104,-1,1.0,4.0,2.945,10,10,True,False,False,HOLD,TARGET
42607,2026-09-04 05:16:05.620,-1,0.0,5.0,1.9572,10,10,False,False,False,HOLD,TARGET
42608,2026-09-04 05:16:57.272,-1,1.0,4.0,1.9667,10,10,True,False,False,HOLD,STOP
42630,2026-09-04 05:29:54.020,1,1.0,4.0,5.4771,10,10,False,False,False,HOLD,STOP
42646,2026-09-04 05:30:00.972,1,2.0,3.0,-2.5615,1,1,False,False,False,HOLD,STOP
42647,2026-09-04 05:30:01.052,1,1.0,4.0,-1.5478,5,5,False,False,False,HOLD,STOP
42656,2026-09-04 05:30:01.116,-1,2.0,3.0,-1.7716,0,0,False,False,False,HOLD,TARGET
42663,2026-09-04 05:30:01.128,-1,0.0,5.0,0.1243,0,0,False,False,False,HOLD,TARGET
42702,2026-09-04 05:30:01.260,-1,1.0,4.0,-3.2673,0,0,False,False,False,HOLD,TARGET
42704,2026-09-04 05:30:01.264,-1,2.0,3.0,2.0112,10,10,False,False,False,HOLD,TARGET
42709,2026-09-04 05:30:01.336,-1,1.0,4.0,-2.3273,0,0,False,False,False,HOLD,TARGET
42711,2026-09-04 05:30:01.356,-1,0.0,5.0,-3.556,0,0,False,False,False,HOLD,TARGET
42824,2026-09-04 05:30:02.248,-1,1.0,4.0,-1.2938,1,1,False,False,False,HOLD,TARGET
42832,2026-09-04 05:30:03.072,-1,1.0,4.0,1.4012,10,10,False,False,False,HOLD,NONE
42833,2026-09-04 05:30:03.284,-1,2.0,3.0,2.3121,10,10,False,False,False,HOLD,STOP
42835,2026-09-04 05:30:03.588,-1,2.0,3.0,-2.2186,0,0,False,False,False,HOLD,TARGET
42841,2026-09-04 05:30:04.208,-1,2.0,3.0,-2.7873,2,1,False,False,False,HOLD,TARGET
42872,2026-09-04 05:30:07.708,-1,1.0,4.0,-0.1828,1,1,False,False,False,HOLD,STOP
42885,2026-09-04 05:30:10.160,1,1.0,4.0,-3.6663,0,0,False,False,False,HOLD,STOP
42916,2026-09-04 05:30:23.512,1,1.0,4.0,3.706,10,10,False,False,False,HOLD,TARGET
42918,2026-09-04 05:30:24.296,1,2.0,3.0,-0.1655,0,0,False,False,False,HOLD,TARGET
42924,2026-09-04 05:30:27.072,1,2.0,3.0,2.6236,10,10,False,False,False,HOLD,NONE
42927,2026-09-04 05:30:28.492,1,2.0,3.0,1.1891,1,1,False,False,False,HOLD,STOP
42966,2026-09-04 05:31:24.140,1,2.0,3.0,1.4396,10,1,False,False,False,HOLD,STOP
42968,2026-09-04 05:31:29.928,1,1.0,4.0,-1.7094,0,0,False,False,False,HOLD,STOP
42989,2026-09-04 05:32:15.620,-1,2.0,3.0,-2.8904,0,0,False,False,False,HOLD,TARGET
42991,2026-09-04 05:32:24.040,-1,2.0,3.0,1.0293,3,3,False,False,False,HOLD,TARGET
42994,2026-09-04 05:32:44.516,-1,2.0,3.0,2.1194,10,1,False,False,False,HOLD,STOP
43031,2026-09-04 05:36:02.440,1,2.0,3.0,-0.7264,2,1,False,False,False,HOLD,STOP
43045,2026-09-04 05:38:43.612,1,2.0,3.0,-2.4254,0,0,False,False,False,HOLD,TARGET
43066,2026-09-04 05:40:37.168,1,2.0,3.0,-1.4741,4,1,False,False,False,HOLD,TARGET
43067,2026-09-04 05:40:44.108,1,2.0,3.0,0.0757,6,5,False,False,False,HOLD,TARGET
43072,2026-09-04 05:42:07.844,1,0.0,5.0,-2.5195,1,1,False,False,False,HOLD,TARGET
43092,2026-09-04 05:47:30.124,-1,1.0,4.0,5.7671,10,10,True,True,False,HOLD,STOP
43124,2026-09-04 05:54:00.904,1,2.0,3.0,1.2802,10,4,False,False,False,HOLD,STOP
43136,2026-09-04 05:59:36.764,1,1.0,4.0,-2.8566,0,0,False,False,False,HOLD,STOP
43154,2026-09-04 06:05:57.688,1,2.0,3.0,1.0025,10,10,False,False,False,HOLD,STOP
43163,2026-09-04 06:10:21.100,-1,1.0,4.0,-2.5908,1,1,False,False,False,HOLD,STOP
43176,2026-09-04 06:20:18.204,1,2.0,3.0,-2.7447,1,1,False,False,False,HOLD,TARGET
43179,2026-09-04 06:22:04.132,1,2.0,3.0,0.3437,5,1,False,False,False,HOLD,TARGET
43205,2026-09-04 06:30:25.648,1,2.0,3.0,-0.3003,5,3,False,False,False,HOLD,TARGET
43207,2026-09-04 06:30:38.444,1,1.0,4.0,-3.3668,0,0,False,False,False,HOLD,TARGET
43208,2026-09-04 06:30:39.380,1,1.0,4.0,-2.1742,1,1,False,False,False,HOLD,TARGET
43209,2026-09-04 06:30:45.052,1,2.0,3.0,-0.4688,2,2,False,False,False,HOLD,TARGET
43210,2026-09-04 06:30:47.280,1,2.0,3.0,0.8576,10,10,False,False,False,HOLD,STOP
43223,2026-09-04 06:31:47.516,1,1.0,4.0,-0.9958,10,1,False,False,True,HOLD,TARGET
43229,2026-09-04 06:33:16.972,1,2.0,3.0,2.4318,10,10,False,False,True,HOLD,TARGET
43233,2026-09-04 06:33:52.528,1,1.0,4.0,-3.4155,0,0,False,False,True,HOLD,TARGET
43234,2026-09-04 06:34:01.908,1,0.0,5.0,-2.9898,1,1,False,False,True,HOLD,TARGET
43268,2026-09-04 06:41:14.984,-1,2.0,3.0,2.4096,10,10,False,False,True,HOLD,STOP
43274,2026-09-04 06:42:32.248,-1,0.0,5.0,-2.5508,3,3,False,False,True,HOLD,TARGET
43313,2026-09-04 06:52:31.344,-1,2.0,3.0,1.6168,10,10,False,False,False,HOLD,STOP
43343,2026-09-04 07:02:56.308,-1,2.0,3.0,3.2684,10,10,False,False,True,HOLD,STOP
43350,2026-09-04 07:04:45.128,-1,1.0,4.0,-2.5084,1,1,False,False,True,HOLD,NONE
43357,2026-09-04 07:06:45.752,-1,1.0,4.0,-2.5197,3,1,False,False,True,HOLD,TARGET
43366,2026-09-04 07:09:38.480,-1,2.0,3.0,0.2896,10,1,False,False,True,HOLD,TARGET
43368,2026-09-04 07:10:01.684,-1,2.0,3.0,3.5579,10,10,False,False,True,HOLD,TARGET
43377,2026-09-04 07:12:40.320,-1,2.0,3.0,5.1939,10,10,True,True,True,HOLD,TARGET
43417,2026-09-04 07:26:13.552,-1,2.0,3.0,-2.2596,2,1,False,False,True,HOLD,TARGET
43421,2026-09-04 07:28:02.648,-1,2.0,3.0,-1.8228,0,0,False,False,True,HOLD,STOP
43431,2026-09-04 07:31:41.084,-1,2.0,3.0,1.9382,8,8,False,False,True,HOLD,STOP
43458,2026-09-04 07:42:16.120,-1,1.0,4.0,-0.5128,10,1,False,False,True,HOLD,TARGET
43468,2026-09-04 07:45:32.396,-1,2.0,3.0,-2.4042,0,0,False,False,True,HOLD,TARGET
43469,2026-09-04 07:45:55.524,-1,2.0,3.0,-0.6477,1,1,False,False,True,HOLD,TARGET
43470,2026-09-04 07:46:42.112,-1,1.0,4.0,-0.0593,3,2,False,False,True,HOLD,TARGET
43484,2026-09-04 07:50:49.160,-1,2.0,3.0,-0.5913,0,0,False,False,True,HOLD,STOP
43504,2026-09-04 07:56:50.116,-1,1.0,4.0,2.0332,10,10,False,False,True,HOLD,TARGET
43511,2026-09-04 07:59:17.452,-1,1.0,4.0,-3.6488,2,1,False,False,True,HOLD,TARGET
43522,2026-09-04 08:02:21.028,-1,2.0,3.0,-1.8296,3,1,False,False,False,HOLD,TARGET
43559,2026-09-04 08:16:09.136,1,0.0,5.0,1.1013,10,10,False,False,False,HOLD,STOP
43579,2026-09-04 08:25:06.016,-1,2.0,3.0,-1.0183,4,1,False,False,False,HOLD,STOP
43582,2026-09-04 08:26:46.044,-1,1.0,4.0,-2.9825,1,1,False,False,False,HOLD,STOP
43591,2026-09-04 08:30:51.400,-1,2.0,3.0,0.3337,7,6,False,False,False,HOLD,TARGET
43618,2026-09-04 08:45:34.448,1,1.0,4.0,-0.0729,0,0,False,False,False,HOLD,TARGET
43627,2026-09-04 08:50:12.824,1,1.0,4.0,-3.1164,4,1,False,False,False,HOLD,TARGET
43680,2026-09-04 09:44:00.100,1,1.0,4.0,-2.0316,4,1,False,False,False,HOLD,TARGET
43683,2026-09-04 09:49:14.020,1,1.0,4.0,3.3295,10,10,True,False,False,HOLD,TARGET
43707,2026-09-04 10:16:18.224,-1,1.0,4.0,0.0965,10,1,False,False,False,HOLD,TARGET
43715,2026-09-04 10:25:17.156,-1,1.0,4.0,1.7652,10,10,False,False,False,HOLD,TARGET
43718,2026-09-04 10:28:59.760,-1,2.0,3.0,0.3148,1,1,False,False,False,HOLD,TARGET
43728,2026-09-04 10:35:41.280,-1,2.0,3.0,-1.0361,0,0,False,False,False,HOLD,TARGET
43731,2026-09-04 10:36:54.304,-1,2.0,3.0,-2.0787,1,1,False,False,False,HOLD,TARGET
43734,2026-09-04 10:39:24.472,-1,1.0,4.0,-3.3471,1,1,False,False,False,HOLD,TARGET
43784,2026-09-04 11:27:31.416,1,1.0,4.0,-3.7573,0,0,False,False,True,HOLD,TARGET
43797,2026-09-04 11:47:10.868,1,1.0,4.0,2.4826,10,10,False,False,True,HOLD,TARGET
43798,2026-09-04 11:52:30.856,1,2.0,3.0,3.1531,10,10,False,False,True,HOLD,TARGET
43801,2026-09-04 11:58:00.016,1,2.0,3.0,1.7072,10,1,False,False,True,HOLD,STOP
43831,2026-09-04 12:33:44.864,1,0.0,5.0,-2.215,1,1,False,False,True,HOLD,STOP
43842,2026-09-04 12:47:15.924,1,2.0,3.0,-0.025,9,1,False,False,True,HOLD,TARGET
43844,2026-09-04 12:50:00.048,1,2.0,3.0,3.3676,10,10,False,False,True,HOLD,TARGET
43855,2026-09-04 12:55:08.732,1,1.0,4.0,-3.1709,0,0,False,False,True,HOLD,STOP
43881,2026-09-04 13:02:59.412,-1,2.0,3.0,-2.0777,1,1,False,False,False,HOLD,TARGET
43884,2026-09-04 13:05:52.652,-1,2.0,3.0,3.0101,10,10,False,False,False,HOLD,TARGET
43894,2026-09-04 13:32:52.272,-1,2.0,3.0,5.0508,10,10,True,True,False,HOLD,STOP
43916,2026-09-06 15:08:13.464,1,0.0,5.0,-2.4409,1,1,False,False,False,HOLD,STOP
43917,2026-09-06 15:31:51.064,1,0.0,5.0,-2.2318,3,3,False,False,False,HOLD,STOP
43930,2026-09-06 16:46:29.500,1,1.0,4.0,-1.6015,3,1,False,False,False,HOLD,STOP
43940,2026-09-06 17:07:09.560,1,2.0,3.0,1.488,8,8,False,False,False,HOLD,STOP
43944,2026-09-06 17:11:15.364,1,1.0,4.0,-2.2352,1,1,False,False,False,HOLD,STOP
43972,2026-09-06 18:15:30.596,-1,0.0,5.0,1.769,10,10,False,False,False,HOLD,STOP
43988,2026-09-06 19:00:01.692,1,0.0,5.0,-2.7896,1,1,False,False,False,HOLD,STOP
43998,2026-09-06 19:56:38.328,-1,2.0,3.0,1.5463,5,5,False,False,False,HOLD,TARGET
44029,2026-09-06 22:08:38.280,-1,0.0,5.0,-4.6749,2,2,False,False,False,HOLD,TARGET
44030,2026-09-06 22:12:17.060,-1,2.0,3.0,-2.4138,4,3,False,False,False,HOLD,STOP
44031,2026-09-06 22:16:47.692,-1,1.0,4.0,-1.433,5,5,False,False,False,HOLD,STOP
44056,2026-09-06 23:18:13.864,1,2.0,3.0,2.8002,10,10,False,False,False,HOLD,TARGET
44060,2026-09-06 23:31:07.608,1,2.0,3.0,-1.0615,0,0,False,False,False,HOLD,TARGET
44075,2026-09-07 00:01:31.524,1,1.0,4.0,-0.4107,1,1,False,False,False,HOLD,TARGET
44077,2026-09-07 00:04:28.476,1,2.0,3.0,2.5293,10,10,True,False,False,HOLD,TARGET
44115,2026-09-07 00:54:47.952,1,2.0,3.0,-2.0905,2,1,False,False,False,HOLD,TARGET
44116,2026-09-07 00:55:46.396,1,1.0,4.0,-1.1815,3,3,False,False,False,HOLD,TARGET
44153,2026-09-07 02:08:16.824,-1,1.0,4.0,-2.6433,1,1,False,False,False,HOLD,TARGET
44154,2026-09-07 02:12:16.328,-1,2.0,3.0,-0.8337,3,3,False,False,False,HOLD,TARGET
44155,2026-09-07 02:17:14.996,-1,2.0,3.0,0.5738,10,4,False,False,False,HOLD,TARGET
44156,2026-09-07 02:18:10.288,-1,2.0,3.0,1.6685,10,10,False,False,False,HOLD,TARGET
44157,2026-09-07 02:22:00.472,-1,2.0,3.0,2.5199,10,10,False,False,False,HOLD,TARGET
44158,2026-09-07 02:23:36.404,-1,2.0,3.0,3.1822,10,10,False,False,False,HOLD,TARGET
44194,2026-09-07 03:56:57.320,-1,0.0,5.0,1.0026,10,10,False,False,False,HOLD,TARGET
44197,2026-09-07 04:01:02.968,-1,1.0,4.0,-1.2923,1,1,False,False,False,HOLD,TARGET
44203,2026-09-07 04:02:21.772,-1,2.0,3.0,-0.9514,2,1,False,False,False,HOLD,TARGET
44210,2026-09-07 04:08:57.940,-1,1.0,4.0,1.0118,5,5,False,False,False,HOLD,STOP
44211,2026-09-07 04:09:49.044,-1,2.0,3.0,2.0092,10,10,True,False,False,HOLD,STOP
44221,2026-09-07 04:21:56.888,-1,1.0,4.0,-0.2162,7,7,False,False,False,HOLD,TARGET
44224,2026-09-07 04:25:18.420,-1,2.0,3.0,3.8859,10,10,True,False,False,HOLD,STOP
44230,2026-09-07 04:34:32.176,-1,1.0,4.0,-0.709,4,3,False,False,False,HOLD,STOP
44237,2026-09-07 04:55:09.704,-1,1.0,4.0,-3.4362,1,1,False,False,False,HOLD,TARGET
44238,2026-09-07 04:57:53.520,-1,2.0,3.0,-1.4504,5,5,False,False,False,HOLD,TARGET
44246,2026-09-07 05:11:32.876,-1,2.0,3.0,-1.0768,4,3,False,False,False,HOLD,TARGET
44248,2026-09-07 05:17:56.364,-1,1.0,4.0,1.9535,10,10,False,False,False,HOLD,STOP
44271,2026-09-07 06:04:20.256,1,0.0,5.0,-4.318,1,1,False,False,False,HOLD,TARGET
44282,2026-09-07 06:24:59.584,1,2.0,3.0,3.5973,10,10,False,False,False,HOLD,TARGET
44288,2026-09-07 06:31:41.232,1,1.0,4.0,-0.5278,4,1,False,False,True,HOLD,TARGET
44302,2026-09-07 06:47:52.148,1,2.0,3.0,-2.0207,7,1,False,False,False,HOLD,STOP
44310,2026-09-07 07:00:58.940,1,2.0,3.0,-2.9756,1,1,False,False,True,HOLD,TARGET
44335,2026-09-07 07:53:33.088,-1,2.0,3.0,-0.7434,3,3,False,False,True,HOLD,TARGET
44336,2026-09-07 07:56:13.868,-1,1.0,4.0,-0.1338,7,7,False,False,True,HOLD,TARGET
44338,2026-09-07 07:58:20.160,-1,1.0,4.0,2.524,10,10,False,False,True,HOLD,TARGET
44344,2026-09-07 08:06:02.308,-1,2.0,3.0,-1.2625,2,1,False,False,False,HOLD,TARGET
44349,2026-09-07 08:23:29.732,-1,2.0,3.0,0.0153,8,1,False,False,False,HOLD,STOP
44396,2026-09-07 15:06:59.648,1,2.0,3.0,-2.3648,1,1,False,False,False,HOLD,STOP
44410,2026-09-07 16:04:57.300,-1,0.0,5.0,-2.8643,1,1,False,False,False,HOLD,TARGET
44412,2026-09-07 16:16:45.956,-1,1.0,4.0,0.2673,8,8,False,False,False,HOLD,TARGET
44445,2026-09-07 16:53:48.212,1,1.0,4.0,-1.3339,0,0,False,False,False,HOLD,TARGET
44492,2026-09-07 17:35:38.848,1,2.0,3.0,4.1826,10,10,False,False,False,HOLD,STOP
44496,2026-09-07 17:50:34.568,1,0.0,5.0,-1.9224,1,1,False,False,False,HOLD,STOP
44497,2026-09-07 17:55:07.716,1,1.0,4.0,-1.0507,3,2,False,False,False,HOLD,STOP
44521,2026-09-07 18:23:22.116,1,1.0,4.0,1.779,10,10,False,False,False,HOLD,TARGET
44524,2026-09-07 18:31:55.728,1,0.0,5.0,-0.1589,1,1,False,False,False,HOLD,TARGET
44525,2026-09-07 18:33:13.776,1,2.0,3.0,1.0987,10,2,False,False,False,HOLD,TARGET
44527,2026-09-07 18:38:07.064,1,2.0,3.0,4.0473,10,10,False,False,False,HOLD,TARGET
44533,2026-09-07 18:52:54.704,1,2.0,3.0,3.2122,10,10,True,False,False,HOLD,TARGET
44542,2026-09-07 19:16:42.180,1,1.0,4.0,-2.361,1,1,False,False,False,HOLD,TARGET
44570,2026-09-07 20:42:16.736,1,2.0,3.0,0.5273,2,1,False,False,False,HOLD,TARGET
44578,2026-09-07 21:24:52.876,1,2.0,3.0,2.2633,10,10,False,False,False,HOLD,STOP
44615,2026-09-07 22:28:13.076,-1,1.0,4.0,0.502,9,8,False,False,False,HOLD,TARGET
44622,2026-09-07 22:34:05.464,-1,2.0,3.0,6.4746,10,10,True,True,False,HOLD,STOP
44624,2026-09-07 22:38:04.544,-1,1.0,4.0,-0.4783,0,0,False,False,False,HOLD,STOP
44629,2026-09-07 22:41:54.576,-1,2.0,3.0,-0.7183,3,3,False,False,False,HOLD,TARGET
44630,2026-09-07 22:42:34.272,-1,2.0,3.0,0.6635,6,4,False,False,False,HOLD,TARGET
44631,2026-09-07 22:43:42.180,-1,1.0,4.0,0.9605,7,7,False,False,False,HOLD,TARGET
44635,2026-09-07 22:50:26.668,-1,1.0,4.0,-0.9218,0,0,False,False,False,HOLD,TARGET
44636,2026-09-07 22:50:52.492,-1,0.0,5.0,-1.0503,1,1,False,False,False,HOLD,TARGET
44638,2026-09-07 22:52:24.620,-1,2.0,3.0,2.1424,10,10,False,False,False,HOLD,TARGET
44645,2026-09-07 23:00:20.252,-1,1.0,4.0,0.2282,1,1,False,False,False,HOLD,TARGET
44660,2026-09-07 23:06:32.156,-1,0.0,5.0,0.1018,1,1,False,False,False,HOLD,STOP
44666,2026-09-07 23:10:04.080,-1,0.0,5.0,-4.9932,1,1,False,False,False,HOLD,TARGET
44683,2026-09-07 23:20:51.596,-1,1.0,4.0,-2.9626,0,0,False,False,False,HOLD,STOP
44695,2026-09-07 23:30:30.980,-1,2.0,3.0,-0.307,10,1,False,False,False,HOLD,TARGET
44696,2026-09-07 23:31:11.448,-1,1.0,4.0,0.2057,10,10,False,False,False,HOLD,STOP
44704,2026-09-07 23:35:53.620,-1,2.0,3.0,0.5186,6,1,False,False,False,HOLD,STOP
44705,2026-09-07 23:36:44.764,-1,1.0,4.0,0.8478,10,10,False,False,False,HOLD,STOP
44720,2026-09-07 23:46:18.380,1,0.0,5.0,0.0891,1,1,False,False,False,HOLD,STOP
44727,2026-09-07 23:57:32.308,1,1.0,4.0,-3.8652,3,1,False,False,False,HOLD,TARGET
44739,2026-09-08 00:04:38.072,1,2.0,3.0,0.0567,1,1,False,False,False,HOLD,TARGET
44781,2026-09-08 00:37:53.852,-1,2.0,3.0,1.4046,2,1,False,False,False,HOLD,TARGET
44782,2026-09-08 00:38:25.936,-1,0.0,5.0,0.7592,3,3,False,False,False,HOLD,TARGET
44784,2026-09-08 00:39:23.848,-1,2.0,3.0,3.842,10,10,True,False,False,HOLD,TARGET
44800,2026-09-08 00:51:50.384,-1,1.0,4.0,1.4507,10,10,False,False,False,HOLD,TARGET
44802,2026-09-08 00:53:17.040,-1,2.0,3.0,3.6554,10,10,True,False,False,HOLD,TARGET
44809,2026-09-08 00:57:16.000,-1,1.0,4.0,-3.5456,1,1,False,False,False,HOLD,TARGET
44822,2026-09-08 01:01:57.396,-1,2.0,3.0,-0.7567,7,7,False,False,False,HOLD,TARGET
44828,2026-09-08 01:03:20.984,-1,1.0,4.0,-1.2447,1,1,False,False,False,HOLD,TARGET
44830,2026-09-08 01:04:02.956,-1,2.0,3.0,-1.3455,0,0,False,False,False,HOLD,STOP
44832,2026-09-08 01:04:25.236,-1,2.0,3.0,-2.6164,0,0,False,False,False,HOLD,STOP
44856,2026-09-08 01:10:37.344,-1,1.0,4.0,-2.5786,0,0,False,False,False,HOLD,TARGET
44894,2026-09-08 01:26:58.192,1,0.0,5.0,-1.2099,1,1,False,False,False,HOLD,STOP
44908,2026-09-08 01:32:18.576,-1,2.0,3.0,-2.8528,1,1,False,False,False,HOLD,STOP
