Version,Families,BarNumber,Time,Direction,Segment,TickOutcome,TicksSeen
CURRENT,PIN7,17908,2026-08-17 07:37:05.388,-1,DEV,TARGET,2588
CURRENT,PIN7,17910,2026-08-17 07:38:39.176,-1,DEV,STOP,14503
CURRENT,PIN7,18181,2026-08-17 12:32:01.096,-1,DEV,TARGET,4021
CURRENT,PIN7,18182,2026-08-17 12:32:50.860,-1,DEV,TARGET,604
CURRENT,EMA24,18190,2026-08-17 12:40:13.856,-1,DEV,TARGET,3204
CURRENT,PIN7,18202,2026-08-17 12:52:51.016,-1,DEV,TARGET,1739
CURRENT,EMA8,18978,2026-08-18 06:31:32.724,1,DEV,TARGET,414
CURRENT,PIN7,19003,2026-08-18 06:33:04.772,-1,DEV,TARGET,5989
CURRENT,PIN7,19011,2026-08-18 06:33:28.284,-1,DEV,STOP,6385
CURRENT,EMA8,19013,2026-08-18 06:33:37.880,-1,DEV,TARGET,9022
CURRENT,EMA8,19017,2026-08-18 06:33:58.012,-1,DEV,TARGET,1652
CURRENT,EMA24,19023,2026-08-18 06:34:25.540,-1,DEV,STOP,9457
CURRENT,EMA24,19088,2026-08-18 06:39:35.528,1,DEV,TARGET,689
CURRENT,EMA8,19100,2026-08-18 06:40:57.548,1,DEV,TARGET,10555
CURRENT,PIN7,19251,2026-08-18 07:02:20.880,1,DEV,TARGET,1979
CURRENT,PIN7,19280,2026-08-18 07:07:45.552,1,DEV,TARGET,142
CURRENT,EMA24,19286,2026-08-18 07:08:55.048,1,DEV,STOP,6918
CURRENT,PIN_STRICT,19302,2026-08-18 07:11:35.256,-1,DEV,TARGET,3731
CURRENT,EMA8,19308,2026-08-18 07:12:24.392,-1,DEV,STOP,3780
CURRENT,EMA24,19318,2026-08-18 07:14:11.564,-1,DEV,STOP,8433
CURRENT,EMA8,19335,2026-08-18 07:16:40.876,1,DEV,TARGET,4142
CURRENT,PIN7,19348,2026-08-18 07:18:37.696,1,DEV,TARGET,1155
CURRENT,PIN7,19349,2026-08-18 07:18:42.392,1,DEV,TARGET,2927
CURRENT,EMA8,19380,2026-08-18 07:25:00.228,1,DEV,TARGET,7825
CURRENT,EMA8,19382,2026-08-18 07:25:15.764,1,DEV,TARGET,4025
CURRENT,EMA24,19389,2026-08-18 07:26:38.012,1,DEV,TARGET,516
CURRENT,EMA24,19416,2026-08-18 07:31:38.556,1,DEV,TARGET,9399
CURRENT,PIN7,19499,2026-08-18 07:53:22.356,-1,DEV,TARGET,115
CURRENT,PIN7,19501,2026-08-18 07:53:24.428,-1,DEV,TARGET,1
CURRENT,EMA8,19510,2026-08-18 07:54:06.944,-1,DEV,TARGET,6117
CURRENT,EMA24,19524,2026-08-18 07:57:23.440,-1,DEV,TARGET,951
CURRENT,EMA8,19832,2026-08-18 11:05:24.816,-1,DEV,TARGET,1981
CURRENT,PIN7,19878,2026-08-18 11:54:47.008,-1,DEV,TARGET,1255
CURRENT,PIN7,19883,2026-08-18 12:00:01.880,-1,DEV,STOP,20392
CURRENT,EMA8,19929,2026-08-18 12:56:14.180,-1,DEV,TARGET,5008
CURRENT,EMA8,19931,2026-08-18 12:57:11.036,-1,DEV,TARGET,5105
CURRENT,EMA8,20747,2026-08-19 06:33:40.184,-1,DEV,TARGET,1681
CURRENT,EMA8,20805,2026-08-19 06:40:27.852,-1,DEV,TARGET,570
CURRENT,EMA8,20808,2026-08-19 06:40:56.512,-1,DEV,STOP,3820
CURRENT,EMA24,20812,2026-08-19 06:41:19.264,-1,DEV,TARGET,10946
CURRENT,EMA8,20836,2026-08-19 06:44:39.044,1,DEV,TARGET,10707
CURRENT,PIN7,21042,2026-08-19 07:03:58.088,-1,DEV,STOP,5948
CURRENT,PIN7,21095,2026-08-19 07:11:11.092,-1,DEV,TARGET,4046
CURRENT,PIN7,21099,2026-08-19 07:12:07.208,-1,DEV,STOP,13105
CURRENT,EMA8,21101,2026-08-19 07:12:18.104,-1,DEV,TARGET,1959
CURRENT,EMA8,21103,2026-08-19 07:12:23.824,-1,DEV,TARGET,714
CURRENT,EMA8,21143,2026-08-19 07:17:23.944,1,DEV,TARGET,9932
CURRENT,EMA24,21161,2026-08-19 07:19:44.832,1,DEV,STOP,6790
CURRENT,EMA24,21206,2026-08-19 07:26:29.780,-1,DEV,TARGET,2728
CURRENT,EMA8,21225,2026-08-19 07:30:24.964,1,DEV,TARGET,1020
CURRENT,EMA8,21228,2026-08-19 07:30:58.048,1,DEV,TARGET,1251
CURRENT,EMA8,21232,2026-08-19 07:31:33.448,1,DEV,TARGET,1838
CURRENT,EMA8,21237,2026-08-19 07:32:54.000,1,DEV,TARGET,5273
CURRENT,EMA8,21239,2026-08-19 07:33:26.236,1,DEV,TARGET,2709
CURRENT,EMA24,21245,2026-08-19 07:34:57.468,1,DEV,TARGET,4205
CURRENT,EMA8,21252,2026-08-19 07:36:54.752,1,DEV,TARGET,2394
CURRENT,PIN_STRICT,21255,2026-08-19 07:37:32.544,1,DEV,TARGET,3900
CURRENT,PIN7,21256,2026-08-19 07:38:00.032,1,DEV,TARGET,627
CURRENT,EMA8,21274,2026-08-19 07:43:46.760,1,DEV,TARGET,15899
CURRENT,PIN7,21308,2026-08-19 07:56:09.676,1,DEV,TARGET,501
CURRENT,PIN7,21309,2026-08-19 07:56:12.928,1,DEV,TARGET,1072
CURRENT,PIN_STRICT,21311,2026-08-19 07:56:46.280,1,DEV,TARGET,12773
CURRENT,PIN7,21700,2026-08-19 11:01:15.076,1,DEV,TARGET,298
CURRENT,EMA24,21716,2026-08-19 11:05:12.540,1,DEV,TARGET,696
CURRENT,PIN7,21734,2026-08-19 11:08:32.724,-1,DEV,STOP,21822
CURRENT,EMA8,21737,2026-08-19 11:09:12.024,-1,DEV,TARGET,1078
CURRENT,EMA8,21739,2026-08-19 11:09:47.120,-1,DEV,STOP,12004
CURRENT,EMA8,21741,2026-08-19 11:10:30.596,-1,DEV,STOP,6456
CURRENT,EMA8,21743,2026-08-19 11:11:16.744,-1,DEV,STOP,2320
CURRENT,EMA8,21791,2026-08-19 11:34:12.500,1,DEV,TARGET,1195
CURRENT,EMA8,21795,2026-08-19 11:35:52.824,1,DEV,TARGET,25390
CURRENT,PIN7,21837,2026-08-19 12:09:37.936,1,DEV,STOP,16169
CURRENT,EMA8,21882,2026-08-19 12:40:34.820,-1,DEV,TARGET,1943
CURRENT,EMA8,21893,2026-08-19 12:45:43.884,-1,DEV,TARGET,1092
CURRENT,EMA24,21905,2026-08-19 12:48:30.592,-1,DEV,TARGET,813
CURRENT,EMA8,21908,2026-08-19 12:50:00.024,-1,DEV,TARGET,1898
CURRENT,EMA8,21920,2026-08-19 12:52:00.224,-1,DEV,TARGET,1351
CURRENT,PIN7,21958,2026-08-19 12:59:57.512,1,DEV,TARGET,3518
CURRENT,PIN7,22989,2026-08-20 06:31:16.112,1,DEV,TARGET,201
CURRENT,EMA24,23000,2026-08-20 06:32:55.440,1,DEV,TARGET,272
CURRENT,EMA8,23015,2026-08-20 06:34:23.120,1,DEV,TARGET,3440
CURRENT,EMA8,23017,2026-08-20 06:34:37.024,1,DEV,TARGET,60
CURRENT,EMA24,23024,2026-08-20 06:35:15.608,1,DEV,TARGET,1
CURRENT,PIN7,23033,2026-08-20 06:35:29.792,1,DEV,TARGET,623
CURRENT,PIN7,23061,2026-08-20 06:39:36.900,1,DEV,STOP,7626
CURRENT,EMA8,23096,2026-08-20 06:43:25.136,1,DEV,TARGET,6850
CURRENT,EMA8,23098,2026-08-20 06:43:43.292,1,DEV,TARGET,900
CURRENT,PIN7,23100,2026-08-20 06:44:03.852,1,DEV,STOP,9021
CURRENT,EMA8,23102,2026-08-20 06:44:19.000,1,DEV,STOP,5380
CURRENT,EMA24,23266,2026-08-20 07:03:58.616,-1,DEV,TARGET,680
CURRENT,PIN7,23275,2026-08-20 07:05:05.376,-1,DEV,TARGET,440
CURRENT,PIN7,23305,2026-08-20 07:08:35.256,-1,DEV,STOP,2347
CURRENT,PIN7,23314,2026-08-20 07:09:51.876,1,DEV,TARGET,5765
CURRENT,PIN7,23315,2026-08-20 07:09:58.196,1,DEV,STOP,15776
CURRENT,PIN7,23316,2026-08-20 07:10:07.588,1,DEV,STOP,11759
CURRENT,EMA8,23318,2026-08-20 07:10:28.672,1,DEV,STOP,5286
CURRENT,EMA8,23366,2026-08-20 07:18:03.704,-1,DEV,STOP,10586
CURRENT,EMA8,23398,2026-08-20 07:21:36.476,1,DEV,STOP,5948
CURRENT,PIN7,23416,2026-08-20 07:23:44.936,1,DEV,TARGET,2999
CURRENT,EMA8,23424,2026-08-20 07:24:51.928,1,DEV,STOP,6925
CURRENT,EMA24,23430,2026-08-20 07:25:28.572,1,DEV,TARGET,450
CURRENT,PIN7,23456,2026-08-20 07:29:16.044,-1,DEV,STOP,5974
CURRENT,EMA24,23460,2026-08-20 07:30:00.072,-1,DEV,TARGET,3586
CURRENT,PIN7,23488,2026-08-20 07:33:32.992,1,DEV,TARGET,2826
CURRENT,PIN7,23489,2026-08-20 07:33:41.024,1,DEV,TARGET,5336
CURRENT,PIN7,23490,2026-08-20 07:34:10.376,1,DEV,TARGET,163
CURRENT,PIN7,23517,2026-08-20 07:37:35.788,1,DEV,STOP,7542
CURRENT,EMA8,23552,2026-08-20 07:45:26.396,1,DEV,TARGET,1202
CURRENT,EMA8,23602,2026-08-20 07:57:00.696,-1,DEV,TARGET,4732
CURRENT,EMA8,24151,2026-08-20 11:10:09.464,-1,DEV,TARGET,1979
CURRENT,EMA8,24161,2026-08-20 11:14:29.476,-1,DEV,TARGET,3794
CURRENT,PIN_STRICT,24166,2026-08-20 11:16:50.604,-1,DEV,STOP,6072
CURRENT,PIN7,24251,2026-08-20 12:20:26.560,-1,DEV,STOP,8539
CURRENT,EMA24,24270,2026-08-20 12:36:16.180,-1,DEV,STOP,2190
CURRENT,PIN7,24280,2026-08-20 12:43:56.612,-1,DEV,TARGET,785
CURRENT,EMA8,24322,2026-08-20 12:55:25.872,-1,DEV,TARGET,938
CURRENT,EMA8,24330,2026-08-20 12:57:06.812,-1,DEV,TARGET,1879
CURRENT,PIN7,24332,2026-08-20 12:57:26.816,-1,DEV,STOP,9533
CURRENT,EMA8,24334,2026-08-20 12:58:06.760,-1,DEV,STOP,5907
CURRENT,EMA24,24339,2026-08-20 12:59:00.448,-1,DEV,STOP,7709
CURRENT,EMA8,24353,2026-08-20 12:59:53.388,-1,DEV,STOP,4868
CURRENT,EMA24,24355,2026-08-20 12:59:55.408,-1,DEV,STOP,3159
CURRENT,EMA24,25008,2026-08-21 06:31:49.388,-1,DEV,TARGET,1415
CURRENT,EMA8,25038,2026-08-21 06:35:35.072,-1,DEV,TARGET,1
CURRENT,PIN7,25088,2026-08-21 06:43:39.956,-1,DEV,STOP,4020
CURRENT,PIN7,25195,2026-08-21 07:04:44.068,1,DEV,TARGET,3938
CURRENT,EMA24,25213,2026-08-21 07:10:05.708,1,DEV,TARGET,6229
CURRENT,EMA8,25234,2026-08-21 07:14:36.880,-1,DEV,STOP,11100
CURRENT,EMA8,25236,2026-08-21 07:15:10.136,-1,DEV,STOP,22969
CURRENT,PIN7,25306,2026-08-21 07:35:51.960,-1,DEV,TARGET,1426
CURRENT,EMA8,25311,2026-08-21 07:36:54.256,-1,DEV,TARGET,515
CURRENT,EMA8,25354,2026-08-21 07:51:14.888,1,DEV,TARGET,11427
CURRENT,EMA8,25356,2026-08-21 07:51:57.240,1,DEV,TARGET,5951
CURRENT,EMA24,25366,2026-08-21 07:54:53.580,1,DEV,TARGET,5676
CURRENT,EMA24,25689,2026-08-21 11:01:57.436,-1,DEV,STOP,4110
CURRENT,EMA24,25700,2026-08-21 11:13:49.524,-1,DEV,TARGET,23522
CURRENT,PIN7,25710,2026-08-21 11:30:21.212,-1,DEV,TARGET,1054
CURRENT,PIN7,25712,2026-08-21 11:33:05.704,-1,DEV,STOP,9153
CURRENT,EMA24,25743,2026-08-21 12:13:31.520,1,DEV,TARGET,11527
CURRENT,PIN7,25770,2026-08-21 12:45:08.000,1,DEV,TARGET,7741
CURRENT,PIN7,25776,2026-08-21 12:49:23.516,1,DEV,STOP,2275
CURRENT,PIN7,25808,2026-08-21 12:59:40.164,-1,DEV,TARGET,20
CURRENT,PIN_STRICT,26823,2026-08-24 06:31:01.644,-1,HOLD,TARGET,1
CURRENT,EMA24,26832,2026-08-24 06:31:30.156,-1,HOLD,STOP,3555
CURRENT,EMA8,26853,2026-08-24 06:33:54.080,-1,HOLD,TARGET,16426
CURRENT,PIN7,26860,2026-08-24 06:35:10.788,-1,HOLD,STOP,5177
CURRENT,EMA8,26891,2026-08-24 06:39:00.164,-1,HOLD,STOP,20324
CURRENT,EMA8,26930,2026-08-24 06:43:43.568,-1,HOLD,TARGET,9011
CURRENT,EMA8,26932,2026-08-24 06:44:19.540,-1,HOLD,TARGET,583
CURRENT,EMA8,27069,2026-08-24 07:03:32.376,-1,HOLD,TARGET,1601
CURRENT,PIN7,27097,2026-08-24 07:09:28.340,-1,HOLD,STOP,3862
CURRENT,PIN7,27110,2026-08-24 07:13:01.032,-1,HOLD,STOP,7177
CURRENT,EMA24,27151,2026-08-24 07:23:59.072,1,HOLD,STOP,5497
CURRENT,PIN_STRICT,27177,2026-08-24 07:33:34.588,1,HOLD,TARGET,2332
CURRENT,EMA8,27183,2026-08-24 07:36:09.316,1,HOLD,TARGET,3239
CURRENT,EMA8,27185,2026-08-24 07:36:27.016,1,HOLD,TARGET,4752
CURRENT,EMA8,27190,2026-08-24 07:38:34.228,1,HOLD,TARGET,19918
CURRENT,PIN7,27562,2026-08-24 11:14:21.836,1,HOLD,TARGET,2343
CURRENT,PIN7,27581,2026-08-24 11:28:57.680,1,HOLD,TARGET,4193
CURRENT,PIN7,27659,2026-08-24 12:52:00.084,-1,HOLD,TARGET,654
CURRENT,PIN7,28463,2026-08-25 06:37:54.456,1,HOLD,STOP,11643
CURRENT,EMA8,28553,2026-08-25 07:00:05.964,-1,HOLD,TARGET,7674
CURRENT,EMA24,28568,2026-08-25 07:03:45.636,-1,HOLD,TARGET,1640
CURRENT,EMA24,28574,2026-08-25 07:05:59.660,-1,HOLD,TARGET,3899
CURRENT,EMA8,28582,2026-08-25 07:08:25.876,-1,HOLD,STOP,19168
CURRENT,PIN7,28614,2026-08-25 07:22:41.676,-1,HOLD,TARGET,5517
CURRENT,PIN7,28615,2026-08-25 07:22:58.988,-1,HOLD,TARGET,4403
CURRENT,PIN7,28616,2026-08-25 07:23:21.644,-1,HOLD,TARGET,7809
CURRENT,EMA8,28645,2026-08-25 07:30:28.516,-1,HOLD,TARGET,1
CURRENT,EMA8,28702,2026-08-25 07:31:24.300,1,HOLD,TARGET,4761
CURRENT,PIN7,28706,2026-08-25 07:32:14.608,1,HOLD,TARGET,498
CURRENT,EMA8,28715,2026-08-25 07:34:01.968,1,HOLD,STOP,5352
CURRENT,PIN7,29029,2026-08-25 11:45:29.616,1,HOLD,TARGET,240
CURRENT,EMA8,29035,2026-08-25 11:59:02.464,1,HOLD,TARGET,2815
CURRENT,EMA24,29751,2026-08-26 06:33:03.000,1,HOLD,TARGET,16763
CURRENT,PIN7,29760,2026-08-26 06:34:08.404,1,HOLD,TARGET,3035
CURRENT,PIN7,29761,2026-08-26 06:34:20.020,1,HOLD,TARGET,743
CURRENT,EMA8,29764,2026-08-26 06:34:43.184,1,HOLD,TARGET,1764
CURRENT,EMA8,29767,2026-08-26 06:35:01.308,1,HOLD,STOP,2464
CURRENT,EMA24,29802,2026-08-26 06:39:26.060,1,HOLD,TARGET,17590
CURRENT,PIN7,29826,2026-08-26 06:43:30.880,1,HOLD,TARGET,883
CURRENT,PIN_STRICT,29831,2026-08-26 06:43:34.616,1,HOLD,STOP,5426
CURRENT,EMA8,29835,2026-08-26 06:43:43.896,1,HOLD,TARGET,8932
CURRENT,EMA8,29837,2026-08-26 06:44:02.284,1,HOLD,TARGET,1696
CURRENT,EMA24,29900,2026-08-26 07:00:17.256,1,HOLD,TARGET,2565
CURRENT,EMA24,29904,2026-08-26 07:02:09.948,1,HOLD,TARGET,3115
CURRENT,EMA24,29910,2026-08-26 07:05:35.964,1,HOLD,TARGET,9616
CURRENT,EMA8,29935,2026-08-26 07:15:28.088,-1,HOLD,TARGET,5651
CURRENT,EMA24,29941,2026-08-26 07:18:26.280,-1,HOLD,TARGET,822
CURRENT,PIN7,29946,2026-08-26 07:20:58.876,-1,HOLD,TARGET,800
CURRENT,EMA8,29954,2026-08-26 07:23:51.400,-1,HOLD,TARGET,794
CURRENT,PIN7,29957,2026-08-26 07:25:01.820,-1,HOLD,TARGET,8398
CURRENT,PIN7,29958,2026-08-26 07:25:46.456,-1,HOLD,TARGET,1581
CURRENT,PIN_STRICT,29962,2026-08-26 07:27:01.112,-1,HOLD,TARGET,11789
CURRENT,EMA8,29979,2026-08-26 07:32:17.356,-1,HOLD,STOP,14758
CURRENT,EMA8,30019,2026-08-26 07:54:49.608,1,HOLD,TARGET,11388
CURRENT,EMA8,30026,2026-08-26 07:59:54.072,1,HOLD,TARGET,2386
CURRENT,EMA8,30316,2026-08-26 11:52:20.032,1,HOLD,TARGET,2221
CURRENT,EMA8,30321,2026-08-26 11:57:24.740,1,HOLD,TARGET,947
CURRENT,EMA24,30345,2026-08-26 12:15:07.732,1,HOLD,TARGET,2281
CURRENT,PIN7,30405,2026-08-26 12:59:00.164,-1,HOLD,TARGET,2144
CURRENT,EMA24,30416,2026-08-26 12:59:55.268,-1,HOLD,TARGET,290
CURRENT,PIN_STRICT,31396,2026-08-27 06:31:59.912,-1,HOLD,TARGET,2007
CURRENT,EMA8,31497,2026-08-27 06:43:34.728,1,HOLD,TARGET,8466
CURRENT,EMA8,31501,2026-08-27 06:44:04.728,1,HOLD,TARGET,1
CURRENT,EMA8,31677,2026-08-27 07:01:42.060,1,HOLD,STOP,15986
CURRENT,EMA24,31682,2026-08-27 07:02:17.404,1,HOLD,TARGET,10899
CURRENT,EMA24,31700,2026-08-27 07:04:47.928,1,HOLD,TARGET,5850
CURRENT,EMA8,31706,2026-08-27 07:05:40.492,1,HOLD,STOP,8282
CURRENT,EMA8,31722,2026-08-27 07:07:27.932,-1,HOLD,STOP,6946
CURRENT,EMA24,31773,2026-08-27 07:16:48.264,1,HOLD,TARGET,10411
CURRENT,PIN7,31778,2026-08-27 07:18:28.068,1,HOLD,TARGET,919
CURRENT,EMA8,31783,2026-08-27 07:20:02.780,1,HOLD,TARGET,1646
CURRENT,PIN7,31786,2026-08-27 07:21:01.624,1,HOLD,STOP,5033
CURRENT,EMA24,31790,2026-08-27 07:22:06.456,1,HOLD,TARGET,14624
CURRENT,PIN7,31843,2026-08-27 07:36:50.584,1,HOLD,TARGET,2095
CURRENT,PIN7,31844,2026-08-27 07:37:07.932,1,HOLD,TARGET,1267
CURRENT,PIN_STRICT,31888,2026-08-27 07:49:51.540,1,HOLD,TARGET,21169
CURRENT,PIN7,31921,2026-08-27 07:59:29.788,1,HOLD,TARGET,10925
CURRENT,PIN7,32186,2026-08-27 11:01:52.068,-1,HOLD,TARGET,1
CURRENT,PIN_STRICT,32190,2026-08-27 11:02:18.828,-1,HOLD,STOP,9419
CURRENT,EMA8,32192,2026-08-27 11:03:29.028,-1,HOLD,TARGET,4726
CURRENT,EMA8,32194,2026-08-27 11:04:11.016,-1,HOLD,TARGET,198
CURRENT,EMA8,32208,2026-08-27 11:12:07.420,-1,HOLD,TARGET,1648
CURRENT,EMA8,32211,2026-08-27 11:13:17.364,-1,HOLD,TARGET,1002
CURRENT,PIN7,32213,2026-08-27 11:13:57.080,-1,HOLD,TARGET,571
CURRENT,EMA8,32221,2026-08-27 11:16:20.984,-1,HOLD,STOP,8332
CURRENT,PIN7,32237,2026-08-27 11:26:33.700,-1,HOLD,TARGET,1900
CURRENT,PIN7,32238,2026-08-27 11:27:01.020,-1,HOLD,TARGET,1377
CURRENT,EMA8,32245,2026-08-27 11:29:02.884,-1,HOLD,TARGET,1850
CURRENT,PIN7,32287,2026-08-27 11:49:46.440,-1,HOLD,TARGET,793
CURRENT,PIN7,32359,2026-08-27 12:33:42.088,1,HOLD,TARGET,4824
CURRENT,PIN7,32360,2026-08-27 12:34:39.128,1,HOLD,TARGET,2171
CURRENT,EMA24,32378,2026-08-27 12:50:40.340,1,HOLD,TARGET,6608
CURRENT,EMA8,32393,2026-08-27 12:55:12.044,1,HOLD,STOP,6080
CURRENT,EMA8,32395,2026-08-27 12:55:30.552,1,HOLD,TARGET,25352
CURRENT,EMA24,32397,2026-08-27 12:56:18.680,1,HOLD,TARGET,10665
CURRENT,EMA24,32898,2026-08-28 06:38:18.376,1,HOLD,TARGET,16192
CURRENT,EMA24,32900,2026-08-28 06:39:16.380,1,HOLD,TARGET,4841
CURRENT,EMA24,32919,2026-08-28 06:44:57.920,1,HOLD,STOP,5081
CURRENT,EMA24,33012,2026-08-28 07:00:00.488,-1,HOLD,NONE,0
CURRENT,PIN7,33133,2026-08-28 07:00:15.744,1,HOLD,TARGET,13
CURRENT,PIN7,33140,2026-08-28 07:00:19.516,1,HOLD,TARGET,1310
CURRENT,EMA8,33143,2026-08-28 07:00:20.956,1,HOLD,TARGET,186
CURRENT,EMA8,33145,2026-08-28 07:00:22.072,1,HOLD,TARGET,247
CURRENT,EMA8,33149,2026-08-28 07:00:23.412,1,HOLD,STOP,222
CURRENT,PIN7,33167,2026-08-28 07:00:39.456,1,HOLD,TARGET,147
CURRENT,PIN7,33168,2026-08-28 07:00:39.704,1,HOLD,TARGET,1358
CURRENT,EMA8,33198,2026-08-28 07:01:49.600,-1,HOLD,STOP,8888
CURRENT,EMA8,33200,2026-08-28 07:01:51.768,-1,HOLD,TARGET,2805
CURRENT,EMA8,33202,2026-08-28 07:01:53.808,-1,HOLD,STOP,6262
CURRENT,EMA24,33205,2026-08-28 07:02:09.844,-1,HOLD,TARGET,3003
CURRENT,EMA8,33235,2026-08-28 07:03:52.036,-1,HOLD,TARGET,1322
CURRENT,PIN7,33239,2026-08-28 07:04:06.452,-1,HOLD,STOP,13065
CURRENT,EMA8,33242,2026-08-28 07:04:17.184,-1,HOLD,TARGET,704
CURRENT,PIN7,33280,2026-08-28 07:06:31.036,-1,HOLD,STOP,12273
CURRENT,EMA8,33284,2026-08-28 07:06:52.520,-1,HOLD,TARGET,6822
CURRENT,EMA8,33290,2026-08-28 07:07:12.584,-1,HOLD,STOP,5218
CURRENT,EMA24,33294,2026-08-28 07:07:30.536,-1,HOLD,TARGET,25072
CURRENT,PIN7,33335,2026-08-28 07:10:46.692,-1,HOLD,TARGET,12492
CURRENT,PIN7,33336,2026-08-28 07:11:16.484,-1,HOLD,TARGET,5567
CURRENT,EMA8,33338,2026-08-28 07:11:31.348,-1,HOLD,TARGET,1
CURRENT,PIN7,33341,2026-08-28 07:11:46.592,-1,HOLD,STOP,6145
CURRENT,PIN7,33342,2026-08-28 07:11:52.832,-1,HOLD,STOP,1707
CURRENT,EMA24,33351,2026-08-28 07:12:54.552,-1,HOLD,TARGET,2879
CURRENT,PIN_STRICT,33358,2026-08-28 07:13:33.236,-1,HOLD,TARGET,3440
CURRENT,EMA8,33362,2026-08-28 07:14:03.996,-1,HOLD,STOP,5077
CURRENT,PIN7,33399,2026-08-28 07:17:46.304,1,HOLD,TARGET,3644
CURRENT,PIN_STRICT,33401,2026-08-28 07:18:10.060,1,HOLD,TARGET,1649
CURRENT,EMA8,33405,2026-08-28 07:18:31.644,1,HOLD,TARGET,1225
CURRENT,PIN7,33407,2026-08-28 07:18:43.252,1,HOLD,TARGET,10589
CURRENT,PIN7,33411,2026-08-28 07:19:24.168,1,HOLD,TARGET,1
CURRENT,EMA8,33415,2026-08-28 07:19:43.604,1,HOLD,TARGET,11030
CURRENT,PIN7,33472,2026-08-28 07:26:09.456,-1,HOLD,TARGET,1674
CURRENT,PIN7,33487,2026-08-28 07:27:42.952,-1,HOLD,TARGET,2207
CURRENT,EMA8,33494,2026-08-28 07:28:44.952,-1,HOLD,STOP,4427
CURRENT,PIN7,33536,2026-08-28 07:31:35.132,1,HOLD,STOP,2109
CURRENT,PIN7,33559,2026-08-28 07:33:42.908,1,HOLD,TARGET,2636
CURRENT,EMA8,33566,2026-08-28 07:34:31.848,1,HOLD,TARGET,5225
CURRENT,EMA8,33568,2026-08-28 07:34:47.396,1,HOLD,TARGET,2759
CURRENT,PIN7,33571,2026-08-28 07:35:25.568,1,HOLD,TARGET,12776
CURRENT,PIN7,33577,2026-08-28 07:36:15.276,1,HOLD,TARGET,1157
CURRENT,EMA8,33586,2026-08-28 07:37:43.952,1,HOLD,TARGET,655
CURRENT,EMA8,33589,2026-08-28 07:38:14.104,1,HOLD,TARGET,1
CURRENT,EMA24,33598,2026-08-28 07:40:16.532,1,HOLD,TARGET,1861
CURRENT,EMA8,33610,2026-08-28 07:42:52.428,1,HOLD,TARGET,561
CURRENT,EMA8,33616,2026-08-28 07:43:56.116,1,HOLD,TARGET,1000
CURRENT,PIN_STRICT,33620,2026-08-28 07:44:33.828,1,HOLD,TARGET,3030
CURRENT,PIN_STRICT,33621,2026-08-28 07:44:42.492,1,HOLD,STOP,16946
CURRENT,EMA8,33627,2026-08-28 07:45:29.024,1,HOLD,STOP,4407
CURRENT,EMA24,33631,2026-08-28 07:46:09.628,1,HOLD,TARGET,5362
CURRENT,EMA8,33637,2026-08-28 07:47:08.924,1,HOLD,TARGET,2523
CURRENT,PIN7,33647,2026-08-28 07:50:20.836,1,HOLD,TARGET,2256
CURRENT,PIN7,33648,2026-08-28 07:50:25.360,1,HOLD,TARGET,2864
CURRENT,EMA8,33652,2026-08-28 07:51:32.292,1,HOLD,TARGET,10310
CURRENT,EMA8,33657,2026-08-28 07:52:30.424,1,HOLD,TARGET,6213
CURRENT,PIN7,33659,2026-08-28 07:53:01.616,1,HOLD,TARGET,6645
CURRENT,EMA8,33661,2026-08-28 07:53:12.428,1,HOLD,TARGET,2331
CURRENT,PIN_STRICT,33665,2026-08-28 07:54:02.320,1,HOLD,TARGET,22833
CURRENT,EMA8,33670,2026-08-28 07:55:47.512,1,HOLD,TARGET,1858
CURRENT,PIN7,33672,2026-08-28 07:56:25.168,1,HOLD,TARGET,18331
CURRENT,EMA8,33676,2026-08-28 07:57:37.104,1,HOLD,TARGET,14031
CURRENT,PIN7,33678,2026-08-28 07:59:12.924,1,HOLD,TARGET,1100
CURRENT,EMA24,34537,2026-08-28 11:05:06.168,1,HOLD,TARGET,1037
CURRENT,PIN_STRICT,34643,2026-08-28 11:51:04.068,-1,HOLD,TARGET,14830
CURRENT,EMA8,34688,2026-08-28 12:12:51.752,1,HOLD,TARGET,37792
CURRENT,EMA24,34691,2026-08-28 12:14:26.916,1,HOLD,TARGET,1528
CURRENT,EMA8,34704,2026-08-28 12:22:03.272,1,HOLD,STOP,7634
CURRENT,EMA24,34709,2026-08-28 12:25:16.408,1,HOLD,TARGET,2152
CURRENT,PIN7,34732,2026-08-28 12:39:40.992,1,HOLD,TARGET,830
CURRENT,EMA8,34759,2026-08-28 12:50:25.512,1,HOLD,STOP,7141
CURRENT,PIN7,34785,2026-08-28 12:56:40.660,1,HOLD,TARGET,2895
CURRENT,PIN7,34786,2026-08-28 12:57:14.780,1,HOLD,STOP,7939
CURRENT,EMA8,34813,2026-08-28 12:59:58.116,-1,HOLD,STOP,1872
CURRENT,PIN_STRICT,35892,2026-08-31 06:33:26.868,-1,HOLD,TARGET,2286
CURRENT,PIN7,35893,2026-08-31 06:33:30.488,-1,HOLD,STOP,4073
CURRENT,EMA8,35902,2026-08-31 06:34:25.472,-1,HOLD,TARGET,5434
CURRENT,EMA8,35905,2026-08-31 06:34:56.056,-1,HOLD,TARGET,1157
