bar,time,text_time,direction,entry,length,start_order,prior50,prior24,current50,gap2450,penetration,recovery,tail,shape,early,won
10588,63921771067,2026-08-07 07:31:07.824,1,7775.25,6,True,49.13489647408938,48.99502440458689,14.430436070053354,11.446239,-0.106745,1.0,3.0,tail_2_3,True,False
10590,63921771078,2026-08-07 07:31:18.680,1,7775.25,1,True,48.330997432208235,47.32976913781828,8.538311506432343,9.936129,0.13522,4.0,0.0,no_tail,True,False
10598,63921771133,2026-08-07 07:32:13.812,1,7775.25,1,False,8.803571049625464,-11.499983526135278,10.648065573250923,5.541104,0.563597,1.0,3.0,tail_2_3,True,False
10602,63921771170,2026-08-07 07:32:50.588,1,7775.0,1,False,10.648065573250923,-4.819475629558985,9.209938148742495,4.503061,2.145573,0.0,4.0,tail_ge4,True,True
10617,63921771307,2026-08-07 07:35:07.212,1,7774.25,1,False,-3.0727645229925087,-8.659677066671788,-0.7081397755431063,0.360284,3.638082,4.0,0.0,no_tail,True,True
10619,63921771314,2026-08-07 07:35:14.472,1,7775.0,1,False,-0.6803363067743565,-3.1656896804961043,4.579310726931035,0.495843,0.822774,4.0,0.0,no_tail,True,False
10643,63921771461,2026-08-07 07:37:41.668,-1,7771.75,2,True,31.255406038085727,42.77779895095101,-2.681926654784362,2.985909,4.129236,4.0,0.0,no_tail,True,False
10670,63921771654,2026-08-07 07:40:54.744,-1,7768.75,1,True,39.27955022318093,53.55477642983499,13.726151666452596,4.589639,-0.439551,1.0,3.0,tail_2_3,True,True
10672,63921771664,2026-08-07 07:41:04.280,-1,7769.25,1,True,33.62544224402001,44.00527361332478,7.803657811936929,4.076662,1.749572,2.0,2.0,tail_2_3,True,True
10674,63921771673,2026-08-07 07:41:13.296,-1,7768.75,1,True,22.161722911820974,21.875986823219602,7.325837650979868,3.70954,0.002585,4.0,0.0,no_tail,True,True
10687,63921771750,2026-08-07 07:42:30.532,-1,7769.75,1,False,15.311884341006184,15.31998567001124,-1.8826726011808206,1.23184,4.440717,4.0,0.0,no_tail,True,True
10692,63921771792,2026-08-07 07:43:12.552,-1,7768.5,2,False,10.532842066399498,15.432699408736472,8.306719584339096,1.511438,0.232384,4.0,0.0,no_tail,True,True
10731,63921772117,2026-08-07 07:48:37.652,1,7772.0,4,True,29.055032194071167,40.51989320612002,7.461746366584795,3.617219,0.599074,3.0,1.0,tail_1,True,False
10733,63921772131,2026-08-07 07:48:51.140,1,7772.0,1,True,29.055032194071167,40.51989320612002,7.688447769949275,3.291428,0.824443,3.0,1.0,tail_1,True,False
10735,63921772163,2026-08-07 07:49:23.828,1,7771.25,1,True,29.055032194071167,40.018118934468504,5.682227488308082,2.911959,3.952513,-1.0,5.0,tail_ge4,True,True
10737,63921772179,2026-08-07 07:49:39.104,1,7771.5,1,True,17.027731161999554,16.418698909974218,3.100719962463635,2.585816,3.072274,1.0,3.0,tail_2_3,True,True
10739,63921772210,2026-08-07 07:50:10.652,1,7772.5,1,False,7.688447769949275,-0.6163260257616319,7.289987146408079,2.499641,-0.622634,4.0,0.0,no_tail,True,False
10741,63921772231,2026-08-07 07:50:31.408,1,7772.25,1,True,7.743660445186831,4.36055565204546,9.640397537942853,2.398438,0.657461,2.0,2.0,tail_2_3,True,False
10743,63921772242,2026-08-07 07:50:42.036,1,7772.25,1,True,9.640397537942853,8.539282738755801,7.5594373614721615,2.255372,0.878341,3.0,1.0,tail_1,True,False
10745,63921772273,2026-08-07 07:51:13.996,1,7771.5,1,True,9.640397537942853,8.539282738755801,5.562304633687525,2.030908,-0.997733,-1.0,0.0,no_tail,True,False
10747,63921772284,2026-08-07 07:51:24.380,1,7771.5,1,True,9.640397537942853,8.539282738755801,0.08418653805712985,1.687726,3.965953,3.0,1.0,tail_1,True,False
10762,63921772380,2026-08-07 07:53:00.452,-1,7768.75,2,True,21.002062301929882,34.698986823281324,9.396453540072667,2.124527,-0.546035,4.0,0.0,no_tail,True,False
10764,63921772396,2026-08-07 07:53:16.116,-1,7769.75,1,True,21.002062301929882,34.698986823281324,6.564870985796059,1.916791,3.572845,-0.0,4.0,tail_ge4,True,False
10768,63921772459,2026-08-07 07:54:19.296,-1,7770.0,2,True,14.711948791815098,20.871982378792527,-2.1321752802395806,1.346905,4.556338,3.0,1.0,tail_1,True,True
10810,63921772939,2026-08-07 08:02:19.480,1,7773.75,1,False,19.098172814748246,15.414454739977366,-0.19022128907583627,3.033068,3.105315,4.0,0.0,no_tail,True,True
10816,63921773007,2026-08-07 08:03:27.092,1,7773.75,1,False,0.9047397449249375,-8.188350694095421,3.8594020154428823,1.845629,3.066645,2.0,2.0,tail_2_3,True,True
10818,63921773018,2026-08-07 08:03:38.164,1,7773.75,1,False,3.8594020154428823,-1.4730172542185864,1.4676731689915916,1.566753,3.064596,4.0,0.0,no_tail,True,True
10844,63921773581,2026-08-07 08:13:01.968,1,7776.25,3,True,40.00758783724393,53.30002203224421,3.4353050069307955,4.539253,3.561603,2.0,2.0,tail_2_3,True,True
10851,63921773681,2026-08-07 08:14:41.424,1,7777.25,1,False,9.519026365367012,5.25914204467464,11.32778120033538,2.96169,-0.059181,2.0,2.0,tail_2_3,True,True
10862,63921773894,2026-08-07 08:18:14.636,1,7776.75,4,True,18.131275593073156,22.744600698289343,-2.1621561239683795,2.322143,3.915448,4.0,0.0,no_tail,True,True
10866,63921774009,2026-08-07 08:20:09.056,1,7776.75,2,False,16.059204865075365,18.542002171994067,-2.178786209486026,1.659092,3.922275,4.0,0.0,no_tail,True,True
10870,63921774106,2026-08-07 08:21:46.924,1,7777.5,1,True,9.524301943717179,11.80577070163752,10.610946646123192,1.785959,1.565783,-1.0,5.0,tail_ge4,True,True
10899,63921774857,2026-08-07 08:34:17.116,1,7783.0,4,True,38.72989196470489,42.12400547187448,7.973356651356288,7.368516,0.372077,4.0,0.0,no_tail,True,False
10908,63921775056,2026-08-07 08:37:36.740,1,7782.25,1,False,5.447102384581376,-23.499789189120012,-1.2333494018033901,3.137058,2.893516,4.0,0.0,no_tail,True,True
10911,63921775152,2026-08-07 08:39:12.780,1,7782.75,1,False,5.4097013094933395,-3.447179590396538,6.680501168679466,2.779419,1.2449,3.0,1.0,tail_1,True,True
10913,63921775206,2026-08-07 08:40:06.844,1,7782.75,1,False,6.680501168679466,-0.11940423163084794,5.546033705885114,2.496852,1.382932,4.0,0.0,no_tail,True,True
10926,63921775464,2026-08-07 08:44:24.576,-1,7780.0,3,True,30.70285721068816,50.61449370514891,10.885396715524065,1.862216,1.422914,1.0,3.0,tail_2_3,True,True
10932,63921775540,2026-08-07 08:45:40.224,-1,7779.25,2,True,25.23306412327545,40.78079230259598,9.451915740738698,2.239797,-0.249355,4.0,0.0,no_tail,True,False
10934,63921775571,2026-08-07 08:46:11.084,-1,7779.25,1,True,16.24682683735883,23.26435211587342,8.851535800513155,2.154735,0.003575,4.0,0.0,no_tail,True,False
10937,63921775618,2026-08-07 08:46:58.304,-1,7780.25,2,True,16.24682683735883,23.26435211587342,0.6847665516551219,1.709443,4.039432,3.0,1.0,tail_1,True,True
10941,63921775745,2026-08-07 08:49:05.240,-1,7780.25,2,True,8.851535800513155,8.14882879562611,-0.3347563319775621,1.302275,4.138003,3.0,1.0,tail_1,True,False
10983,63921776945,2026-08-07 09:09:05.072,-1,7779.0,1,False,6.794720865803564,-4.894108829139682,-1.0453409882352265,1.169876,3.456479,4.0,0.0,no_tail,True,True
10990,63921777238,2026-08-07 09:13:58.320,-1,7779.0,1,False,0.49341905502609584,-4.258309460964695,2.0620628726427803,0.446004,3.153455,3.0,1.0,tail_1,True,True
10994,63921777461,2026-08-07 09:17:41.812,-1,7778.5,1,True,11.712120371437239,20.383253685574758,10.542588851291198,0.995177,1.901842,-0.0,4.0,tail_ge4,True,True
10996,63921777542,2026-08-07 09:19:02.280,-1,7778.25,1,True,11.712120371437239,20.383253685574758,6.95985144421361,1.084829,1.141608,2.0,2.0,tail_2_3,True,True
11001,63921777616,2026-08-07 09:20:16.672,-1,7777.75,1,True,15.19704824142389,24.358988926505877,14.104384925291136,1.800883,0.382013,-1.0,5.0,tail_ge4,True,True
11081,63921778396,2026-08-07 09:33:16.648,-1,7762.0,2,True,42.036724771134935,45.66504117255918,12.625109433311806,8.338382,-0.308854,3.0,1.0,tail_1,True,False
11083,63921778421,2026-08-07 09:33:41.284,-1,7762.25,1,True,42.036724771134935,45.66504117255918,8.250013122306356,7.280357,0.909435,3.0,1.0,tail_1,True,False
11140,63921779786,2026-08-07 09:56:26.216,1,7770.25,1,False,1.6259995432098346,-31.59594985288743,-4.616807018949479,2.88526,4.927057,4.0,0.0,no_tail,True,True
11153,63921780150,2026-08-07 10:02:30.600,-1,7768.5,4,True,28.37046580426558,47.75450287764842,6.574446071830138,1.361111,1.622184,2.0,2.0,tail_2_3,True,False
11155,63921780201,2026-08-07 10:03:21.552,-1,7769.25,1,True,28.37046580426558,47.75450287764842,2.466853169594163,1.145103,4.613558,1.0,3.0,tail_2_3,True,True
11158,63921780333,2026-08-07 10:05:33.488,-1,7768.25,1,True,25.012188352434286,42.18706478342433,7.303967272625406,1.263015,0.998082,2.0,2.0,tail_2_3,True,False
11161,63921780412,2026-08-07 10:06:52.076,-1,7769.25,2,True,7.303967272625406,9.50758300172739,-2.153612084941385,0.875936,4.885265,3.0,1.0,tail_1,True,True
11164,63921780551,2026-08-07 10:09:11.984,-1,7769.0,1,True,7.303967272625406,9.50758300172739,0.24896769359465237,0.694949,3.898301,3.0,1.0,tail_1,True,True
11168,63921780689,2026-08-07 10:11:29.356,1,7770.25,1,False,8.359072480735474,18.710006869686108,8.768652642903145,0.030857,1.6781,1.0,3.0,tail_2_3,True,False
11173,63921780945,2026-08-07 10:15:45.048,-1,7768.25,2,False,7.044743593205516,13.423405468294943,6.771067648572369,0.491558,0.887097,3.0,1.0,tail_1,True,False
11176,63921781035,2026-08-07 10:17:15.664,-1,7769.25,2,True,7.044743593205516,13.423405468294943,0.18747112157818369,0.386168,4.896911,2.0,2.0,tail_2_3,True,False
11179,63921781193,2026-08-07 10:19:53.448,1,7770.75,1,False,4.166598993740133,9.998500726388375,8.442434110169184,0.135147,-0.451641,3.0,1.0,tail_1,True,False
11182,63921781332,2026-08-07 10:22:12.912,1,7770.25,2,True,9.578237221442825,19.27738657383829,5.966209403460387,0.402513,1.861885,3.0,1.0,tail_1,True,False
11192,63921781757,2026-08-07 10:29:17.728,-1,7768.75,1,True,22.144946840465707,39.139937155647296,4.7147036724460785,1.196496,4.0069,1.0,3.0,tail_2_3,True,True
11194,63921781848,2026-08-07 10:30:48.948,-1,7768.75,1,True,22.144946840465707,39.139937155647296,0.7933812424769416,1.017047,4.007907,2.0,2.0,tail_2_3,True,True
11202,63921782017,2026-08-07 10:33:37.476,-1,7768.0,4,True,21.64588400848445,34.18534031612749,2.2544560472317907,1.774868,2.741186,4.0,0.0,no_tail,True,True
11205,63921782055,2026-08-07 10:34:15.516,-1,7767.25,1,True,21.64588400848445,34.18534031612749,11.158974432523987,1.942347,0.33297,2.0,2.0,tail_2_3,True,False
11209,63921782236,2026-08-07 10:37:16.476,-1,7767.75,3,True,11.158974432523987,14.202572056836544,1.1886786581396205,1.574289,2.539024,4.0,0.0,no_tail,True,False
11217,63921782728,2026-08-07 10:45:28.212,1,7769.5,1,False,13.9122199714337,30.713417538562037,7.896169948113672,0.171093,1.710894,2.0,2.0,tail_2_3,True,True
11230,63921783388,2026-08-07 10:56:28.220,1,7770.5,1,True,15.186375985635978,24.913171777168834,11.079095628112105,1.018192,-0.606285,3.0,1.0,tail_1,True,False
11234,63921783640,2026-08-07 11:00:40.528,1,7769.75,2,True,13.062565974652767,21.320635288029127,4.201553335460136,1.176013,2.912388,3.0,1.0,tail_1,True,False
11236,63921783814,2026-08-07 11:03:34.688,1,7769.75,1,True,13.062565974652767,21.320635288029127,3.2504503176537476,1.083666,2.997556,2.0,2.0,tail_2_3,True,False
11246,63921784180,2026-08-07 11:09:40.096,-1,7767.75,3,True,16.42706317344061,31.04782854404217,5.050298938671509,0.910395,0.948054,4.0,0.0,no_tail,True,True
11299,63921786746,2026-08-07 11:52:26.904,-1,7761.25,5,True,41.47891203866006,50.62116746648046,5.36282987541861,6.537614,2.112089,3.0,1.0,tail_1,True,True
11379,63921789230,2026-08-07 12:33:50.644,1,7777.25,1,False,21.74026792432304,9.64730282856677,7.903665071746491,5.06426,-0.879112,4.0,0.0,no_tail,True,False
11405,63921790108,2026-08-07 12:48:28.232,-1,7775.25,1,False,9.183213104642093,22.000678449541354,5.83302469419888,0.045438,3.556805,-0.0,4.0,tail_ge4,True,False
11406,63921790118,2026-08-07 12:48:38.856,1,7776.25,1,False,-0.2679895050619667,-2.4210236388017132,-0.381049512876886,0.062475,2.543462,4.0,0.0,no_tail,True,True
11408,63921790200,2026-08-07 12:50:00.120,1,7776.75,1,False,2.6279554937410614,5.297318974499048,6.985593282665048,0.32288,0.810785,2.0,2.0,tail_2_3,True,True
11410,63921790207,2026-08-07 12:50:07.528,1,7776.75,1,True,6.985593282665048,13.782659081866315,7.220524580303975,0.486859,1.019875,3.0,1.0,tail_1,True,True
11417,63921790389,2026-08-07 12:53:09.580,1,7775.75,1,False,10.970461162031796,19.479162343786477,-3.9338467084656736,0.137102,4.965144,4.0,0.0,no_tail,True,True
11421,63921790480,2026-08-07 12:54:40.080,1,7777.5,1,True,14.878197394163596,27.05085614385084,15.716460312355052,1.056663,-0.993219,1.0,3.0,tail_2_3,True,True
11423,63921790500,2026-08-07 12:55:00.220,1,7776.75,1,True,15.716460312355052,27.61520560857545,8.289739283832745,1.088036,2.199262,1.0,3.0,tail_2_3,True,True
11431,63921790563,2026-08-07 12:56:03.968,1,7777.25,4,True,26.98519442868521,41.98721249582434,5.743115624720995,2.288912,2.607716,2.0,2.0,tail_2_3,True,True
11433,63921790603,2026-08-07 12:56:43.456,1,7777.0,1,True,26.98519442868521,41.98721249582434,1.7501852763103574,1.936365,3.60174,3.0,1.0,tail_1,True,True
11455,63921790795,2026-08-07 12:59:55.128,1,7780.25,2,True,41.225793606124554,50.73586226299159,6.197276334498774,4.96767,2.099123,2.0,2.0,tail_2_3,True,False
11462,63921790805,2026-08-07 13:00:05.260,1,7780.5,1,False,7.982497230428615,-8.353538694561461,6.937268558713895,2.896459,1.151017,2.0,2.0,tail_2_3,True,False
11514,63921970916,2026-08-09 15:01:56.680,-1,7775.75,2,True,25.384526538119356,40.82762789942343,10.398613653226647,2.338197,-0.009809,4.0,0.0,no_tail,True,True
11561,63921972530,2026-08-09 15:28:50.064,-1,7769.25,3,True,47.52925976718866,56.35803552218611,12.365585824597051,7.995476,1.775753,-1.0,5.0,tail_ge4,True,True
11564,63921972680,2026-08-09 15:31:20.140,-1,7769.5,1,True,37.71602415043267,37.68474658342568,4.7370111634265495,6.457864,3.024347,2.0,2.0,tail_2_3,True,True
11569,63921973515,2026-08-09 15:45:15.860,-1,7768.5,2,False,18.122305633518504,9.48610605225292,12.636602589732632,5.406322,0.352505,1.0,3.0,tail_2_3,True,False
11572,63921974475,2026-08-09 16:01:15.692,-1,7768.5,2,False,18.122305633518504,9.48610605225292,5.757711721180473,4.50607,0.654996,4.0,0.0,no_tail,True,False
11600,63921978241,2026-08-09 17:04:01.928,-1,7768.25,3,True,28.0721300751069,46.242830902302465,7.721457081161646,2.328164,0.797564,4.0,0.0,no_tail,True,False
11642,63921981081,2026-08-09 17:51:21.040,-1,7771.75,3,True,17.567439943409077,37.72587064057788,1.0173133369536933,0.340442,4.556112,2.0,2.0,tail_2_3,True,True
11644,63921981279,2026-08-09 17:54:39.860,-1,7771.5,1,True,14.74103209503162,31.176175129708756,1.0271650743659329,0.327061,3.591782,2.0,2.0,tail_2_3,True,True
11755,63922003298,2026-08-10 00:01:38.892,1,7787.75,1,False,11.572369115084406,7.061673161491612,13.276375901847427,3.489648,-0.231116,0.0,4.0,tail_ge4,True,False
11761,63922003646,2026-08-10 00:07:26.328,1,7786.75,2,False,13.276375901847427,10.977161134084172,-0.13269678813557884,2.333269,4.055015,3.0,1.0,tail_1,True,False
11786,63922006316,2026-08-10 00:51:56.604,1,7791.0,4,True,47.02107917275775,59.550021341773174,15.623826275290124,7.276234,0.341235,0.0,4.0,tail_ge4,True,True
11796,63922007649,2026-08-10 01:14:09.652,1,7791.0,4,True,23.788908603482504,20.64279662031658,2.4519074438396573,4.879895,2.98007,4.0,0.0,no_tail,True,True
11809,63922009950,2026-08-10 01:52:30.464,1,7790.75,3,False,11.145590800642214,9.190136692817207,-1.6199692290446592,2.227743,4.985989,3.0,1.0,tail_1,True,True
11813,63922011158,2026-08-10 02:12:38.396,1,7792.0,1,False,11.145590800642214,9.190136692817207,9.031720198129953,2.145221,0.581038,3.0,1.0,tail_1,True,True
11815,63922011809,2026-08-10 02:23:29.800,1,7791.75,1,True,9.994129270035232,8.523817144524944,7.699401429865582,2.042049,1.806256,1.0,3.0,tail_2_3,True,True
11828,63922014512,2026-08-10 03:08:32.608,-1,7789.75,2,False,12.883962316885192,31.09938806329586,7.11756953958233,0.026023,0.729667,4.0,0.0,no_tail,True,True
11834,63922015820,2026-08-10 03:30:20.972,-1,7790.0,3,True,23.72151903177907,40.763179036399606,6.237516943474887,1.308947,3.375811,1.0,3.0,tail_2_3,True,True
11871,63922020072,2026-08-10 04:41:12.372,-1,7785.5,2,False,22.289835825277116,6.610556655772234,0.12253638696596564,4.070511,4.283361,2.0,2.0,tail_2_3,True,True
11874,63922020463,2026-08-10 04:47:43.652,-1,7784.25,1,False,5.965680419880477,-6.699566632404685,9.411844971350812,3.649024,-0.219356,3.0,1.0,tail_1,True,True
11889,63922021545,2026-08-10 05:05:45.632,-1,7783.25,2,True,20.154550647737672,20.71889034388872,10.510097171370742,4.071975,1.262422,1.0,3.0,tail_2_3,True,True
11936,63922025570,2026-08-10 06:12:50.304,-1,7776.0,1,True,29.57889747086501,20.71855617988063,9.440690917048528,6.566499,1.061882,2.0,2.0,tail_2_3,True,True
11938,63922025708,2026-08-10 06:15:08.128,-1,7775.75,1,False,29.57889747086501,20.71855617988063,7.401953838310923,5.792982,0.29088,4.0,0.0,no_tail,True,True
11942,63922025898,2026-08-10 06:18:18.536,-1,7776.5,2,False,16.66461518973383,7.985868652275976,6.899249145894541,4.818735,4.073842,-0.0,4.0,tail_ge4,True,True
11963,63922026602,2026-08-10 06:30:02.436,-1,7774.5,6,True,33.70339333899207,42.90868929971648,0.4942593307056464,4.546966,4.117652,3.0,1.0,tail_1,True,True
12039,63922027014,2026-08-10 06:36:54.952,-1,7775.75,1,False,11.331453501530461,6.330054386107303,2.5196180314782364,1.6343,2.632108,4.0,0.0,no_tail,True,True
12044,63922027035,2026-08-10 06:37:15.428,-1,7775.75,2,True,18.1590766224815,27.52420016657083,6.264164455594302,1.943857,3.684819,1.0,3.0,tail_2_3,True,True
12048,63922027065,2026-08-10 06:37:45.624,-1,7775.25,2,True,18.1590766224815,27.52420016657083,5.1723933713445565,1.853243,2.204035,2.0,2.0,tail_2_3,True,True
12061,63922027202,2026-08-10 06:40:02.220,-1,7774.25,4,True,25.900591427910445,36.724852697102506,6.053175474159582,3.058897,2.158929,2.0,2.0,tail_2_3,True,True
12065,63922027249,2026-08-10 06:40:49.424,-1,7773.75,2,True,25.900591427910445,36.724852697102506,10.927603614354584,3.017134,1.084845,1.0,3.0,tail_2_3,True,True
12068,63922027280,2026-08-10 06:41:20.900,-1,7773.25,1,True,14.325562767356015,15.03948764633383,13.907613282039001,3.056968,-0.17231,-1.0,5.0,tail_ge4,True,False
12087,63922027432,2026-08-10 06:43:52.616,1,7775.75,1,True,15.472230344935028,30.497007464207638,5.562531663537179,0.363375,2.029358,3.0,1.0,tail_1,True,False
12090,63922027446,2026-08-10 06:44:06.928,1,7776.25,1,True,7.200448621369236,13.400419064817541,7.129454231326391,0.64567,0.404595,4.0,0.0,no_tail,True,False
12092,63922027460,2026-08-10 06:44:20.556,1,7776.25,1,True,7.129454231326391,12.362451476003837,7.410893705059079,0.755303,0.607241,4.0,0.0,no_tail,True,False
12107,63922027608,2026-08-10 06:46:48.388,1,7775.75,1,True,13.37699443550021,25.07244939873049,3.4666654432958466,0.54416,2.895389,3.0,1.0,tail_1,True,True
12109,63922027638,2026-08-10 06:47:18.632,1,7775.75,1,True,13.37699443550021,25.07244939873049,2.5708538056499766,0.514248,2.944186,3.0,1.0,tail_1,True,True
12111,63922027654,2026-08-10 06:47:34.164,1,7775.5,1,True,3.673347840596817,4.709771550524087,0.9942493453803918,0.40848,3.912338,3.0,1.0,tail_1,True,True
12113,63922027672,2026-08-10 06:47:52.320,1,7776.0,1,True,3.4666654432958466,4.704839358643987,3.2200660471707883,0.474815,2.036726,3.0,1.0,tail_1,True,True
12116,63922027697,2026-08-10 06:48:17.232,1,7775.75,2,True,4.585155550140453,7.403080732211828,2.0526784752708784,0.470018,3.144249,4.0,0.0,no_tail,True,True
12125,63922027815,2026-08-10 06:50:15.020,1,7777.0,2,True,22.423393804731965,37.12387596744813,6.969410878084767,1.863092,0.47131,4.0,0.0,no_tail,True,True
12148,63922027953,2026-08-10 06:52:33.044,-1,7774.25,3,True,31.07697775202923,49.93415536868545,13.688224530418019,1.96772,-0.436107,2.0,2.0,tail_2_3,True,False
